Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Dessert Finisher/Espresso Maker," Jul 13, 2016"," Anonymous Employee in  Salt Lake City, UT",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Salt Lake City, UT) in June 2016.']",['One of the managers called me to ask if I was interested in doing an in-person interview. I then came to the restaurant the next day to interview with the other manager. It was quick and easy and seemed like they wanted to make sure my personality was a fit. I also really liked that they asked if I would be able to do a part-time job in addition to my full-time day job. It made me feel like they are really looking out for their employees.'],"[' Why do you want to work for with the Cheesecake Factory? \xa0 ', 'Answer Question']"
Part Time Busser," Jun 18, 2016"," Anonymous Interview Candidate in  Columbia, MD",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied in-person. The process took 3 weeks. I interviewed at Cheesecake Factory (Columbia, MD) in June 2016.']","[""Applied on May 28. Then called me 2 weeks later to schedule an interview. First interview was really fast, about 2 mins. The assistant manager said come back in 2 days for another interview with the main manager. Did that too, also fast. Then the main manager said the busser manager is going to call you in 2 days about the process. Well, it's been 2 days and I didn't hear anything back. Kinda of pissed off because I am extremely qualified and didn't get the job.""]","[' 1. What are your experiences?', '2. Do you want to work anywhere else besides busser since you have experience with restaurant industries?', '3. Why do you want to work at cheesecake? \xa0 ', 'Answer Question']"
Hostess," Mar 21, 2017"," Anonymous Employee in  Peabody, MA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 4+ weeks. I interviewed at Cheesecake Factory (Peabody, MA) in June 2016.']","[""Applied online. Two in-store interviews and was hired a month later. don't know why it took them so long to get me started. Was a little unorganized to be honest.""]","[' asked about the experiences on my resume \xa0 ', 'Answer Question']"
Line Cook," Sep 28, 2017"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Negative Experience'],['Average Interview'],"['I applied through an employee referral. The process took a week. I interviewed at Cheesecake Factory (Austin, TX) in June 2016.']","[""Short, rushed, not by anyone I had ahreed to talk to, hired me for a different job than agreed. Interviewed by 3 different people. Mixed interests. I didn't know who was asking what questions. I applied for line cook, kept offering dishwasher, kinda a rude interview process.""]","[' What do you know about us? \xa0 ', '1 Answer']"
Dishwasher/Busboy," Nov 2, 2017"," Anonymous Employee in  Santa Monica, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Santa Monica, CA) in June 2016.']",['Easy and brief. Was offered the job on the spot. I have never had an interview that was this easy going. I would highly recommend this job to anyone who needs some extra cash and are willing to take any job.'],"[' I was mostly asked my availability and if I wanted the job. \xa0 ', '1 Answer']"
Server," Apr 28, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],[],['I applied in-person. The process took 3 days. I interviewed at Cheesecake Factory.'],['Three part interview process. Pretty standard questions. Meet with two managers and then the general manager. I remember having to wait a very long time in my first interview.'],"[' What would you bring to the company. \xa0 ', 'Answer Question']"
Server," Jun 9, 2017"," Anonymous Employee in  Riverside, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Riverside, CA) in May 2016.']",['I applied online which is a series of basic and repetitive questions and within 24 hours I received an email asking me to set up an in-person interview at my earliest convenience.'],"[' What kind of management style works for you? \xa0 ', '1 Answer']"
Cashier/Baker," May 2, 2016"," Anonymous Employee in  Hanover, MD",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Hanover, MD) in May 2016.']","[""I applied online for three different positions and waited about 3 weeks before I got a call for a phone interview. The manager seemed friendly, but was reading my resume as we talked on the phone and seemed to be just thinking up of any questions he could. The questions weren't very hard. After that we scheduled an in person interview for two days later. I showed up early, but didn't have to wait very long. We sat at one of the high-top tables while he quickly reviewed my resume. I wasn't really asked very many questions at the in person interview. There's supposed to be a second interview but the bakery manager wanted to hire me right away so I got to skip that. I was told I'd be started at their base pay (don't know what that is and I forgot to ask :/) and that all of the paperwork is online so they'd send me a link for it. Overall everyone was very friendly and it was an easy process. The only thing is that I didn't know what position I was being interviewed for until the in-person interview (because I had applied for several positions). Turns out I was offered the baker/cashier job.""]","[' Why are you leaving your current job? \xa0 ', '2 Answers', ' When can you start/when is your availability? \xa0 ', '1 Answer', ' Why do you want to work at the Cheesecake Factory? \xa0 ', 'Answer Question']"
Restaurant Server," May 7, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Los Angeles, CA) in May 2016.']","[""I applied for the server job in berverl hills, which is really close to my house. I don't know this is standard or not, I didnt get any response from the company.""]","[' Still processing \xa0 ', '1 Answer']"
Senior Restaurant Manager," May 16, 2016"," Anonymous Interview Candidate in  Oklahoma City, OK",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through a recruiter. The process took 2 weeks. I interviewed at Cheesecake Factory (Oklahoma City, OK) in May 2016.']","[""The interview was supposed to be a sit down followed by a shadow shift. It was 6 pm on Saturday before mothers day. It lasted about an hour just a sit down. The interview went I thought. I waited a 9 days until they called me back and said they felt obligated to hire an internal candidate. If your going to hire an internal candidate why would you waste the time of the people that interviewed for the position leading them on as if they were going to get the position. They seemed very unorganized as well. Needless to say I didn't get the position.""]","[' Why does it matter where you train? \xa0 ', '1 Answer']"
Hostess," Apr 15, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 5 days. I interviewed at Cheesecake Factory in April 2016.'],['I applied online and got a call to come in for an interview a couple days later. The Interview itself only took about 20minutes and the manager was very friendly.'],"[' What separates a good hostess from a great hostess? \xa0 ', '1 Answer']"
Server/Waiter," Aug 1, 2016"," Anonymous Employee in  Memphis, TN",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Memphis, TN) in April 2016.']","['Got a call back one week after applying on their company website. Told to come in the next day and was interviewed with how my past experience help me to become a better server. Overall everything went smooth, all you need to do is have a positive attitude and smile a lot.']","[' How would you usually great a guest, even when you are having a bad day \xa0 ', '1 Answer']"
Restaurant Manager," Feb 21, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory.'],"['One call from recruiter, then an in person interview with Area Director. Spent 1 day (4 hours) doing a shift follow so they could observe me and I could see up close how the operation works.']","[' Tell me about a time you had to resolve an employee issue? \xa0 ', '1 Answer']"
Server," May 5, 2016"," Anonymous Employee in  Tampa, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Tampa, FL) in February 2016.']","['Easy interview. First met with one of the managers who asked very general questions, next that same day met with the GM who asked some of the same general questions. Very standard interview.']","[' What does hospitality mean to you? \xa0 ', '1 Answer']"
Dishwasher Position," Jan 27, 2016"," Anonymous Interview Candidate in  Oakbrook Terrace, IL",['No Offer'],['Negative Experience'],['Difficult Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Oakbrook Terrace, IL).']","['This was the most uncomfortable face-to-face interview. First I had phone screen which was brief and they asked general questions of availability and the position you applied for and then scheduled for face to face interview which they set from their preference. I came in dressed in white long buttoned shirt and black tie and black pants and black slip resistant shoes, just like similar to their dress code with hardcopy of my resume. I waited like an hour and 30 minutes for the interviewer in the front lobby which I was guessing they were busy that day I was guessing even though they scheduled this interview this time/day and I was open to other times or days too. Then comes in the kitchen manager, worst part was the face-to-face interview was right in the open at restaurant table surrounded by patrons and then he discusses about my resume and my past work experiences in wide open, in front of patrons or customers and kids and other adults were eating and staring at me with quick glances and at my responses (it felt like an interrogation rather than an interview) Man I never plan on applying here EVER AGAIN. I suggest you do the same. They will put you on the spot and be too picky for a minimum wage job. Please, I came there for a job, not a career cleaning dishes for a life or for the dishwasher of the year award.']","[' Do you have past dishwashing experience? \xa0 ', '1 Answer', ' Tell Me about yourself? \xa0 ', '1 Answer', ' Do you have past experiences as Dishwashing? \xa0 ', '1 Answer', ' Can you handle extreme hot and cold items and chemicals? \xa0 ', '1 Answer', ' Do you have Dishwashing Certifications or college degree of Dishwashing? \xa0 ', '2 Answers']"
Bartender," Jan 13, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['Declined Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Los Angeles, CA) in January 2016.']","['Found a job opening on their website, applied was contacted by HR representative, had a phone interview, was contacted two days after for an interview in person. Simple questions about past experience, availability etc.']","[' What is your definition of a great service \xa0 ', 'Answer Question']"
Server," Feb 5, 2016"," Anonymous Employee in  Providence, RI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Providence, RI) in January 2016.']","['I applied online, then brought in a copy of my resume the next day. I was called the same day and given a short phone interview. They asked simple things like my availability, why i was leaving my other job, etc. Then we scheduled an interview. Usually, applicants are required to do 2 interviews, one with a manager and another with the GM. For me, I only had 1 interview. I was hired on the spot']","[' Why do you want to work for the cheesecake factory? \xa0 ', 'Answer Question']"
Server," Jan 10, 2017"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied in-person. The process took 2 days. I interviewed at Cheesecake Factory (San Antonio, TX) in January 2016.']","['Relatively simple, 2 interview process.asked a series of questions, as to what I would do in given situations. What are my long term goals. What am I willing to contribute.']","[' What were my future plans, do I plan on staying long term \xa0 ', 'Answer Question']"
Server," Jul 3, 2017"," Anonymous Employee in  Sunrise, FL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Cheesecake Factory (Sunrise, FL) in January 2016.']",['It was simple they asked about experience and they asked how you could help the company etc. They wanted to know situations where you failed and other situations where you succeeded. Basic thing like that.'],"[' How do you see yourself succeeding here \xa0 ', 'Answer Question']"
Server/Bartender," Nov 28, 2017"," Anonymous Employee in  Rancho Cucamonga, CA",['Accepted Offer'],['Negative Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Rancho Cucamonga, CA) in January 2016.']",['The restaurant seemed immaculate - the manager was offputting. Seemed like I had the job and they wanted to go over things. It came across as a very negative environment that lacked any kind of positivity.'],"[' Can you handle a high stress environment with little to no help? \xa0 ', '1 Answer']"
Line Cook," Nov 15, 2015"," Anonymous Employee in  Columbus, OH",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Cheesecake Factory (Columbus, OH).']","['Fill out a survey and if you pass do an interview with a manager then with the gm. The interview was easy, in depth and to the point. I have interviewed before but these people really mnow what they are talking about when it comes to getting what they want out of you.']","[' How have you impacted a guest personally \xa0 ', '1 Answer']"
Server," Dec 16, 2015"," Anonymous Employee in  Baltimore, MD",['Accepted Offer'],['Negative Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Baltimore, MD) in November 2015.']","['The process entails an online application, two interviews, and an online personality test. The entire process is ridiculous for a tipped position in a restaurant. Not to mention the 2 weeks of training once hired.']","[' If you were triple sat with a 2-top table, a 4-top table, and an 8-top table, in which order would you greet the tables and why? \xa0 ', '2 Answers']"
Bartender," Nov 14, 2015", Anonymous Interview Candidate,['Declined Offer'],['Positive Experience'],['Average Interview'],['The process took 4 days. I interviewed at Cheesecake Factory.'],"['Applied online. Attached resume and filled out forms. Include two people who are professional references and their current phone numbers. After you answer qualifier questions, you move on to take a timed skills questionaire (math and logical skills). Afterwards, you take a personality exam. I was called by a human two days later with a brief phone screen and I was asked for an in person interview. References will be called']","[' Q. Tell me about yourself', 'Q. How would your co-workers describe you', 'Q. What were your responsibilities as a bartender (if you had that experience) \xa0 ', 'Answer Question']"
Host," May 20, 2016"," Anonymous Employee in  Jersey City, NJ",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Jersey City, NJ) in November 2015.']",['Interview was brief it was a grand opening. I applied online and got a call from the host manager. After that interview I immediately had an interview with GM they go over your availability and your hired.'],"[' 1. If you told a gust their wait time was 30 mins but they waited 45 and notice they were angry, how would you handle that? \xa0 ', '1 Answer']"
Hostess," Jan 4, 2017"," Anonymous Employee in  Dallas, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 5 days. I interviewed at Cheesecake Factory (Dallas, TX) in November 2015.']","['I liked the people who I interviewed with, I had to interview twice once with a manager, the the general manager. They asked very good questions and were very friendly']","[' About my former experiences \xa0 ', 'Answer Question']"
Cashier/Barista," Oct 29, 2015"," Anonymous Interview Candidate in  Los Angeles, CA",['Declined Offer'],['Negative Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Los Angeles, CA).']","['Make sure you have experience in the field or they will not hire you. All I did was walk in waited for the interviewer who was a bit late. I felt like they do not have a very professional recruiting process.', 'I feel like the overall experience of the interview was not so great because the interviews are not very personal.']","[' Just typical behavioral questions like : what would you do if a team member was not cooperating. \xa0 ', 'Answer Question']"
Cook," Oct 15, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory.'],"[""I had applied online, through the Cheesecake Factory website, for a position in the back of the house of the restaurant, which was easier than I thought it would have been. After about two weeks I got a call for an interview. Depending on who else they called they might seat you outside with two tables between each person. (It was only me and another guy that applied for FOH). Talked for a while got asked about how'd you hear about the job, past experience, why I wanted to work there."", 'After the interview, which took less than 30 minutes I got offered a position.']","[' How did you hear about this job? \xa0 ', 'Answer Question']"
Server/Waiter," Oct 14, 2015"," Anonymous Employee in  Boston, MA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Boston, MA).']",['I applied online then got called in to interview with a manager about a week and a half later. The online application consisted of a personality test as well as an analytical test. The manager basically asked me my reasons for applying and about my schedule. The second round interview was with a general manager. They asked the same type of questions as well as a couple pertaining to my previous work experience as a server. It was very easy going; they were very friendly people.'],"[' -Tell me about yourself.', '-What do your friends ask you when you say you are interviewing at the Cheesecake Factory?', '-Why did you decide to apply for a job at the Cheesecake Factory? \xa0 ', 'Answer Question']"
Host/Hostess," Oct 5, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Difficult Interview'],['I applied online. The process took 5 days. I interviewed at Cheesecake Factory.'],"['Applied online and got a call about one day later. Had a phone interview with a hiring manager who then scheduled me to come in for an in person interview a few days later. Was kind of nervous but shook it off before going in. There was an office space leased out to the company to go through their hiring process since there\'s a location being built at the mall. I wasn\'t nervous anymore until the hiring manager that came to get me showed interest in the girl sitting next to me. It was obvious that they knew each other and that she was waiting for him to interview her. I knew she would be hired and that my chances were lowered because of that. There were cubicles everywhere, where you could hear everyone else around you talking. Distracting. We sat four feet apart, face to face without any table between us. It made me feel very vulnerable. He asked some questions, appearing warm but he was extremely uninterested. I skipped through my answers and stuttered, feeling embarrassed about him looking like I was wasting his time. My qualifications are good, but they mean nothing in the face of a manager who simply has other things on his mind. He cut the interview short and dismissed me with the basic ""we will either call or not in 24 hours, thank you for your time"" and showed me the way out.']","[' How do you make someone feel comfortable after they come in and they are angry after a long day? \xa0 ', 'Answer Question']"
Restaurant Server," Oct 9, 2015"," Anonymous Employee in  Cerritos, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Cerritos, CA) in October 2015.']","[""I initially went in as a server but the manager was nice enough to suggest something that would fit me to begin with. First was a phone interview, then call back for in-person interview with the manager (the position you applied for) then you have an interview with the general manager. Be nice and friendly. Smile- a smile goes a long way. Be aware of your body language, be nervous but not overly nervous, or in other words don't show that you're nervous.""]","[' What made you want to work with the cheesecake factory \xa0 ', '1 Answer']"
Hostess," Nov 10, 2015"," Anonymous Employee in  West Palm Beach, FL",['Accepted Offer'],['Negative Experience'],[],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (West Palm Beach, FL) in October 2015.']","[""I first interviewed with the General Manager which was quick and easy and then interviewed with the other General Manager. They had me wait a whole hour sitting along waiting for the other manager. When he came he didn't even ask me traditional interview questions..he didn't write anything down or have anything prepared, basically was picking random odd questions off the top of his head. I got offered the job on the spot, he told me he'd call me the following week... NEVER received a call, so I called twice with no call back. Totally unprofessional.""]","[' Can you immediately tell if something is wrong when you walk into an event? Give an example. \xa0 ', 'Answer Question']"
Busser," Jan 4, 2016"," Anonymous Employee in  Omaha, NE",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Omaha, NE) in October 2015.']",['Overall went smoothly. Good questions asked. They asked how I would contribute to the restaurant and how I would handle the stress of busy nights and co-workers. Overall it was relatively short and the whole process took about 15 minutes.'],"[' They asked how I would contribute, how I would handle busyness and if I would help others \xa0 ', 'Answer Question']"
Bakery," Jan 27, 2016"," Anonymous Interview Candidate in  Cerritos, CA",['Declined Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Cerritos, CA) in October 2015.']",['The interview was pretty quick and painless. He made sure that I was comfortable and was very easy to get along with. Basic questions were asked and really just wanted to make sure my personality fit the job rather than wanted to know every skill I obtained.'],"[' What does clean mean to you? \xa0 ', 'Answer Question', ' Do you like being busy? \xa0 ', 'Answer Question']"
Server," Jan 29, 2016"," Anonymous Employee in  Columbus, OH",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 4 days. I interviewed at Cheesecake Factory (Columbus, OH) in October 2015.']","['First got a phone screening, then came in for a first interview. Interview lasted no more than five minutes and was scheduled for a second interview where I was offered a job on the spot.']","[' Basic interview questions, easiest interview ever. \xa0 ', 'Answer Question']"
Server/Waiter," Feb 12, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 2+ weeks. I interviewed at Cheesecake Factory in October 2015.'],"['A couple of weeks after filling out the form online for the position (it is mandatory that you do so), I received a call for an interview.', 'I was interviewed by two managers, one at a time. They were very pleasant and asked me a few questions about my previous experiences as a server and what would make me a good fit for the position.']","[' What is your favorite dish from this restaurant? \xa0 ', 'Answer Question', ' What makes you a good addition to our team? \xa0 ', 'Answer Question']"
Cashier," May 3, 2016"," Anonymous Interview Candidate in  Jersey City, NJ",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took 2+ weeks. I interviewed at Cheesecake Factory (Jersey City, NJ) in October 2015.']","[""Interview process was like talking to a friend that you haven't had communication with in a long time. Got interviewed by 4 people and just made me fill out a packet of paper work.""]","[' Why should we hire you? \xa0 ', '1 Answer']"
Cashier," May 5, 2016"," Anonymous Interview Candidate in  Jersey City, NJ",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Jersey City, NJ) in October 2015.']","[""I came in early for my interview. I walked in and it looks like all management was by the sign in table discussing their private lives. As soon as they saw me their disperse. I was asked to sign in and to have a seat and someone will call me shortly. I was called in to have a seat in this tight cubicle with two chairs facing each other. My knees was touching my manager's knees.""]","[' Why would I would like to work for the Cheesecake Factory? What was my experience dining in the Cheesecake factory? What is my availability? What do I expect about the job that I applied for? \xa0 ', 'Answer Question']"
Busser," Sep 17, 2015"," Anonymous Employee in  Honolulu, HI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took a week. I interviewed at Cheesecake Factory (Honolulu, HI).']","['Interview on the same day you drop off your application. They ask simple, common sense questions about customer service. Very easy overall. One follow up interview afterwards with the GM for final approval to move forward.']","[' Mostly asked about my past experience working in restaurants. \xa0 ', 'Answer Question']"
Food Server," Sep 24, 2015"," Anonymous Employee in  Santa Monica, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 6 days. I interviewed at Cheesecake Factory (Santa Monica, CA) in September 2015.']","['1) quick phone interview', '2) one-on-one face-to-face with server manager', '3) Final one-on-one with general manager', 'I applied online and was called the following morning for a brief phone interview. I was then called into the new location hire center. They asked me to wait in an interviewee area with a table that had a TV on and Cheesecake Factory menus to review while waiting. The TV had a very upbeat video done by Cheesecake Factory Employees. The video was very motivational and got me even more pumped to work there. Both managers i met with were super nice and made e feel very comfortable during the process. Seems like a place where i will meet my new batch of life long friends! Cant wait for orientation!']","[' How can you tell when one of your coworkers is upset? \xa0 ', '1 Answer']"
Host," Oct 21, 2015"," Anonymous Interview Candidate in  Chandler, AZ",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Chandler, AZ) in September 2015.']","['I applied online, and did a fairly extensive personality and IQ test. I was called about a week later and asked to come in for an interview, but was not interviewed over the phone, as many other posts about this employer describe. I arrived about 15 minutes early and was not interviewed until about 10 minutes after the scheduled time by the manger who was there that day.']","[' What makes a good host? \xa0 ', 'Answer Question', ' What separates a good host from a great host? \xa0 ', 'Answer Question', ' What are your future plans? \xa0 ', 'Answer Question']"
Cashier," Dec 5, 2015"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Los Angeles, CA) in September 2015.']","[""There's an online portion that takes forever and even has an intelligence portion. Then a few weeks later they call you back to have a phone interview, then an in person interview, and after that one more interview with the General Manager. The online portion makes sure you're not stupid, the phone interview is to make sure you're not crazy, the first in person is to make sure you're friendly, and the last one is to make sure you're an employee with good character.""]","[' they ask about experience in the field \xa0 ', '1 Answer']"
Bartender/Server," Jan 19, 2016"," Anonymous Employee in  San Francisco, CA",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (San Francisco, CA) in September 2015.']","['Had 2 interviews both times I had to wait 30 minutes for interviewing manager. I had searched online for questions and read up on the establishment. The first interview lasted about 15 minutes and it seemed to go very well. I had taken the personality test on-line earlier in the week where I also filled out the application. The second interview I waited 30 minutes and the manager took me over to the side let me how much money the restaurant made per year , that it was hardwork and did I see myself working there in a year. I said yes and was hired on the spot.']","[' What is your biggest weakness \xa0 ', '1 Answer']"
Server," Jan 27, 2016"," Anonymous Employee in  Boston, MA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Boston, MA) in September 2015.']","[""I had to go back twice because the first time I interviewed with someone who couldn't hire me. Afterwords, I went back only to be told I didn't qualify for their server position, but that they had an opening as a baker, so they brought their bakery manager who then interviewed me as well.""]","[' When was the last time I was in a jam at work. \xa0 ', '1 Answer']"
Kitchen Manager," Sep 20, 2017"," Anonymous Employee in  San Francisco, CA",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. I interviewed at Cheesecake Factory (San Francisco, CA) in September 2015.']",['I submitted an application online. A recruiter called me and did a phone interview. She sent me an assessment via email. After the assessment I met with the area directors for a formal interview. Training started 2 weeks later'],"[' Do you think you can handle the attitudes and the egos of the cooks on the line? \xa0 ', 'Answer Question']"
Host/Hostess," Aug 22, 2015", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],['I applied online. I interviewed at Cheesecake Factory.'],"['they asked for education, experience and why i wanted to work there and if i had any interest in the restaurant industry and how long i expected to be there']","[' how did i diffuse difficult situations \xa0 ', '1 Answer']"
Hostess," Aug 14, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. The process took 3 days. I interviewed at Cheesecake Factory.'],"['The process started with taking a personality test online and followed up with a phone interview, then an interview with the manager for the host (front desk) division, ending with an interview with the general manager.']","[' How do you handle high stress situations? \xa0 ', 'Answer Question']"
Server," Aug 6, 2015"," Anonymous Interview Candidate in  Davie, FL",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Cheesecake Factory (Davie, FL) in August 2015.']",['I was asked to come in at 6:30 and wasnt seen until 7:30. The interview lasted 5 minutes and they told me they wanted to schedule another interview. but the hiring manager didnt apparently know the other managers schedule and told me he would call. Its been 3 days no call. I have 10 years waiter experience. All the servers there were women and the back waiters (bussers) were all men. Sexual discrimination was obvious here.'],"[' Why do you want to work here? \xa0 ', 'Answer Question', ' What makes a good server? \xa0 ', 'Answer Question']"
Server," Aug 11, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],[],['I applied online. The process took 6 days. I interviewed at Cheesecake Factory.'],"['Great interviews!! Not near as tough as some! Just be upbeat and happy!! All the managers were really laid back and I enjoyed each interview (3) total. The first interview, he called and it was about 4 minutes. Second interview was in person with another manager. Lasted about 10 minutes. Last interview was around 7 minutes and was with the GM.']","[' Have you ever served before? Do you like working in a fast pace enviroment? \xa0 ', 'Answer Question']"
Senior Analyst," Aug 19, 2015"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Los Angeles, CA) in August 2015.']","['Applied online, was asked to fill out a pre-interview questionnaire that is essentially a HR screen, then phone call with hiring manager. Call was mostly about previous experience in finance and analytics and how they relate to the position at hand.']","[' An example of forecasting experience \xa0 ', 'Answer Question']"
Server," Sep 6, 2015"," Anonymous Interview Candidate in  Fort Worth, TX",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Fort Worth, TX) in August 2015.']","['Applied online and was contacted on a Tuesday night; given a brief phone interview and asked to come in for a face-to-face with an A.M. the next day. Showed up on time, waited in foyer for approximately an hour to talk to him, and was interviewed for about 45 minutes. Went well, he asked many of the questions suggested by the online pseudo-MMPA and I apparently did well enough to warrant a follow up with the G.M. Arrived two days later, per scheduled interview time, waited again to speak with general manager, who apparently was not informed that I would be there. Unencumbered by any paperwork like resumes, applications, etc. she asked some rote questions while looking over my shoulder and at her watch, then told me she would contact me ""Sunday, at the end of business"" to tell me ""if she had a job for me or not"". Was never contacted (this is two weeks after said contact time). Very unprofessional.']","[' If someone was visibly upset at work, how would you treat them? \xa0 ', 'Answer Question']"
Server," Oct 14, 2015"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Los Angeles, CA) in August 2015.']",['Applied online had a simple phone interview asking about my contacts and how much i wanted per hour. This phone call lasted about 2-5 minutes. I was then invited to the restaurant to do an interview with the server manager. Waited about 30 minutes and talked for about 5-10 minutes and then got asked to come to another interview with the restaurant manager.'],"[' Most difficult scenario involving customers working the the restaurant industry. \xa0 ', 'Answer Question']"
Bartender," Sep 3, 2016"," Anonymous Employee in  Memphis, TN",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Memphis, TN) in August 2015.']",['Very simple and to the point. Applied online and received a phone call the next day. Went into interview within two days. Was offered job on the spot after a brief interview. Questions were very typical. Do you have experience? Are you outgoing and able to interact with guests? Can you uphold the level of service that is expected from The Cheesecake Factory?'],"[' Can you provide ultimate guest satisfaction? \xa0 ', 'Answer Question']"
