Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Ups and downs""",3.0,3.0,4.0,3.0,3.0,4.0," Sep 17, 2014",Past,General Manager,"Chicago, IL",Yes,Yes,Yes,Full-time,More than 5 years,"Fairly easy job, some promoting within for top performers, growing company, going in a good direction","Low / average salary compared to industry, bonus structure can be difficult to attain",
"""Great Values, Bad Management.""",3.0,3.0,5.0,2.0,1.0,2.0," Sep 17, 2014",Current,Server,"Louisville, KY",No,Neutral,Yes,Part-time,More than a year,"Great atmosphere, values, and goals. I love the company and its goals.","The management is rude sometimes. Issues with scheduling and asking off. Awkward in and out times. Management can't seem to hire good workers recently, either.","Remove your managers from this store. One can't speak to guests well, the other can't handle the pressure. There is only one that is good."
"""Hardly controlled chaos in burger form""",2.0,2.0,2.0,3.0,2.0,2.0," Sep 17, 2014",Current,Linecook,"Hamburg, PA",No,Neutral,Neutral,Full-time,More than 3 years,"Flexible hours, always hiring, usually busy, getting hours isn't an issue, the few employees that we do maintain for longer than 3 months are on the whole decent workers and reliable, time off is usually honored","Managers don't deal with problems, no weekends, no chance of overtime, benefits have gone down in the past year, low employee retention, ""core values"" are not followed by the management staff, little to no break time, very hostile work environment","Learn to listen to the employees when they tell you things, take what they say with more than a few grains of salt because they're the backbone of your work force."
"""Good job while in college""",4.0,4.0,5.0,4.0,4.0,4.0," Sep 3, 2014",Past,Cook,"Oxford Valley, PA",Yes,Yes,Yes,Full-time,More than 3 years,"Flexible with schedule, very team oriented",They were a very corporate company,
"""Great place to eat, not so much to work""",3.0,2.0,2.0,,,," Sep 13, 2014",Current,Server,"Saucon Valley, PA",No,Neutral,Neutral,Full-time,More than a year,"The discount is great, you will probably get a lot of hours","Sometimes too many hours, no breaks, it gets very busy, the managers can only do so much at once, the scheduling is a nightmare, sometimes you'll come in and work 8 hours, sometimes 2.",Pay attention to scheduling and your doubles for the day.
"""Great customers, horrible management and subpar cooks!""",2.0,,,,,," Sep 15, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,It gets very busy so a waiter has the potential to make great tips.,"Managers are horrible at scheduling, either too many servers on a dead shift or too little on a busy shift. Overhwhelming amount of side work to complete. The cooks mess up orders CONSTANTLY which reflects very poorly in the servers' tips.",Work on scheduling better in accordance to busy and slow days/times.
"""It can be very frustrating, but it supplements my income.""",3.0,4.0,1.0,2.0,5.0,," Sep 12, 2014",Current,Busboy,"Apex, NC",Yes,Neutral,Neutral,Part-time,Less than a year,"Hours, money, and general manager are better then previous restaurants i have worked at.","The other managers, shift leads, and servers with the exception of a few, really really suck!",Stop hiring fat poop for brains people.
"""Corporate environment has its pros and cons...""",3.0,,,,,," Sep 10, 2014",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"Training, shift availability, company values,","High manager turnover rate, unclean restaurant",
"""Poor""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 24, 2014",Past,Line Cook,"Buffalo, NY",No,No,Neutral,Part-time,More than a year,Hours -I worked the amount of hours I wanted,Pay - the pay was well below the industry standard,no advancement
"""Great Culture and trainers""",4.0,5.0,5.0,3.0,3.0,5.0," Aug 20, 2014",Past,Server,,Yes,Yes,Yes,Part-time,,Everyone is willing to help one another. HIgh turn over. With a good section you can easily make at least $100 a shift.,Not a lot of personal growth. Can only bartend with previous experience,
"""Great place to learn, not a great place to grow.""",3.0,4.0,2.0,2.0,3.0,3.0," Sep 2, 2014",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than 5 years,Co-workers were amazing. Good place to learn the fundamentals of serving. Good teamwork.,Executives seemed to attempt to pit servers against each other by posting rankings. Constantly forcing employees to change the way they,
"""Solid company, put profits ahead of people.""",4.0,3.0,2.0,3.0,4.0,3.0," Aug 19, 2014",Current,General Manager,"Spokane, WA",No,Neutral,Neutral,Full-time,More than 5 years,"Bottomless fries, great training program",Hard work and unrealistic expectations.,"Go back to team members then guests then share holders, not vice versa."
"""Great management""",4.0,4.0,4.0,4.0,3.0,4.0," Aug 11, 2014",Current,Server,,Yes,Neutral,Yes,Part-time,Less than a year,"people are easy to work with, great management team, felt like a family",don't always get the hours you need,
"""Great company to work for. Been with them for 7 years.""",4.0,4.0,5.0,4.0,4.0,4.0," Aug 5, 2014",Past,Server,"Christiansburg, VA",Yes,Yes,Neutral,Part-time,More than 5 years,"Flexible scheduling, excellent hours and cutting policies, helpful management, a truly team oriented environment, thorough training, coworkers and even management feel like friends, delicious food, uniform is getting better allowing Jeans and tshirts.","The customers can be lower class aka: bad tippers, too many servers on the clock at the same time means you don't make money, unorganized floorplans at times, they don't allow tattoos, piercings or unnatural hair colors which I personally think is ridiculous seeing as how it's 2014, not 1914. I've worked at 7 different Red Robins and some are definitely better than others. Franchises are usually lot better than the corporate locations.",Listen more to concerns of servers. We are your first and most direct line of communication with the guests and we can really get a glimpse of what improvements could be made. It can be really frustrating to continually give ideas of improvement to management and they repeatedly go unnoticed or unappreciated. We are all here to make a more efficient and productive workplace so it wouldn't hurt to have an employee suggestion box and maybe go over them during meetings. Thanks.
"""Cliquey, catty home office""",2.0,4.0,4.0,2.0,3.0,4.0," Aug 14, 2014",Current,Anonymous Employee,"Greenwood Village, Arapahoe, CO",Neutral,Neutral,Yes,Full-time,,"From the outside seems very friendly, fun and a a beautiful office. Nice perks","Many of the employees came up through the restaurant ranks, which is great. However, I find the already cliquey,back stabbers and throw people under the bus for their own betterment. I have never worked with such a mean 2 faced group of people before.","Up until the last month, the last 2-3 years have been great, right? What is DMP going to do as an encore? She's the star, but in a tough place after the last earning report, true? Anyway, you have some dysfunctional groups. The cattiness and bitchiness of some of your depts are unbelievable. Tear through the onion and make changes."
"""False Promises""",2.0,,,,,," Aug 23, 2014",Past,Server,"Cordova, TN",No,Neutral,Neutral,Full-time,More than a year,"Co-Workers, free drinks, good food",False promises for personal growth,Keep Promises. Know what your doing.
"""Good quick money""",3.0,2.0,4.0,3.0,1.0,2.0," Aug 20, 2014",Current,Mixologist,"Overland Park, KS",No,No,Neutral,Full-time,More than a year,"Fun people to work with, I enjoyed my time there due to the customers not the restaurant its self, I was always able to pick up shifts, good money, learned a lot about the restaurant industry","GM management terrible played favorites, corporate restaurant guidelines are a little much have to take quizzes, pour tests and uniform check before each shift, benefits were way to expensive to get, high turn over need to constantly hire new people, bartender pay is the same as server pay, days off they make sure managers get 2+ days off a week but this doesn't apply to servers you could easily end up working every single day.","GM positions should be chosen due to qualifications, performance and ability not who's next to get a store.<br>lower insurance guide lines and costs"
"""Times have changed""",2.0,1.0,1.0,4.0,3.0,1.0," Aug 16, 2014",Current,Manager,,No,No,Neutral,Full-time,More than 3 years,Decent Pay<br>Corporate Retreats<br>1 Weekend off a Month,Horrible Benefits<br>Scorecard<br>Corporate Disconnect<br>Too many Meetings<br>Backstabbing,Look at your benefit package. It is far underwhelming even for managers. You need to look at the leaders you have in place from the RVP rank down. You are losing managers because of the work environnment and disconnect between<br>them and the ROD's. My region has lost 10+ managers since the beginning of the year and the ROD is clueless. Every store is shorthanded managers and your managers are run ragged right now. Our region has lost 4 GM's alone. The culture in place is different from before. Things are getting progressively worse.
"""Overran and underpaid.""",2.0,3.0,3.0,3.0,4.0,3.0," Aug 17, 2014",Past,Bartender/Certified Trainer,"Lancaster, PA",No,Neutral,Neutral,Full-time,Less than a year,"Fun atmosphere, good coworkers, nothing passed that.","Poor ppa, bills are so low and they tipped based on amount, management and guests run servers ragged with there bottomless concept,poorly managed(no manager from opening team still employed at location). Everything is frozen.","When your certified trainer puts in a 2 week notice, instead of letting bar manager take him off the schedule, let him train a new bartender!"
"""They treat you like an object.""",1.0,3.0,1.0,1.0,4.0,1.0," Sep 6, 2014",Current,Food Server,,No,Neutral,Neutral,Part-time,More than 3 years,"You make awesome money, because you are way over worked. (serving)","They give you way too many tables at once and give you little to no support. If you are legitimately sick they do not let you call in, they complain at you to get your shift covered. I had a broken bone and they were still upset with me for not working my shifts. Like most jobs they never appreciate anything you do and only complain at you for things you are doing ""incorrectly"".",Learn to see the workers as people.
"""Server""",4.0,5.0,3.0,3.0,3.0,4.0," Jul 23, 2014",Current,Server,"Seattle, WA",Yes,Neutral,Neutral,Part-time,Less than a year,Very Flexible scheduling. You can work as much or as little as you want.<br>Management is pretty understanding on a personal level.<br>High turn over rate of guests. You can turn tables quickly.<br>Fun environment to work in.,"Understaffed in the kitchen- our kitchen is run ragged on a regular basis<br>The silverware situation is a nightmare.<br>Too many promotions, free stuff, bottomless items, and royalty cards. All of which hurt the server the most.<br>Riddiculous scoring for appetizers and beverages.<br>No automatic gratuity and they take parties of 50 or more. It is riddiculous.<br>Unruly children on the weekends.<br>Not the most sanitary of conditions to be honest. Front of house more so than back of house.","The training on the ipad is pretty pointless for grown adults. That is not how most people learn. Also, the royalty cards are really a pain for the servers to deal with. We do not have the time to deal with the issues that come up with the cards on a regular basis. Also there is not enough incentive to sell, rather, I would encourage people to split a meal and skip the cup of soup in order to maintain my bev rates. And then I am also penalized for selling a large onion rings or a large buzz wings. Listen to the servers. We are the face of the company. The way we are scored for peoples overall satisfaction should NOT reflect on the server unless it was the service that they were dissatisfied with."
"""Great Part-Time Gig""",4.0,4.0,4.0,4.0,4.0,," Jul 31, 2014",Current,Server,"Bolingbrook, IL",Yes,Yes,Neutral,Part-time,More than a year,Extremely flexible schedule! Friendly staff and great pay schedule.,Lots of management changes make meeting topics redundant.,Keep managers in place longer.
"""So far, so good.""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 29, 2014",Current,Server,"West Babylon, NY",Yes,Yes,Yes,Full-time,Less than a year,I can't complain about anything so far except that lunch is a little slow. Quick turnover for the most part. Management has been awesome at my store and really interested in the team's well being. Very very clean!,They put you on for 6 days in a row sometimes.,Keep on doing what you're doing! Make sure to praise the good and try to enforce the rules on people who are careless. It makes it easier for all of us.
"""A great and fun work environment.""",4.0,5.0,5.0,4.0,4.0,5.0," Jul 30, 2014",Current,Busser,"Amarillo, TX",Yes,Yes,Yes,Part-time,More than a year,The management was friendly and hours were flexible. On holidays you can dress up such as on Halloween. Work is easy and fun.,The only con was the pay. The pay could have been a little better. But as a busser you get tips so it compensates.,Pay a little more to the bussers and servers.
"""Great Serving job""",3.0,3.0,3.0,4.0,3.0,3.0," Aug 13, 2014",Current,Server,"Orange, CA",Yes,Neutral,Yes,Part-time,More than 8 years,"Red robin has a great working culture, it is a great place to enjoy working in the service industry and get your start.",Company is becoming a sales company in where they critique their employees on every aspect of salesman ship. We can only control so much of what people come in to buy.,Protect your servers and have a bit of a back bone.
"""Solid positive work experience""",4.0,4.0,4.0,2.0,3.0,2.0," Jul 29, 2014",Current,Line Cook,"Vancouver, WA",Neutral,Yes,Yes,Full-time,More than a year,"Decent pay, fast paced, cool people","Stressful, irritating, lazy coworkers. Servers suck",Pay more attention to the line cooks
"""DO NOT apply to Bolingbrook (IL) Red Robin""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 1, 2014",Past,Host,"Bolingbrook, IL",No,No,Neutral,Part-time,Less than a year,The only pro to working here is that it pays more than being unemployed.,"Communication is at minimum in this restaurant setting where it is needed. Employees are more likely to talk about each other and their alcoholism than to convey their expectations or concerns to other employees. Although some have said this is a good restaurant to train in, it is not.","Management should be consistent, not one manager expecting one thing of an employee, and another expecting something the next day. Management should care about facilitating communication rather than reprimanding employees for failing to understand expectations that are not communicated. Management SHOULD NEVER tell an employee that a question he or she asks is stupid, and should not tolerate other team members calling an employee stupid for trying to clarify the expectations of his or her employer. Management should be more concerned with helping their employees improve and do the best job they can rather than fretting over getting in trouble from corporate. Management at the Bolingbrook Red Robin and weak and in-cohesive, which reflects upon their guest service."
"""Tough place, but exciting place to work.""",3.0,1.0,3.0,4.0,2.0,3.0," Aug 8, 2014",Current,Assistant Manager,,Yes,Neutral,Neutral,Full-time,More than a year,"Personal growth, good people, and fun",Not always fair to workers,Treat employees like adults
"""Not managed well, don't recognize a job well done, definite favorites.""",2.0,3.0,3.0,2.0,3.0,2.0," Aug 7, 2014",Current,Server,"Newark, DE",No,Neutral,Neutral,Part-time,More than 3 years,You make ok money serving if you have an open availability,"Favoritism from the managers to undeserving employees, some people get away with way too much, no one recognizes you for a good job but you will get chewed out if you mess anything up.",
"""Great food, micro-managed atmosphere.""",2.0,3.0,1.0,1.0,2.0,3.0," Aug 7, 2014",Past,Server,"Lake Havasu City, AZ",No,No,Neutral,Part-time,More than a year,Having cash on hand as a server is always a great benefit.,Micromanagement made working there difficult.,Stop Micromanaging.
"""Way Too Corpoate""",2.0,1.0,2.0,1.0,1.0,1.0," Aug 7, 2014",Current,Host,"Citrus Heights, CA",No,No,Yes,Part-time,More than a year,"Getting a paycheck, close to home, blah blah blah just filling this is for the minimum amount of words required.","Terrible pay, no tips for Hosts, schedule by performance and play favorites. Will promote you, not have proper training, then demote you for having such awful training. Standards are wayyyy too high. Have literally been told in server meetings that every guest MUST order alcohol, and to pretty much force it onto the guest. Every supervisor will have you work one way, then another will have you work a different way. No cohesiveness within the store. INSANE seating policy, hosts must seat areas according to age group NO QUESTIONS ASKED, making the servers get 5+ tables at a time. No benefits, vacation time or sick leave for hourly employees, CHEAP company. Hire 3 people to do the work of 10. Expect check out to be done in 30 minutes or LESS, including closing out tables and ALL sidework. No room to do said sidework (roll silverware, sort silverware etc). Broken equipment.","Find better trainers, promote those who work with integrity like your mission statement claims. Stop making every sale about alcohol. And for that matter, stop threatening employees with termination if they aren't in the ""green"" category for app/bev sales every day of their life. PAY BETTER! Tip the hosts! Enforce the whole ""we don't have rotation anymore"" policy. Actually give us more than 29.75 hours a week so we can AFFORD medical benefits!!!"
"""Worse place I've ever worked for, to be completely honest. Don't work here save yourself the time & energy.""",1.0,3.0,1.0,2.0,1.0,1.0," Aug 22, 2014",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,"Hmm.. Nothing really comes to my mind, everytime I thought something was good, it ended up not being good ...","I was fooled from the first time I stepped in for an interview. They lied I applied for server position &amp; was asked if I could be a host for about two weeks and then they would train me for server.. BS!! I didn't become a server for about 7 months after they made me become an expediter ( expo HOH ) for like 3 - 4 months. Let me just tell you that when I did start training me they insulted me by having me train for multiple days knowing I already know the whole menu because I was an expo!! Wasting my damn time! Then I become a server &amp; not just any server I was literally there number 1 server on the score card with my guest voices &amp; my damn app/des rate &amp; my beverage rate smh &amp; somehow a new manager that has been in the restaurant 3 weeks or less Farley accuses me of having an attitude &amp; not following his instructions &amp; suddenly I'm "" terminated "" .. I didn't have an attitude then .. But I sure as hell have an attitude now! I'm calling human resources , or whoever I have to today! They made me go into the restaurant almost a week later for what I thought was for me to explain my side of the story, but no it was for me to waste my breath &amp; explain myself for them to listen but NOT take into consideration because the GM ( who has been 100 miles away in a conneticut restaurant helping out for the last two months &amp; had specifically called me over the phone &amp; told me she would leave the decision to the assistant GM ) had already made up HER mind &amp; decided it was best if I was "" let go "".. They basically just wanted me to sign the termination letter &amp; I refused, not only did they spell my name incorrectly on the letter three times but they had the wrong date on it ,. The date they had was before I even was hired .. Just goes to show how much they really care. It's a joke to the managers. I left them a really long letter as to why I refused to sign the letter ( it was bs &amp; the things said on it about me were false. )",Haha .. This question is funny because I would say to treat your employees better being that they're the reason why managers get raises &amp; bonuses .. But it's not like they'd actually do that.
"""I truly enjoyed my experience with Red Robin.""",5.0,4.0,5.0,4.0,4.0,4.0," Jul 14, 2014",Past,Assistant General Manager,"San Jose, CA",No,Neutral,Neutral,Part-time,Less than a year,Great training program for managers. Very thorough.,Just like most restaurant jobs.. Long hours on your feet,Keep doing what you are doing.
"""Awful""",1.0,1.0,1.0,2.0,1.0,1.0," Aug 18, 2014",Current,Server,"Wilsonville, OR",No,No,Neutral,Full-time,More than a year,Free food - *while training only,"Painfully corporate - Time limits on everything, every word is scripted, always feel understaffed, upper management is highly ambitious (read: you're their pawn to get ahead) I've been sent home an hour into my shift, kept hours after my day was to end, had shift cancelled so I don't hit 28 hours so they don't have to offer me benefits. One of the core values is ""Having Fun"" ummmm... with extremely strict and conservative labor hours expectations, how is that possible?",
"""general manager""",3.0,2.0,4.0,4.0,2.0,2.0," Jul 16, 2014",Current,General Manager,,No,Neutral,Neutral,Part-time,Less than a year,"friendly staff, quick advancement for those that care to advance, good stepping stone into management. Each of the stores ambiance varies so much its depressing going from one to the next as frequently as they move managers.","Each of the stores ambiance varies so much its depressing going from one to the next as frequently as they move managers. High turn over rate for managers, poor compensation, expensive benefits not worth the payroll deduction amount.",Better pay and benefits would keep managers longer than a year. Value the team that you have instead of taking advantage of them.
"""The WORST Experience!""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 7, 2014",Past,Hostess,"San Diego, CA",No,Neutral,Neutral,Full-time,Less than a year,The employee discount on food,"Dramatic &amp; political workplace, constantly fighting employees, unprofessional managers, would get yelled at in front of coworkers &amp; customers, servers yelling at hosts for seating them with teenagers, employees storing drugs in the host stand...",Be professional and treat your employees with respect!
"""Fine until I was fired for personal health reasons. Gotta love a manager who literally doesn't care about his staff""",2.0,3.0,2.0,3.0,2.0,2.0," Jul 12, 2014",Past,Line Cook,"San Antonio, TX",No,Neutral,Neutral,Full-time,Less than a year,"Base level cook experience, not much else. Cooks get a free meal albeit with general limitations on pricier ingredients like avocados.","Managerial staff that doesn't do anything, but complain. No team synergy and god forbid the managers schedule enough people for a shift","Find managers that can keep their numbers in check and still find time or the humanity necessary to care about their staff. When an employee is little more than another number, it's hard to be enthusiastic about your job."
"""A place where colleagues are family""",4.0,5.0,5.0,3.0,3.0,4.0," Jun 27, 2014",Current,Server/Trainer,"Arlington, TX",Yes,Neutral,Neutral,Part-time,More than 3 years,"Relaxed and fun work environment, menu variety but simple to learn, wide range of clientele so never a boring day.",High turnover rate for staff,
"""Worst Restaurant Job I have had""",1.0,2.0,3.0,1.0,3.0,1.0," Jul 28, 2014",Past,Assistant Manager,"Madison, WI",No,Neutral,Neutral,Full-time,More than a year,"You get free food every shift. Also, start off with 1 week paid vacation that they may or may not let you take.",Poor benefits package. Lack of direction from upper management. I felt like I was torn apart every day I walked in. Their hiring system is in shambles. A lot of how this company is operated hinders middle managements ability to manage.,For a consulting fee I will explain in depth on how to fix your turnover issues and potentially more. Seriously I can make your company a lot of money.
"""working as a server at red robin""",2.0,3.0,2.0,2.0,2.0,2.0," Jul 9, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,Less than a year,Sometimes (if you get good customers) the tips are good.,"if management is bad you will get crappy schedules (even scheduling you when you said you were going to be out of town and they will still make you find someone to cover your shift), no help in general (other servers will help if they are not too busy), lack of concern if any thing goes wrong - its usually more of a you better fix it! or whats wrong with you! look they give you if u make a mistake. Overall not very encouraging (esp. if you are new to serving). All of the money the company pays u goes to taxes so your salary is dependent upon your customers (which some nights you will be lucky if you make $20 dollars) Big parties are not required to tip so sometimes you will get screwed and actually lose money (since you have to tip the bar, the busser, and the expo)",Hire Managers who are supportive and pay your servers more. Stop being cheap. and require parties over 5 to tip (add that automatically on the bill)
"""Get out before it's too late""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 25, 2014",Current,Server,"Wilsonville, OR",No,No,Neutral,Full-time,More than 5 years,The only good thing about working at the location I'm at is a few of the other servers are amazing people (only like 3 of them),"The hostesses don't get trained properly at all! You're constantly being day 5 times in a row. Management doesn't help out and is always hiding in the office. Schedule is messed up every time it's put out. Constantly scheduled closing shifts 5 nights in a row. Sidework is not equally spread out whatsoever (and they wonder why we always go over 6 hours) managers play favorites. They post who the ""overall top servers"" and ""overall bottom servers"" are and it causes a lot of drama. If you happen to get into an argument with another teammate in front of customers or staff, the managers will just stand there and watch you and not even care what is making the company look like. I could keep going with so many things that are just completely unacceptable! I can't wait to leave and kiss the dirty bird goodbye (incase you were wondering why people call it the dirty bird, it's because it's filthy and nasty and dirty dishes are just put wherever people please, even right by the sauces that we put on our guests plates, yummmm)",You guys really need to figure some stuff out. No one wants to work here and the training is HORIFFIC!!
"""Great Place To Grow and Then Move On""",5.0,3.0,5.0,4.0,4.0,3.0," Jun 18, 2014",Past,Jack of All Trades,"Madison Heights, MI",Yes,Yes,Neutral,Part-time,More than 3 years,VERY Flexible with school hours (I worked there all throughout high school and most of college)<br>You get very close to your fellow team members.<br>There is the ability to grow!,"A little hectic and caddy at time. But, hey! It's a restaurant!",keep on keeping on!
"""Get in and Get OUT""",3.0,1.0,3.0,2.0,4.0,2.0," Jul 2, 2014",Past,Server/Trainer,,No,Neutral,Neutral,Full-time,More than 5 years,At first everyone is really nice and the management staff act like they care about you. Food is sometimes good. Fast paced. Room for growth.,Management sucks. Side work is a joke. N everyone cares about themselves not about the overall wellness of the restaurant.,Makeover management training. Put more emphasis on the team and the guests rather than charts and numbers.
"""Great Company...... sometimes confusing to work for""",3.0,2.0,2.0,3.0,4.0,2.0," Jun 25, 2014",Current,Assistant Manager,"Chicago, IL",Yes,Yes,Neutral,Part-time,More than a year,"Great concept with some opportunities to move up within the company, some of the systems in place are easy to use, very clean and well maintained, GMs have a great quality of life, benefits are good not great, salary is competitive with other companies","Training systems went from great to below average, trying to find reports to make your job easier is harder with a system called ""yammer"", Great quality of life for the GM but for Asst. managers its a lot of closes, Regional managers only talk to the GM makes it hard to be heard, benefits keep getting worse (insurance), when I first started it was all about their team members now they are going the other direction.","Regional Managers should do more store visits especially if the GM isn't working, GO BACK TO FORMS BROWSER, have better planning when setting out promo dates and not last minute emails informing everyone, the training on the iPads suck go back to the old way of doing things cause that is not working, bring back the CDT program with all their benefits, figure out what is wrong with your internet connections, hire more managers since each location in Illinois is short, do a better job with promoting within the company (there is a ton of talent out there), quality of life for assistant managers could be better and GMs schedules need to be watched closely, GIVE MORE PRAISE to locations that are simply rocking it!!!!"
"""Amazing workplace""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 10, 2014",Current,Server,"Muskegon, MI",Yes,Yes,Yes,Part-time,,"Great Management, Flexible hours, time well spent(Not alot of time doing sidework). Alot of room for Cross training into other positions and being able to do what you want to further yourself.","Bad Guests from local ""poor"" district other than that nothing,",
"""Horrible, horrible management""",1.0,3.0,1.0,1.0,1.0,2.0," Jul 15, 2014",Past,Server,"Woodbury, NJ",No,No,Neutral,Part-time,More than a year,My coworkers were the only people making it even remotely bearable.,The guests in this area are awful people. Lots and lots of nasty customers. Management does not care for its employees in the slightest and often threaten them with termination.,Cleaning out management is a must. They do not even give employees a chance to succeed or grow. It is a very hostile environment.
"""Awful workplace""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 13, 2014",Current,Busser,"Brighton, MI",No,No,Neutral,Part-time,Less than a year,I can not think of any pro's of working here.,"Not knowing your schedule until a day before the new work week, the servers never gave the bussers the amount of tips they were supposed to, bad communication from all workers and management.","All of the managers i've had at the Red Robin i have worked at have not been very good at their jobs. Most have been lazy, and fairly rude to employees. Managers give workers special privileges to the ones they like and make it obvious to the ones they don't like."
"""Bad management""",2.0,3.0,4.0,2.0,5.0,1.0," Jun 23, 2014",Current,Host,,No,No,Neutral,Part-time,Less than a year,Nice people and good discount,Terrible with hiring managers.,
"""Great people, horrible corporation.""",1.0,2.0,1.0,2.0,1.0,1.0," Jul 3, 2014",Current,Server,"Fort Collins, CO",Yes,No,Neutral,Full-time,More than a year,"The people I work with are absolutely amazing, never have felt more like a family in another of job. Pay is 95% tips and you can make easy $200 a day on a double.","All of your shifts are going to be based off of your stacker score which is made up of app/dessert sales, loyalty registered to tickets, beverages, and guest service reviews. Doesn't matter how hard you work or how amazing you are if you have a bad score you will not get good shifts. Also some stores give wright ups for their bottom 20% and three wright ups you're fired. And if your stacker score is low you also can't pick up shifts to try to improve your score.",Give your hard working employees the better shifts and stop threatening your employees with bad shifts because of their stacker scores. Just because they don't meet scores doesn't mean they are making customers come back.
"""Great experience""",5.0,,,,,," May 25, 2014",Past,Bartender/Server,"Atlanta, GA",Yes,Neutral,Yes,Full-time,More than a year,Management at my store was fantastic. Always seemed to care about us and great team work. The money at my store was really good as well. Extremely clean work environment,There was lots of side work at the end of your shifts so the days seemed pretty long. There was some favoritism shown at times when it came to scheduling and sections.,
"""Great""",4.0,4.0,4.0,4.0,4.0,4.0," May 21, 2014",Current,Cashier,"Memphis, TN",Yes,Yes,Yes,Full-time,More than 3 years,Love it. nice workers. I am at this job to make some cash on the side. I am fine.,"Fast paced and a bit monotonous, but I like it.",Keep being cognizant of worker needs
"""Was allow to grow from dish-washer through salaried manager""",5.0,4.0,5.0,5.0,5.0,5.0," May 16, 2014",Past,Assistant Manager,,Yes,Neutral,Neutral,Full-time,More than 8 years,"Good strong culture, lots of opportunities for growth.",If you are an assistant manager much of your work-life balance rests on the quality of your GM.,Really watch and make sure that GMs are scheduling themselves for peak times... I've seen several restaurants where the GM managed to only work a few peak times a year.
"""Bad location = bad service""",3.0,3.0,4.0,4.0,3.0,2.0," May 27, 2014",Past,Host,"Rockaway, NJ",Yes,Yes,Yes,Part-time,Less than a year,Fun friendly environment with good opportunities for advancing.,At my location it seemed that there was a new manager each month.,Establish a stronger support system. People can snap during busy nights and its important to know that there is a team behind you if something goes wrong.
"""Red Robin Kitchen""",3.0,3.0,3.0,2.0,1.0,2.0," May 21, 2014",Current,Line Cook,"Chattanooga, TN",Yes,Yes,Neutral,Part-time,More than a year,"Flexible scheduling, nice managers, free food. Pay is decent but you have to ask for it.","No reviews, kitchen issues the same as other restaurants. No feedback, no KM, little recognition.","Meet with employees, communicate with them daily. Don't ignore discipline issues."
"""Great money, great people, frustrating inconsistencies""",3.0,2.0,3.0,3.0,4.0,4.0," May 15, 2014",Current,Trainer/Mixologist/Server,"Woodinville, WA",Yes,Neutral,Yes,Full-time,More than 3 years,"Both the clientele and coworkers were fun to be around, money was fast and available, management will usually have your back when it comes to upset guests, discounts on food.","Training is a less information then it used to be, resources aren't as available as they once were. Scheduling for the next week isn't available until Saturday or Sunday of the previous week, management is inconsistent with policies they uphold, frustrating when not properly prepared with ordering (i.e. running out of liquor, glassware, etc.)",
"""hostess""",2.0,2.0,5.0,2.0,5.0,4.0," May 15, 2014",Past,Anonymous Employee,,No,No,Yes,Part-time,Less than a year,red robin as a whole is great....,some of the mangers are not.,keep in mind who you select to manage. flooding is a valid excuse to call in. telling an employee if their car gets stuck trying let them know is not a good answer when the roads except dirt ones are closed around their home.
"""awesome first restaurant job experience""",4.0,4.0,3.0,3.0,2.0,4.0," Apr 29, 2014",Past,Hostess,"Redondo Beach, CA",Yes,Neutral,Yes,Full-time,More than 8 years,"cross training, free/discounted food and drinks, atmosphere , friendly coworkers/management, teamwork","not enough hours, understaffed in some areas at times",
"""It was a learning experience""",3.0,1.0,2.0,2.0,2.0,2.0," May 9, 2014",Past,Assistant Manager,"Hurst, TX",No,Neutral,Neutral,Full-time,More than 3 years,The food is good and has variety. Team members were good people to work with. The benefits are not many. The location by mall is in a great location spot.,"Could be difficult to grow, because in Texas are small Franchises.<br>I had a bad experience in the restaurant I was, bad maybe it was only one.<br>No values in that store. I couldn't take vacations.","Insurance is not bad, bu could be better. That specific store has the highest team members and managers turn over. Working environment could improve."
"""Worked as a manager.""",3.0,1.0,3.0,3.0,3.0,3.0," May 9, 2014",Past,Assistant Manager,"Garland, TX",No,Neutral,Neutral,Full-time,More than 10 years,Location hours are decent: open til 10pm weekdays and 11pm on weekends. Owner and managing partner willing to help. Decent wages for managers.,Focused more on BER (brand equity recognition) than staff at times. Will transfer you to another location without any notice. ALWAYS takes side of the staff under you over your word. More concerned with portion control than efficiency.,"Hold staff accountable. Quit letting things slide that would get anyone else written up or fired from a ""regular"" job."
