Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""server""",4.0,3.0,3.0,3.0,3.0,3.0," Nov 8, 2014",Past,Server,"Chino Hills, CA",Yes,Neutral,Neutral,Part-time,Less than a year,fun and profitable job that still allowed me to go to class and study and be successful; very fast paced and upbeat environment,rude customers and long hours,n/a
"""It's a job. An insecure one, but a job.""",3.0,3.0,3.0,3.0,3.0,2.0," Nov 23, 2014",Past,Server,"Apopka, FL",Yes,Neutral,Neutral,Full-time,More than 5 years,"You make money based on how well your customer service skills are, as is with any hospitality job. There are small incentive programs that make work more fun, and the service staff is comprised of very awesome people. I would recommend this job to someone that has previous hospitality experience.","Poor training. New hires with minimal to no hospitality experience never made it longer than two months. The training program appears to have been designed thoughtfully with a fun and humorous tone to help new hires, but becomes complex and confusing, making it difficult for new hires to grasp, especially when it is administered by unconcerned servers/ bartenders that want to rush through the steps and get back to their jobs. Also, the menu is constantly changing, constantly making the older menus and training guides outdated. This makes it confusing for a new hire who is learning about old sandwiches that are not on the menu anymore, instead of learning about the new ones that are. Management seems to be more involved with checking on tables for negativity to throw at the employees, than spending time with them engaging, encouraging, teaching, training, and developing. Also, management is quick to let employees go without necessary documentation (i.e. counseling, written notices, suspension, etc.) which may hurt one day when you find an employee intelligent and determined enough to seek legal advice about being improperly terminated after one year of employment without any prior counseling.","Become more involved with your staff and ensure that training is completely understood by new hires, and everyone is in sync with current menu items and promotions, without being too critical if they don't know everything on the second day. Remember, you're going to be questionable and stressed out jumping out of a plane, if you're not completely sure of how to use the parachute."
"""No Title""",4.0,3.0,3.0,2.0,3.0,5.0," Nov 5, 2014",Current,Server/Bartender,"Venice, FL",Yes,Yes,Neutral,Part-time,More than 5 years,Flexible Schedule and decent pay.,the overall job gets boring after a while and the restaurant life will drain you physically and emotionally.,
"""Great place to work""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 23, 2014",Current,Server,"Houston, TX",Yes,Neutral,Neutral,Part-time,More than 3 years,You make the money you want to work for,"nothing at all, awesome place to work",Better base pay
"""Pretty decent place to make some cash.""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 24, 2014",Current,Server,"New Lenox, IL",Yes,Neutral,Neutral,Part-time,Less than a year,"Team Service, Fast paced, Good food, Managers work well with school schedules, good life/work balance","Lazy Co-workers, Too many discounts",
"""I love working for Chili's""",4.0,2.0,4.0,4.0,4.0,4.0," Oct 15, 2014",Current,Restaurant Manager,,Neutral,Neutral,Yes,Full-time,More than 5 years,They are flexible on scheduling. Always get two weeks vacation. Benefits are there if you want them. All around solid company.,Long hours are rough minimum 50 hour work week for management. If you have a day you need to leave early they make you make up the hours. Insurance is really expensive.,Bring some quality of life initiatives back!
"""Experience depends entirely on local managing team""",3.0,5.0,3.0,2.0,4.0,3.0," Nov 7, 2014",Past,Food Server,"Littleton, CO",Yes,Neutral,Neutral,Part-time,More than a year,Fun work environment<br>Many opportunities to make new friends with co-workers,I worked as a host for almost a year before being moved up to a To-Go server and eventually a regular Server<br>My hard work and extra effort was extremely overlooked<br>New management came in and promoted everybody- even those who were not hard workers or very recently hired,Move up employees that DESERVE it
"""Chilis""",5.0,3.0,5.0,5.0,4.0,5.0," Oct 22, 2014",Past,FOH Manager,"Abilene, TX",Yes,Yes,Yes,Full-time,More than a year,Great culture! Great place to work,Hours didn't work when I had a kiddo and my husband was out of town a lot. Not Chilis fault just my personal situation,Na
"""I just started about two weeks ago and I can honestly already say I love my job!""",4.0,,,,,," Oct 19, 2014",Current,Hostess,"Winston-Salem, NC",Yes,Neutral,Neutral,Part-time,Less than a year,"Great management, great environment. Most of my coworkers are extremely friendly and we work great as a team. Since I've started, we've been pretty busy almost every day that I work so I'm not easily bored. The food is delicious and the customers are super friendly!","servers take forever to bus their tables, so it makes the hosts job harder. A couple of my fellow hostesses are lazy and just stand at the host stand and never actually seat customers or wipe off tables so I'm stuck running around the restaurant trying to seat loads of customers on my own.",Make sure that all employees are doing an equal share of work throughout the day/night so that all the pressure to keep up with the crowd isn't on one single person.
"""Great place to work while in high school/college""",4.0,5.0,3.0,3.0,3.0,4.0," Oct 21, 2014",Current,Food Server,"Greenwood, SC",Yes,Yes,Neutral,Part-time,More than a year,"flexible schedule, outgoing staff, easy money","tiring, working late hours, dealing with dirty dishes/people's food",
"""It's a race""",3.0,3.0,4.0,4.0,4.0,3.0," Nov 3, 2014",Past,Server/Bartender,"San Diego, CA",No,Neutral,Neutral,Part-time,More than a year,Always a contest of some type going on which allows you to win cash or prizes. Allows you to better yourself,Constantly want you to upscale EVERYTHING even if the guest it's interested. Start charging for chips. Guest actually will eat five baskets if you give them five,"Be more involved, be open to listen what people say that are actually in the trenches"
"""It was alright.""",2.0,2.0,2.0,2.0,2.0,2.0," Nov 2, 2014",Past,Cook,"Saginaw, MI",No,Neutral,Neutral,Full-time,More than a year,Free food and somewhat decent wage.,Management needed to be a little respectful.,Managers should be a little more respectful.
"""Server""",5.0,5.0,5.0,4.0,3.0,5.0," Oct 17, 2014",Past,Food Server,"Fairfax, VA",Yes,Neutral,Yes,Full-time,More than a year,Food is always CONSISTENT AND TIMELY,People that come in usually don't tip well,Pay attention to your staff
"""easy money but unstable""",4.0,3.0,3.0,2.0,3.0,2.0," Oct 17, 2014",Current,Server,,Yes,Neutral,Neutral,Part-time,More than a year,"great environment, easy money and helps gain better communication skills.",if you are not patient and can not handle multi-taking and dealing with unhappy costumers then this is not the job for you,
"""Good atmosphere, dishonest managers""",2.0,2.0,3.0,2.0,4.0,1.0," Oct 30, 2014",Past,Anonymous,,Neutral,Neutral,Neutral,Part-time,More than 3 years,"Good shifts, decent training for new servers, good discount on food, and good benefits.","Managers do not know how to manage, understaffed and over worked, not the greatest communication between management and workers.",
"""I really hate this job""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 19, 2014",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,i really really hate this job,this job really sucks bad,make the job not suck that bad
"""I loved working here!!!""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 14, 2014",Past,Server,"Murrieta, CA",Yes,Neutral,Neutral,Full-time,More than a year,The whole crew was like a big family... very casual. Also Brinker corporation does some great things in the community!,Very casual usually leads to very unprofessional,
"""Server""",4.0,4.0,4.0,4.0,4.0,4.0," Oct 13, 2014",Current,Anonymous Employee,"Knightdale, NC",Yes,Yes,Neutral,Part-time,Less than a year,Fun atmosphere and really enjoyed myself.,Hard work.<br>Long hours.<br>Young workers were difficult to work with. Played too much.,I liked my managers.
"""Fun company to work for""",4.0,3.0,5.0,3.0,3.0,5.0," Oct 13, 2014",Past,Server,"Pearland, TX",Yes,Yes,Neutral,Full-time,More than a year,"Constant sales contests, flexible schedule, reliable coworkers.<br>Coworkers are all friends. Go out together, soccer tournaments around thanksgiving<br>charitable - raises money for St Judes every year",Can be a stressful environment. Huge difference in what servers with average sections get and what servers with the best section get,can't think of anything. The locations I worked at had great management. (Pearland Parkway and Buffalo Speedway)
"""Great Environment""",5.0,5.0,5.0,2.0,5.0,5.0," Oct 12, 2014",Past,Food Server,"Acworth, GA",Yes,Yes,Neutral,Part-time,More than 5 years,"Friendly, supportive, and helpful staff.<br>Convenient online scheduling.<br>Discount dining card.<br>Flexible hours.<br>Fast paced environment.","As with any restaurant job you may get out late when you work nights.<br>So much silverware to roll.<br>Not much to complain about, it was a great company to work for.",Geat job!
"""I really enjoyed my time there while in undergrad.""",5.0,,,,,," Oct 5, 2014",Past,Anonymous Employee,,Yes,Neutral,Neutral,,More than a year,"Flexible schedule and pay, friendly staff and enjoyable work environment","LONG hours, tough customers, hard to keep good employees and revolving doors.",Listen to other employee's. Sometimes they have good ideas.
"""Experience""",3.0,4.0,4.0,4.0,4.0,4.0," Oct 17, 2014",Current,Anonymous Employee,,No,No,Neutral,Full-time,,Service job ok for college,"Leadership, compensation, training, hours, managers and pay is OK",
"""Hard Beginning""",1.0,1.0,3.0,1.0,2.0,1.0," Nov 6, 2014",Past,Server,"Downey, CA",No,Neutral,Neutral,Part-time,Less than a year,If you can make it here you can make it anywhere. I started off here and every other serving job afterwards was a breeze.,This is a hard job as compared to other server jobs. There is very little assistance and the money for the work is usually not worth it. You would be better off serving elsewhere to better succeed. This is a hard job as compared to other server jobs. There is very little assistance and the money for the work is usually not worth it. You would be better off serving elsewhere to better succeed.,
"""Regardless of dedication you will go nowhere""",2.0,1.0,2.0,2.0,2.0,1.0," Oct 13, 2014",Past,Go,"Houston, TX",Yes,Neutral,Neutral,Part-time,More than a year,"Semi-Flexible hours. Depending of the restaurant, you could make decent money even if your managers didn't like you. Always understaffed so you'll always have plenty of hours.",They hire incompetent managers and promote favorites instead of dedicated and hardworking employees. Seniority will get you everywhere even if you don't work hard. Unorganized when shifting leadership. Overworks kitchen staff.,"You need to have a third party come in and monitor employees before choosing who to promote solely based on the store management team. Really see who is doing the work, not who the management favors. There is way to much bias at all 5 locations I've worked at around Texas."
"""Good for a college student.""",3.0,3.0,3.0,2.0,2.0,2.0," Oct 11, 2014",Past,Server,"Montgomery, AL",Yes,Yes,Neutral,Part-time,Less than a year,You leave with money on hand.,It's repetitive and gets old quickly. I would say stay 6 months to a year and move on.,none
"""Great way to grow in the Sales Industry""",3.0,,,,,," Oct 10, 2014",Current,Food Server,"Miami, FL",No,Neutral,Neutral,Part-time,More than 3 years,You get to meet different people everyday,"Not everyone you work with is easy to work with, however, if you can put your differences aside, you will have a great shift at work.",
"""Amazing company""",5.0,5.0,5.0,3.0,4.0,4.0," Sep 24, 2014",Current,Server/Bartender,"Arlington, TX",No,Neutral,Yes,Full-time,More than 10 years,Very flexible and accomodating to my school schedule. Great money if you are willing to put in the work and do your job to your highest ability.,There is a limited availability of positions to move up within the company. Health benefits are similarly lacking.,
"""Worked at Chili's as a server for 3 years.""",2.0,4.0,2.0,3.0,1.0,1.0," Oct 10, 2014",Past,Sever,"Mesa, AZ",Yes,Neutral,Neutral,Part-time,More than 3 years,"Fun, fast paced, short shifts, flexible schedule","Terrible pay, terrible tips, no communication between managers, some customers are allowed to abuse employees and get away with it, management is unconcerned with any issues you may have, other employees can be back stabbing, competitive, and a lot of very young, entitled, and disrespectful employees.",Communicate!
"""Fellow employees hold the key to you happiness""",4.0,4.0,4.0,3.0,4.0,4.0," Sep 22, 2014",Past,Server,,Yes,Neutral,Yes,Part-time,More than 3 years,"Great opportunities to build team working skills. Friendly atmosphere, most everyone is very willing to help when needed. Compensation determines how much you put in. You will see higher tips if you put in the work.",Some managers can make the job more difficult than it should be.,"Be friendly with your employees and your store will run more smoothly. Don't be dictators. Happy employees don't make mistakes. Happy employees make customers happy, make more money themselves, and more money for the store."
"""working in nazi germany""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 27, 2014",Past,Server,"Ottawa, IL",No,No,Neutral,Full-time,More than 5 years,co workes and money the regulars,"poor management. playing favorites too much work no credit, turn over horrible",learn how to recognize good workers not people who kiss butt
"""A great place to work with great teammates and management.""",5.0,3.0,4.0,4.0,3.0,4.0," Sep 17, 2014",Past,Server/Trainer,"Sacramento, KY",Yes,Neutral,Neutral,Part-time,More than 5 years,Great pay good tip's and laid back management team and employees,Spotty hours and no set schedule. Sometimes customers are rude.,Train kitchen staff better for busy times and give more hours to server's.
"""Good entry level job""",4.0,5.0,5.0,2.0,3.0,4.0," Sep 17, 2014",Current,Server,"Chesapeake, VA",Yes,Yes,Yes,Part-time,More than a year,"Flexible, can make good money, helpful management team","late hours, no benefits, can't make good money during some shifts",
"""Fun place to work""",4.0,4.0,3.0,3.0,3.0,4.0," Sep 18, 2014",Past,Server,,Yes,Yes,Neutral,Full-time,More than 3 years,"Chili's is a fun place to work especially if you are a server. However, it is not a great place to make good tips. The hours are very flexible and managers are very willing to work with your schedule.",The money was not that great. It was hard to make decent tips but that could be a factor of the location of the chili's nearest to me.,"I enjoyed the management that I worked with, they were flexible and accommodating to my needs."
"""Management""",3.0,2.0,2.0,4.0,2.0,3.0," Oct 2, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,Friendly staff one big family,Senior Management need to be closer,
"""Great coworkers, liked coming to work!""",4.0,5.0,5.0,4.0,3.0,4.0," Sep 15, 2014",Past,Server,"Los Angeles, CA",Yes,Neutral,Neutral,Part-time,More than 3 years,"Great coworkers, amazing regulars, and a causal atmosphere made Chili's a great place to work.","Frequently changing management and corporate vision, very little opportunity to get enough hours to be considered eligible for benefits",
"""Great people and fun atmosphere""",4.0,3.0,4.0,4.0,4.0,4.0," Sep 16, 2014",Past,Food Server,"Greenville, NC",Yes,Yes,Yes,Full-time,More than 3 years,"Tips are generally good, managers are awesome",About 10% of the clientele that come into chili's are the worst people imaginable.,Don't give away so much free food.
"""Fun atmosphere""",5.0,,,,,," Sep 13, 2014",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than 5 years,There was a high volume of customers and it was very fun and upbeat.<br>You can make good money here.,As with any restaurant job it can be very stressful at times.<br>Some Saturdays I worked doubles with no break from open until close.,
"""waiter""",3.0,,,,,," Sep 26, 2014",Current,Server/Waiter,"Aliso, CA",No,No,Neutral,Part-time,Less than a year,you get good tips on the weekends,they are really strict people at chilis are rude,not to many promotions
"""Server""",4.0,,,,,," Sep 12, 2014",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,"You meet a lot of great people, very flexible work schedules especially if you're a student, money is good if you apply yourself, laid back casual environment, easy to work there.","Management team sometimes is less qualified than some servers, inconsistencies in policies, monotonous nature of job duties, the dreaded 'slow season'",Get on the same page and stick to your policies
"""Terrible management, some good staff""",2.0,,,,,," Sep 25, 2014",Past,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than 5 years,Fast money and quickly hired,Management is very gossipy and vindictive with scheduling,Be non biased in scheduling and promotion
"""The Worst Professional Working Environment Ever""",1.0,1.0,3.0,1.0,2.0,1.0," Oct 14, 2014",Past,Store Manager,"Bloomington, IN",Yes,Yes,Yes,Full-time,,"There were no pros for working here if you have an opportunity to manage elsewhere. Starting with the GM, upper management focuses more on keeping and justifying their job that they micro manage store managers. The profit matrix is so stiff that they don't take into account outside influences on business, such as living in a college town, weather, road construction, etc.",Upper management has unrealistic expectations for metrics like food cost and labor yet offers no options or tools to help manage them.,"Trust your store managers to tell the truth about your operations as much as your GM's and hourly employees. Maybe you won't have so much turn over. Also, 55 hours a week for 40k isn't conducive to good customer service."
"""Host""",2.0,3.0,4.0,2.0,3.0,1.0," Sep 24, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 8 years,"Servers are friendly, atmosphere is very positive with great employee discount. Hourly wage was okay",Lack of training. The head manager was rude and did not treat employees well.,
"""Lots of fun, laid back, good money""",4.0,4.0,4.0,3.0,3.0,4.0," Sep 9, 2014",Past,Server/Bartender,"Garland, TX",Yes,Yes,Neutral,Full-time,More than a year,"Corporate ran things pretty smoothly, menu doesn't change too much, people know what to expect when dining there. Laid back work atmosphere, uniforms easy to wear (not restricting, no dry cleaning or ironing needed) clientele generally easy going, good tips, can be a fun place to work if you have the right attitude.","Might take you a while to get prime stations like cocktail/bar area or closer. Benefits weren't that great when I worked there, but things may have changed.",Watch for the hard workers and reward them with the good shifts rather than solely giving them to people who've been there longer.
"""Best in Casual Dining""",5.0,4.0,5.0,3.0,5.0,4.0," Sep 4, 2014",Past,Anonymous,,Yes,No,Neutral,Part-time,More than 5 years,"Best quality of life in the industry, higher than standard compensation, outstanding benefits and a unique and fun work culture.","High level of complexity in meeting operational standards, vague standards for achieving promotion.",
"""worst place I have ever worked at!!!!""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 8, 2014",Past,Server,"Grand Prairie, TX",No,No,Neutral,Full-time,Less than a year,NO PROS ZERO NONE EVER!,"45 minute ticket times, ghetto trash costumers, GHETTO TRASH managers, ALWAYS DIRTY glasses and plates, appetizers coming out after food, servers not trained well because trainers are not trained well, Actually NO ONE is trained well, hostesses DO NOT go by rotation, SO MUCH DRAMA between workers its like you are back in high school! the list could go on and on... our district manager was in our store weekly and I talked to workers of other stores and they said they have never seen her!",GROW A BRAIN! and learn how to work instead of just sitting in the office waiting for a problem!
"""Very good first job in the serving industry.""",3.0,3.0,2.0,2.0,2.0,2.0," Sep 16, 2014",Current,Server,"Fairfax, VA",No,Neutral,Neutral,Full-time,More than 3 years,Training was fast and I was serving within a week only being 18. Hours were flexible and usually got the schedule I requested.,Long hours with minimal breaks. Management was always stressed with something going on. Favoritism among the staff. Chilis in our location went out of business.,Offer staff ways to move up in the company.
"""Easy money, stressful environment.""",4.0,4.0,4.0,4.0,3.0,1.0," Aug 31, 2014",Past,Key Team Member,"Searcy, AR",Yes,Neutral,Yes,Full-time,More than 3 years,Very easy to make good money waiting tables. Will work with you on your schedule.,If management is lazy it can become a very stressful working environment.,"Hire people if value, don't just hire people to fill gaps."
"""Decent place to work""",4.0,4.0,5.0,2.0,2.0,2.0," Aug 30, 2014",Past,Key Team Member,"Austin, TX",Yes,Neutral,Neutral,Full-time,More than 5 years,"In spite of being a mega corporate institution, they try to create a fun an welcoming atmosphere for both the guest and the staff. I made many good friends there.",The people at the corporate level have never worked a day in the restaurant and regularly make unreasonable demands of the servers on the front line. There is a lack of understanding for the people doing the real work.,I think you need to have worked several years in a restaurant to be allowed to work at the corporate level.
"""A Decent Place, People Who Cared""",3.0,5.0,4.0,1.0,4.0,4.0," Sep 11, 2014",Past,Host,,Yes,Neutral,Neutral,Part-time,Less than a year,"The work environment was nice and positive, the people were the biggest plus. They were really kind about working around my school schedule.","Hard work, Iffy Shifts, and always short-saffed","Hire more people, and pay them more for what they do. Yes, that costs money. But the customer services that will turn out to bring will be an excellent"
"""Terrible""",2.0,4.0,2.0,2.0,1.0,1.0," Sep 10, 2014",Past,Hostess,"Warren, MI",No,No,Neutral,Part-time,More than 3 years,My schedule was flexible during highschool.,The staff were mean to each other all the time. the management treated me like garbage. I came back for the summer and they basically starved me out of there. I never got any shifts.,Treat your employees better.
"""The one in Tulare Ca is not a very good place work""",2.0,1.0,1.0,1.0,1.0,1.0," Sep 11, 2014",Past,Prep Cook,"Tulare, CA",No,No,Neutral,Part-time,Less than a year,The menu is really easy to learn.,The employees that have been there a long time wouldn't train anyone. No one would train in English.,Re-think your training staff. To save money I would close the place. They are paying out more then they are bringing in
"""Very bad work environment. Cheap company.""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 28, 2014",Past,Dishwasher,"Torrance, CA",No,No,Neutral,Part-time,Less than a year,No pros. Stressful environment. Degrading job.,No breaks and discourage you from taking your lunch. Every hates their job. Management are lazy and yell at you.,Treat your employees better. Stop yelling at the employees! Give employees their breaks.
"""Wonderful company""",5.0,3.0,5.0,4.0,4.0,4.0," Aug 19, 2014",Current,General Manager,"Austin, TX",Yes,Neutral,Yes,Full-time,More than 5 years,Chilis is a company that cares about people and the lives of people. Flexible work hours with only 5 shifts a week as a manager. Great benifits.,"Just like with most large companies, the work load is pretty heavy. Expectations are very high and the days are sometimes long due to the lack of manpower at times.",Consider dropping business rules or at least make them within reach in order to maintain facility as well as TM satisfaction.
"""Sad""",1.0,1.0,3.0,2.0,2.0,1.0," Sep 18, 2014",Past,Assistant Manager,"Tempe, AZ",No,No,Neutral,Full-time,More than 3 years,Good people to workwith. Supportive team. Get to watch all.of the sports gamesin the bar as you work.,They cut labor hours to the bone which creates an environment for guests to have a bad time due to a shortage of servers and cooks avaliable to help them.,Stop cutting the labor hours and give the frontline managers to ctually manage as opposed to washing dishes and running food.
"""Dynamic work environment""",5.0,5.0,5.0,3.0,5.0,5.0," Aug 14, 2014",Past,Food Server,"Gainesville, FL",Yes,Yes,Neutral,Part-time,More than a year,Flexible scheduling at maximum pay with minimal education and experience required,"Late hours, inconsistency of pay depending on tips",Promote from within rather than hiring new members whenever possible
"""Very content""",5.0,5.0,5.0,4.0,4.0,4.0," Aug 12, 2014",Current,Server/Waiter,"Chelsea, MA",Yes,Yes,Yes,Part-time,More than 5 years,Like a Big family ! Most the staff are amazing ! Good money to be made ( as long as u work hard ) it can be very fast paced so you have to be an energetic person that doesn't buckle under pressure 2 managers just left and 2 have come I think some good and needed changes will be made. Renee is an extremely hardworking and very caring manager. And im thankful Amanda has joined our team. Very promising.,Managers have come and gone too often .. But I think the 4 we have are here to stay .. And I think they are gonna be a good team,
"""Chili's is a great overall company to work for. They offer good benefits, even to part-time employees.""",5.0,5.0,4.0,3.0,4.0,5.0," Aug 12, 2014",Current,Server,,Yes,Yes,Yes,Part-time,Less than a year,"The management really seems to care about their employees. Scheduling is flexible and you have the potential to earn good money. The training is thorough. Learning the menu is a must. This restaurant definitely gets busy towards the end of the week and of course on weekends. As a server I usually go into weekend shifts knowing that I'll be overwhelmed. I just try my best to ""stay out of the weeds"". Chili's has section partners, so you and you're partner are usually taking care of around 10-12 tables. Team work is a must to make it through a busy shift.","Petty bickering between employees. Reminds me of a high school atmosphere, though I'm sure this problem occurs in every job regardless of the setting. The amount of side work is ridiculous. They don't employ bussers or silverware rollers so be prepared to restock, bus your own tables, roll silverware, sweep the floors, clean table tops, and then there's your actual side work left to do.",N/A
"""Loved it!""",4.0,5.0,5.0,5.0,5.0,5.0," Aug 12, 2014",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,They care about you in all honesty,I can't think of any,
"""Great coworkers horrible customer base. Terrible to no tips on most acceptable to good on few.""",3.0,2.0,5.0,4.0,2.0,5.0," Aug 27, 2014",Current,Food Server,"Humble, TX",No,Neutral,Neutral,Part-time,More than a year,The best reason to work at this location is the management and employees. All are welcome regardless of age or past.,The customer base varies so much that the tips are unpredictable and you almost always have to close to insure a profitable night.,"Keep the riff raff out, continue to support your staff but remember those who work the hardest and are not just the favorites or the prettiest."
"""Lots of work, often little pay, management plays ""favorites""""",3.0,2.0,4.0,2.0,2.0,4.0," Aug 26, 2014",Past,Food Server,"Thomaston, GA",No,Neutral,Neutral,Part-time,More than 3 years,There is not many opportunities in a rural town so always busy during weekends. Brinker International invests a lot of money in innovation and training and there is always a new drink or food item to sell which keeps things from getting old. If you don't like the restaurant you are at you can always transfer anywhere in the US. Promotions happen from within.,"Managers do not treat all employees a like. Often there is one person working and multiple people standing around watching or doing nothing. Some managers do not help employees when they need it.Team service is supposed to be the role of servers but employees rarely help each other out. GEM surveys are a priority and if you are not delivering the number of surveys the corporation thinks you should then the management will bring you in for early Sunday morning meetings to go over ways in which you can get guests to fill them out. This is especially unfair when you close on a Saturday night and go to church with your family. Also, in a small town, there are not as many people to ask and the same people do not want to continually do them. They take 10 min or more.",Don't be buddies to certain employees and a boss to others. Be a mentor to everyone and practice what you preach always.
"""Great place to learn teamwork!""",5.0,5.0,4.0,5.0,5.0,3.0," Aug 9, 2014",Current,Bartender,"Beeville, TX",Yes,Yes,Neutral,Full-time,More than 3 years,Cash everyday and meeting new people all of the time,Learning how to get along with many types of people,Maybe more enthusiastic
"""Great company to work for""",4.0,5.0,5.0,5.0,4.0,," Aug 10, 2014",Past,Bartender,"Houston, TX",Yes,Yes,Yes,Full-time,More than a year,"Hourly benefits, even for part time<br>Loyal clientele<br>Above average income for type of restaurant","None, great company that encourages person growth.",
"""General Manager in training""",2.0,3.0,1.0,3.0,4.0,4.0," Aug 21, 2014",Past,GMID,"Hattiesburg, MS",No,No,Neutral,Full-time,Less than a year,"insurance benefits are great but rather pricey, but the benefits pay realy well",the culture is un-realistic and I am sure they would be to most restaurant managers,stop sending text messages and emails as your only direction to the trainee
"""Great place to serve...""",4.0,3.0,3.0,4.0,4.0,3.0," Aug 5, 2014",Past,Server,"Conway, AR",Yes,Yes,Yes,Part-time,,"great money, good team effort, great discount","they change a lot (menu, tables, color schemes, uniforms) and communication between staff can be unclear",pay better attention to the restaurant as a whole.
"""Hard work with low tips and tons of pressure.""",3.0,1.0,3.0,5.0,2.0,3.0," Aug 20, 2014",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 5 years,Meet great people and you learn to multi-task. You will get tons of hours. You have a very good chance of getting hired even with zero experience.,There are a lot of days that you make below minimum wage due to the low volume of customers and the side work.,High turn over of employees needs to be addressed.
"""Great place to work""",3.0,3.0,3.0,3.0,4.0,3.0," Aug 18, 2014",Past,Server and Bartender,,Yes,Neutral,Yes,Full-time,Less than a year,"Flexible schedule, easy money, not very stressful. When you have good managers, things run smoothly. If you have an emergency or get sick, there's usually no problem with calling out.","Can be pretty bad money, depending on the time of year and the location of the store. If management is bad, things are terrible and reflects on you to the customer.",
"""MADHOUSE""",3.0,,,,,," Aug 17, 2014",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,Less than a year,They are willing to pay higher than almost any other restaurant,HOH knows more about what's going on in the kitchen than the management. They are played way to much.,"Hire managers from inside the company, and not just off credit scores! Employees should also be treated way better."
"""Not Corporate""",5.0,,,,,," Jul 31, 2014",Past,Restaurant Manager,"Chelsea, MA",Yes,Neutral,Neutral,Full-time,More than a year,"Fun place to work, great employees, good foodcxvcv dsdfsdf sdfsdf sdfsdf sdfsdf sdfsdf sdfsdf",Some management needs to be replaced .,
"""A place to make quick cash""",2.0,3.0,4.0,2.0,2.0,," Aug 4, 2014",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 3 years,"cash everyday, can take time of when requested and can change shifts if not able to make it at last minute.","They don't reward the hard working individuals,",Acknowledge those that work hard and follow the rules
"""Great company, horrible food""",5.0,3.0,5.0,4.0,2.0,5.0," Jul 15, 2014",Past,Hostess,"Kenosha, WI",Yes,Yes,Yes,Part-time,More than 3 years,Good work environment with happy people who are welcoming. Plenty of room to move up in the company though most prefer to stay serving,You are on your own if you need time off on short notice so that can be challenging at times,work-life balance should be considered. Not worth firing someone over if they can't come in due to funeral/etc
"""Perfect Starting Server Job""",4.0,,,,,," Jul 17, 2014",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,Less than a year,Gain great experience and training if you want to advance in the restaurant industry.,"Hard work and stressful sometimes, but well worth it.",Keep up the great work!
"""You had to be able to work at a very fast pace in a hectic environment for little pay.""",2.0,,,,,," Aug 1, 2014",Past,Togo Specialist,,Yes,Neutral,Neutral,Full-time,More than 3 years,The best part about working here was that most of the staff was my age so it was a very social enviornment.,"You have to work long hours on your feet, and often go home smelling like the food.",
"""College Job""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 16, 2014",Past,Anonymous Employee,,No,No,Yes,Full-time,More than a year,Was offered bar tender and trainer role because of my dedication,Co-workers were partiers and drunks,
"""Very beneficial learning experience in the corporate food industry""",4.0,2.0,4.0,5.0,5.0,2.0," Jul 17, 2014",Past,"Server, Quality Insurance, Key","Jonesboro, AR",Neutral,Neutral,Neutral,Full-time,More than a year,I enjoyed the stability and always having answer to any question. The pos systems had a button for everything and was very organized and easy to grasp. If you're a responsible employee it's easy to move up.,It was hard to find good employees to stick around considering it was a college town. Managers don't seem to last long. I saw a lot of them get fired in abrupt ways. I worked there for almost 5 years and when I left there were no managers there that had been there since they opened. Managers work long hours and rarely got to see their children.,Keep staff excited to come to work. Set goals and give prizes. Stay on them about sales in a positive way. If you're going to ask someone to do something make sure you are capable of doing it. Micromanagement made employees irate. Be respectful and try to mentor them into moving up with Brinker. That kept a lot of employees around.
