Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""A shell of its former self in the Bistro Group Cincinnati market""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 6, 2012",Past,Associate General Manager,"Cincinnati, OH",No,Neutral,Neutral,Full-time,More than 10 years,"Friday's is now so overlooked by the public that a busy restaurant is a rarity, so the work is much easier than it used to be. It's now very easy to get a job here if you're trying to get a foot in the door of the industry, though staying past the three year mark is a mitake, as it will stain your resume for future employers.","When I started with this company in the early 90's, it was still the company that others imitated. Sadly, it has devolved into a punch line. Health Insurance no longer exists as part of the compensation package, even for salaried managers. The management staff is now a revolving door of fools, as they no longer pay above the mid $30's. STAY AWAY!",Close half or more of your stores and start over. Stop allowing investors to come up with operational schemes when their restaurant experience is limited to dining out.
"""Perfect fit for where I was at that point in my life.""",4.0,4.0,4.0,4.0,3.0,3.0," Aug 1, 2012",Past,Server,"La Crosse, WI",Yes,Neutral,Neutral,Part-time,More than 5 years,"Fun, energized environment with most co-workers my age. Maagement was corporate concious, but did not execute the business as some untouchable F&amp;B giant like many of Friday;s conenders in that area did.","A situation with coporate management involving misinformation communicated incorrectly and ineffeciently ended in a number of employee terminations that evening. INcluding my own. Had the appopriate parties involved not been so quick to make a judgement call, I may very well still be working for the Friday's team.",Appreciate every one of your employees while recognizeing and celerating greatnes daily.
"""BELOW STANDARDS, ALL LIES""",2.0,1.0,2.0,1.0,1.0,1.0," Jul 19, 2012",Current,Server/Bartender,"Charlotte, NC",No,No,Neutral,Full-time,More than 3 years,-Flexible schedules<br>-50% Meals<br>-Vibrant environment<br>-Great place to meet people,"-Unfair management<br>-Rarely get breaks| could work 13 hr shifts<br>-Terrible money, not worth the hours<br>-Bad scheduling, didn't know my hours until the day before my shift!<br>-Too many cliques<br>-Rude co-workers","CARE ABOUT YOUR EMPLOYEES GENUINELY, WE ARE ALL HUMAN BEINGS!!!!! NO SPECIAL TREATMENT TO ""SPECIAL EMPLOYEES"". DO WHAT YOU SAY YOU'RE GOING TO DO. KEEP STANDARDS!!"
""".............""",5.0,4.0,5.0,5.0,4.0,3.0," Jun 16, 2012",Current,Server,"Miami, FL",Yes,No,Yes,Full-time,Less than a year,flexible hours (even if it's a complicated schedule)<br>relatable and helpfull managers<br>good opportunity to learn in the hospitality industry<br>more or less decent tip/tipshare,some inconsiderate coworkers<br>some clientelle behave improperly and rudely and try anything at will to get more discounts<br>very rude back of house employees such as chefs and dishwashers,"limit the discounts, it attracts the rude clientelle, and it cuts chances for both servers and the corperation to make money<br>im not sure if bussers are in most tgi fridays but, the tip share is unfairly distributed, the hosts get a hefty tipshare compared to bussers who go through all the biohazards of trash and being exposed to other people's bacteria, and then dont even have health benefits in return for thier hard work. the tipshare comes from servers and they would want that money to go to those who assist them directly. isnt this a legal issue?"
"""Good job to get through college.""",4.0,4.0,4.0,3.0,3.0,3.0," Jun 9, 2012",Current,Server,"Flemington, NJ",Yes,Neutral,Neutral,Part-time,More than 3 years,Quick money and fun atmosphere,Rude customers and inconsistent money,Don't nit-pick
"""Flexible hours and good pay...sometimes""",2.0,,,,,," Jun 18, 2012",Current,Server,,Yes,Neutral,Yes,Part-time,More than 5 years,"If your location is full staffed then they're will always be someone willing to pick up a shift if you need the day off. If you want more hours there's always someone willing to give up a shift as well. Fast paced, can be fun sometimes and the money is good if you know what you're doing.",Can be extremely stressful most nights. In bad locations you have to deal with ignorance all of the time. People will try and make it so that they don't have to pay by finding something wrong even if it's very minor. Friday's closes at 2 and sometimes you have to stay as late as 2:30-3:00am depending on how much side work needs to be done. When it's busy and you work a double it can be hard to get a break...which is illegal!,Management needs to do a MUCH better job at controlling the people who come in to eat and not letting people walk all over servers/bartenders and trying to get a free meal
"""Great, Fun Atmosphere""",5.0,5.0,3.5,3.5,3.0,," May 13, 2009",Current,Bartender,"Los Angeles, CA",Yes,Neutral,Yes,Full-time,More than a year,"Fun, Relaxine environment, where you are free to joke around with your guests.","The menu is not very expensive, so gratuity is smaller than other restaurantes",Keep an eye on your stock. We can't run out of things as often as we do.
"""Great job if your in school.""",2.0,2.0,2.0,2.0,1.5,," Apr 5, 2009",Past,Bartender,"San Diego, CA",No,Neutral,Neutral,Full-time,Less than a year,It's great money for part-time work. Fellow servers and bartenders are real cool as well. Co-workers on your same level act as a family more than just another employee.,"Closing shifts require long hours, management is very dense and not very knowledgeable, lots of bureaucracy, not supportive of taking time off, work/life balance is not that great, management expects your life to be TGi Friday's, and there are a lot of tedious and unnecessary rules.","None. They are never around. If I could tell them something though, I would tell them to come around and don't separate yourselves so much from the front line employees."
"""every guest leaves happy.""",5.0,5.0,5.0,5.0,5.0,," Mar 8, 2009",Current,Server,,Yes,Neutral,Neutral,Full-time,More than 5 years,"great company to work for. They offer full medical, vision and dental benefits including 2 weeks paid vacation and 401K. There are not many restaurants that you can work for, make a decent amount of money, and also receive full benefits. They offer flexible schedules, and you basically tell them the days you can, or cannot work, and they build your schedule around them. They are very flexible and helpful when you request a day off. If for some reason you have to move, It is very easy to transfer to another T.G.I. Fridays in another town or state. There are over 1000 T.G.I. restaurants, and in almost every state, and 57 countries!","none, everyone finds different faults with different companies, but this one is pretty decent. Every restaurant has its faults, the only one I can think of is they do not use food runners nor busboys in most of their restaurants, so servers must clean their own tables.",keep up the good work.
"""decent place to work while in school""",1.0,1.0,1.0,1.0,1.0,," Feb 23, 2009",Past,Server,"Richmond, VA",No,Neutral,Yes,Part-time,More than a year,"Fun environment, great customers, busy restaurant. Flexible hours for a college student, get to meet interesting people, tips are good on weekends, restaurant crew always fun to hang out with. Better than other chain restaurants, usually busy and fast turn around time.","management, favoritism, corporate policies, shift work. Idiot managers who are clueless and push stupid programs. You need to kiss butt to get the good sections or best shifts. Sunday morning shifts are horrible","Let the servers do what they do best, higher tips = higher checks. Most servers are independent contractors since they get paid squat. If they push alcohol or dessert sales or whatever their way, then their tips should be higher thus the stores sales will increase."
"""TGI Fridays is a great place to learn the restaurant industry.""",4.0,4.5,4.0,4.5,3.0,," Oct 16, 2008",Past,Server/Bartender,"Brea, CA",Yes,Neutral,Yes,Part-time,More than a year,"TGI Fridays has an excellent training program. They are very thorough. The training can be demanding but they are highly regarded as one of the best restaurants to learn how to wait tables and tend bar. As with most restaurants, scheduling is extremely flexible. Many times, one is able to have other employees cover a shift the same day or to pick up an extra shift from someone not waning to work that day. They also have a very nice program called the ""passport system"" that allows an employee to pick up shifts at any other TGI Fridays location just by showing proof of training in the position via your ""passport"" that you have to sign up for before hand.","If you are already experienced, higher priced restaurants can often offer larger ticket amounts and therefore higher tips.","Incorporate a more accessible training/advancement program to higher paying corporate positions. The current program is probably better than most programs offered by other restaurants, but it could be advertised more to the restaurant level employees. This would show a higher level of interest in the long term success of restaurant level employees and encourage them to continue working for the company."
"""Lost touch""",2.0,2.0,3.0,3.0,3.0,2.0," Dec 11, 2017",Past,Shift Leader,"London, England (UK)",No,Neutral,Neutral,Full-time,More than 3 years,I did have an excellent time thanks to the people I worked with.,"The company has lost it's touch, it's gone down a spiral of sef destruction where it's not willing to invest money in either it's custoemrs or it's employees which reflects in their decreasing volume of sales and their increasing turnover.","Turn on emergency mode, you are loosing your clientele and your staff that has worked with you for decades over bonuses"
"""Meh""",3.0,1.0,4.0,3.0,2.0,1.0," Dec 9, 2017",Past,Wait Staff,"Leicester, England (UK)",No,No,Neutral,,More than a year,"Teamwork, really good atmosphere if managers are in a good mood","Terrible management, disorganised system, bad communication, cliquey atmosphere , no trust between staff and workers",Listen to your employees! Don’t try to intimidate them and don’t treat them like children
"""Amazing atmosphere""",4.0,4.0,,,,," Nov 22, 2017",Current,Anonymous Employee,,No,Yes,Neutral,Part-time,,Positivity flexible and treats staff like family,There isn’t a lot of organising,
"""Energetic environment but exhausting work and staff""",3.0,5.0,1.0,4.0,4.0,3.0," Nov 27, 2017",Past,Waiter,"Edinburgh, Scotland (UK)",No,No,Yes,Part-time,More than a year,Discount off food<br>Multiple locations<br>Staff recognition systems (in certain branches)<br>Very good cash tips. City center branches you can expect to leave a friday/saturday double shift with £100 in cash tips if you do your job right!<br>A lot of independance - you're handed a section which becomes your sole responsibility.,"Very demanding work, especially on Fridays/Saturdays<br>Have to be on the ball with ID'ing etc - place is prone to kids coming in trying to get served<br>Larger branches have no team spirit and are particularly cliquey amoung staff<br>Management can't handle the larger branches - staff recognition systems are sporadic and irregular. Never have enough badges etc. Often badges go unrewarded or staff just help themselves when they come across the boxes.<br>You're made to feel guilty for taking a break on a double shift as it requires a standby to be called in.",At peak times have a manager stationed on every floor. On a friday night your staff do not have time to leave their section and travel down three flights to find a manager!
"""Average at best""",2.0,1.0,5.0,1.0,2.0,1.0," Nov 12, 2017",Current,Bartender,"Telford, England (UK)",No,No,Yes,Full-time,Less than a year,Flexible shifts<br>Reconigntion when management can be arsed<br>Weekly pay,Poor management<br>Clique culture<br>Lack of hours,"TGI Fridays is the most poorly managed restaurant ever, the management are arrogant and if you aren't in a clique prepare to be treated rudely and completely disrespectful. It wouldn't be so bad but your team mates couldn't care either as they will not do things correct too so land up in the weeds. Also management will micro manage your hours to a point you will have to leave your home don't work here don't eat here"
"""Horrendous management""",1.0,2.0,1.0,2.0,2.0,1.0," Nov 29, 2017",Past,Server/Waiter,"Leicester, England (UK)",No,No,Neutral,Full-time,More than a year,"Lovely team to work with, everyone on the floor is great to have a laugh with and we all try to help each other out as much as poss","Management is biased, unfair, unprofessional. Favour certain people over others. Use emotions to make decisions and often are caught gossiping about employees.",Consider growing up.
"""Love the people""",4.0,4.0,4.0,2.0,2.0,3.0," Oct 20, 2017",Current,Waitress,"Stratford, London, England (UK)",Yes,Neutral,Yes,Part-time,More than 3 years,"The people that work there, very flexible, ability to transfer to other stores. Fast paced and can be a lively atmosphere","Some of the customers are very rude, sometimes the managers are not supportive. Dont always get rewarded for what you do.",
"""Great experience""",4.0,3.0,5.0,3.0,4.0,5.0," Oct 18, 2017",Current,Bartender,Athens (Greece),Yes,Yes,Neutral,Full-time,More than 3 years,"Very friendly environment, great training and great people. The training process is extensive and takes an jndividual from the absolute zero tk perfection","No cons at all, except the fact that brand standards shojld be more flexible",
"""Good Place for a Waiter""",4.0,3.0,4.0,4.0,2.0,2.0," Aug 26, 2017",Past,Server/Waiter,Athens (Greece),No,Neutral,Neutral,Part-time,,"Good tips, respect and company values.",Lots of pressure on a busy shift. Not all the managers worth their position.,"Good work on making the guest a priority. To encourage the team spirit, you should improve your selection criteria for managers, because they are the main factor for the proper function of every team."
"""Ok""",3.0,2.0,4.0,5.0,3.0,4.0," Sep 4, 2017",Current,Bartender,,Yes,Neutral,Neutral,Full-time,Less than a year,Decent pay (bartender)<br>decent amount of hours.<br>Free meal if working over 10 hours<br>Discounts<br>Free uniform<br>Lovely managers,"Other staff treat your poorly<br>Very ""clicky"" staff most aren't welcoming<br>Everyone seems like they are forcing themselves to be happy just to run with tgi standards.<br>Never finish on time","If you finish at 5pm, you should finish at 5pm.<br>Don't force people to be happy<br>They should be happy to work if it's run right."
"""Ridiculous targets set from senior management""",1.0,1.0,4.0,1.0,1.0,1.0," Sep 22, 2017",Current,Server,"Manchester, England (UK)",No,No,Neutral,Full-time,More than 10 years,Fair tip shame (if waiting on),"Management will change the hours that you have worked late on a Sunday night so they can stick to the low labour that regional management believe is necessary.<br><br>Endless apps has been an idea that would bring more customers In. From a staff point of view we get constant complaints due to not having the extra staff on that are required due to us always being busy. Kitchen staff are depressed and the staff turnover has increased drastically. We have addressed this issue and have been told that our management aren’t being allowed to rota the extra staff due to regional managers cracking down on labour.<br><br>The jobs isn’t solely about tips however this is the perk of working unsociable hours. Endless apps has turned Tgi Fridays into a buffet. Tips are a rare occurrence and not one team member agrees that this is a good idea. It has a knock on effect on customers who are eating a normal main course. My tips have reduced drastically and it’s soley down to the poor quality products used.<br><br>Not allowed to go into overtime<br><br>Good bye to all forms of social life. We were told that the aim of management would be to try and give the staff a weekend off every so often.<br><br>We signed a contract that meant we signed away any extra pay for shifts such as Boxing Day and New Year’s Day as we will be getting a pay rise. This contract was signed n15 months ago and we had no choice but to sign it. This wouldn’t bother me if I had the choice to refuse to wrong these unreasonable shifts.<br><br>The quality of the food has plummeted. What was once a fun, friendly place that genuinely cared for it’s stsff and customers has now turned to purely corporate and squeezing as much profit as it can by over working its staff.<br><br>Due to opening a range of new stores that the company couldn’t actually justify opening every other store is having to work hard to cover their losses",Don’t rip of your own staff. Pay them what they have worked.<br><br>Look after your staff the workforce is deflated.<br><br>The bar staff are paid so poorly for the work they do.<br><br>Bring the fun back.<br><br>Staff have a life outside of work. Give them the opportunity to enjoy some form of normal social life<br><br>Listen to your staff.<br><br>The pay needs to change. Minimum wage for the work they expect you to do is poor. You will get paid more to work at a bar at whetherspoons
"""It was alright""",4.0,2.0,5.0,1.0,4.0,2.0," Aug 17, 2017",Current,Waiter,"London, England (UK)",Yes,Yes,Yes,Full-time,Less than a year,"Great place to meet new people, make a lot of tips if you work in a bigger one.","Sometimes the hours would be extremely long, from 9am till 10pm",
"""only worked there for 2 weeks""",2.0,1.0,4.0,3.0,2.0,3.0," Aug 26, 2017",Past,Anonymous Employee,"Leicester, England (UK)",No,Neutral,Neutral,Part-time,,great atmosphere<br>great guests :),get sacked for not doing something a soon as asked<br>and some of the staff are not too nice to you<br>work 7 hour shifts without a break,train new people yourself give people a chance to improve
"""Shocking""",1.0,1.0,2.0,1.0,1.0,1.0," Sep 10, 2017",Past,Anonymous Employee,,No,No,Yes,Full-time,,Free food now and then,"Under paid, over worked. Terrible management at the gloucesterm branch especially kitchen, management",Quit your job and let someone who knows what they're doing fulfil your current role
"""Waitress""",3.0,3.0,2.0,4.0,1.0,1.0," Aug 17, 2017",Current,Waitress,"Walsall, England (UK)",No,Neutral,Yes,Part-time,More than a year,Very rewarding to make a guests experience at TGI's a good one. The role is very fast paced and the atmosphere in the restaurant makes the shift enjoyable.,"Lots of favouritism and a 'clique' within the restaurant. Managers were very layed back and didn't complete something right away if you asked for it (e.g holiday forms) You were asked to do a lot, and rarely paised for it.","If an employee goes out of their way on shift, or is willing to cover other shifts and stay late etc treat the employee in the same way. Many times I covered shifts and stayed late, when the tables were turned and I needed a shift covereing the managers were slow to sort it and very rarely found cover. Don't really cater to your needs."
"""General Manager""",5.0,4.0,5.0,5.0,5.0,5.0," Jul 26, 2017",Current,General Manager,"London, England (UK)",Neutral,Yes,Neutral,Full-time,More than 10 years,"Great values, great pay, team engagement, recognition, good bonus structure. Great fun.","Long hours, unsocialable hours sometimes",
"""Great place to work for young people""",4.0,4.0,4.0,3.0,4.0,3.0," Jul 17, 2017",Past,Anonymous Employee,,Yes,No,Neutral,Full-time,,good salary fun enviroment at work,if you did not enjoy the culture you would not enjoy working there,
"""Okay""",3.0,4.0,4.0,3.0,3.0,3.0," Jul 31, 2017",Current,Kitchen Staff,"Leeds, England (UK)",No,No,Neutral,Full-time,Less than a year,"Good kitchen team and fast-paced work wich makes the time go quicker,also our kitchen manager is a good guy who looks after us always he's called Mohammed qadir","Minimum wage for a busy job when the restaurant makes really good money,also no tips or bonuses for kitchen staff just a straight wage let hour",Implement some bonuses and tips as the kitchen staff are the reason the place runs and makes money without us it's not going to run
"""Serving Assistant""",3.0,2.0,1.0,4.0,2.0,3.0," Jul 31, 2017",Current,Serving Assistant,"Aberdeen, Scotland (UK)",No,No,Neutral,Part-time,More than a year,50% discount for up to four people<br>free uniform<br>if working over 5 hours meals will be provided<br>didn't receive my holiday pay<br>pay was £5.55 an hour and got a small percentage of each of the waiters tips,management was awful<br>waiters treated me horribly cause I cleaned tables and ran the food<br>always busy<br>the waiters would never give you the percentage of tips they owed you,treat your staff better and stop letting them come to work to be sent home straight away
"""Great people but no life""",3.0,1.0,4.0,2.0,4.0,3.0," Jul 27, 2017",Current,Waitress,,No,No,Neutral,Full-time,Less than a year,A lot of the people hired are of a young age and it's a fun environment when everyone is happy. You get 50% off food once you've worked for the company for 3 months. The uniform is cool and you receive little badges for recognition and can receive their version of scratch cards which you can win good prizes!,"Long, unsociable hours. If you work for 9 hours you won't be offered a break because you 'just don't get one' even though it's illegal. If the company is struggling with profit you won't work, if you're full time you're likely to only get 2/3 shifts a week at a push which is stated in your contract for 'business needs'. If you can't work a weekend you won't get the shift midweek! I have to work Friday Saturday and Sunday so I have no life to see friends and family.",
"""Long hours""",3.0,,,,,," Jul 13, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,,Less than a year,Keep all your tips<br>Flexible Hours,Stressful environment to work in<br>Rude guests sometimes,
"""Alright""",3.0,,,,,," Jul 10, 2017",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,Not a bad place to work at most of the time. Great co-workers.,"Shifts got cut mid-way through, or shifts cut without notice",
"""Current Line Chef, not a good working enivornment.""",3.0,1.0,3.0,2.0,1.0,2.0," Jul 5, 2017",Current,Line Cook,"Gateshead, England (UK)",Yes,Yes,Neutral,,Less than a year,The staff keep others going. Sometimes a fun environment depending on which managers are in. Can be enjoyable on peak shifts depending on the team who's in.,"Working long shifts without a legal break offered ""5 mins"" here and there. Wage isn't good enough for the hard work we are expected to put in, the management team blow hot and cold so you can never know what mood they are in each shift.","Raise the wage we are paid to at least expect us to work harder. Stop putting minimum staff in on peak shifts, endless apps are ridiculous on 4 people in the kitchen."
"""Alright to work for""",3.0,2.0,3.0,2.0,1.0,3.0," Jun 19, 2017",Current,Host,"Edinburgh, Scotland (UK)",Yes,Neutral,Neutral,Part-time,Less than a year,family-like team<br>most managers are good,Not given legally required breaks<br>some managers are poorly trained in decision making<br>poor pay - as a host I don't make tips to top this up,
"""Worth the tips""",3.0,2.0,4.0,4.0,4.0,4.0," Jun 14, 2017",Current,Waitress,"Trafford Park, England (UK)",Yes,Neutral,Yes,Full-time,More than 3 years,The tips can double your wage or more.<br>Pretty good for progression within the company. Good structure to the company.,Very childish atmosphere. Have to earn your place or you will get forced out.<br>More than 6 hour shifts without breaks,
"""Line chef""",3.0,2.0,2.0,3.0,1.0,3.0," May 12, 2017",Past,Line Chef,"Dublin, Co. Dublin (Ireland)",No,Neutral,Neutral,,More than 3 years,"Days you needed off could be worked around! You'd get sent home in summer or on days that wasn't busy! (This could also be seen as a good thing to some) people you work with are amazing, I guess cause everyone who works there all feel the pressure together.","Working all day long in the kitchen and they don't allow you to eat any of the food? Customers complain loads, ""chefs"" should be able to taste what they hand out. Pay for food. Pay for uniform. Part time staff always asking for weekends off? Leaving full time staff with no lives. Pay is horrendous. Cooking all day long then cleaning at the end of the night. Getting home late. Sometimes after 2am cause staff go missing come to clean up time. Busy job. High pressure.","I will say my GM was a powerful source. Anything went wrong she cleared any situation up she was one woman against 60 staff who was forever complaining. Advice to management, treat kitchen staff better, most shift leaders are the ones that are extremely lazy. What I think would give TGI Fridays a huge boost Is, Having new staff come in and clean up the place and loose ends = example lazy staff who hide at the end of the night when it's time to 'clean up' and be a 'team'!!"
"""Rubbish""",4.0,3.0,3.0,3.0,3.0,3.0," Apr 23, 2017",Past,Dish Washer,"Clapham, London, England (UK)",No,Neutral,Neutral,Part-time,Less than a year,None really bad place to work and cheap washing up liquid that chapped my hands badly that they scabbed up and bled regularly,Loads of problems like no loo rolls,Give over and get some loo rolls
"""Great Job""",4.0,4.0,4.0,4.0,4.0,4.0," Mar 27, 2017",Current,Waiter,,Yes,Neutral,Neutral,Part-time,More than a year,Always on your feet<br>Tips can be large,Unsociable Hours<br>Can be really busy peak shifts,
"""Fridays""",4.0,4.0,4.0,3.0,2.0,3.0," Mar 21, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,Good training and induction process. They have a real team feel and a good atmosphere. Good fun to work for.,You work fairly long hours with short breaks. Having a good general manager makes or breaks the job and the team.,Get Dub input into rota writing as a lot of the time it feels like the rota has been done by someone who is far removed from doing the job.
"""Great staff, hard work""",4.0,3.0,4.0,3.0,5.0,3.0," Mar 22, 2017",Past,Bartender,,No,Neutral,Neutral,Full-time,More than a year,Met some amazing people<br>All staff were friendly and fun<br>Great discount<br>Decent Pay,Can be tiring<br>Always need you to work more<br>Lots of corporate pandering,
"""Cultural Conflict""",3.0,1.0,1.0,4.0,4.0,1.0," Mar 20, 2017",Past,Waitress,Taichung (Taiwan),No,No,Yes,Part-time,Less than a year,"Great training system, compare to other business in Taiwan.","Terrible management, tried too hard to impersonate Americans.",Use your head.
"""No respect for team members""",3.0,4.0,3.0,3.0,3.0,2.0," Mar 21, 2017",Past,Host,"London, England (UK)",No,Neutral,Neutral,Full-time,More than a year,Fun staff<br>50% discount<br>Easy hours to workaround,Easily replaceable - lies about being family<br>Bad management<br>Low pay - no service charge,Treat your staff with more respect and don't pay minimum wage - then you'll get minimum effort.
"""Very fun, the staff are what you stay for""",4.0,,,,,," Feb 2, 2017",Current,Anonymous Employee,,No,Yes,Neutral,Part-time,Less than a year,"Staff: the staff are the reason most people stay on to work at Fridays everyone is very friendly and welcoming<br>Gratuities: tips are pretty good, you will almost always make double your wage working for Fridays","Management: management isn't the best by a long shot. The team is disorganised when it comes to Rota's and shifts<br>Salary: the salary isn't great when you're a waiter compared to being in the kitchen, but tips make up for it<br>Clientele: average really, but sometimes really challenging and aggressive",Focus more on improving clientele
"""Runner (F&B)""",4.0,5.0,5.0,2.0,2.0,3.0," Jan 28, 2017",Current,Server/Waiter,,No,Yes,Neutral,Full-time,More than 5 years,nice colleagues<br>Good concept!<br>Nice music arrangements,Low payments<br>Bad management deciosions causing inefficiency<br>and loss of potentials,Give the managers classes in TMS
"""Assistant Restaurant Manager""",4.0,1.0,4.0,5.0,3.0,4.0," Jan 18, 2017",Past,Assistant Restaurant Manager,,Yes,Yes,Neutral,Full-time,More than 3 years,"Fully flexible rotas, excellent promotion opportunities. Great, friendly staff with a strong social side.","Very high pressure, long hours and progression to management requires a pay cut from those in most other departments.","The customer is almost never right, stand by your employees if they have stuck to company standards and brand vision. Be more open to allowing a decent work/life balance"
"""Fun n warm atmosphere amazing hospitality really enjoying my position at fridays..""",4.0,5.0,5.0,5.0,4.0,4.0," Jan 11, 2017",Current,Bartender,Chandigarh (India),Yes,Neutral,Neutral,,More than a year,Tgif give us opportunities to show our personality in front of guest that is enough,Tgif brand has their own service style which is different from other n challenging. But I m very happy to be here no more words to define this kind of hospitality ..ummm,
"""Manager""",4.0,3.0,4.0,3.0,3.0,4.0," Jan 12, 2017",Current,Anonymous Employee,"Toronto, ON (Canada)",Yes,Yes,Yes,Full-time,More than 3 years,Tgif great place to work. It's fun,None I can think of.,Na
"""Great Company!""",5.0,5.0,5.0,5.0,5.0,5.0," Dec 20, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,,More than 3 years,"Best company culture ever, highly recommended","lots of internal politics, tread carefully",
"""Good""",4.0,3.0,5.0,5.0,3.0,3.0," Dec 11, 2016",Current,Waitress,"Manchester, England (UK)",Yes,Neutral,Neutral,Full-time,More than a year,"Staff and managers are great and really motivating, good tipsand opportunity to progress","Very competitive with other stores/regions, very sales based with not many rewards",
"""Service Assistant""",2.0,3.0,3.0,2.0,2.0,1.0," Nov 1, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Good staff discount, great colleagues",Bad management which communicated poorly,
"""Fun work envrironment""",5.0,4.0,4.0,4.0,3.0,4.0," Oct 13, 2016",Current,Bartender,"Southampton, England (UK)",Yes,Yes,Neutral,Part-time,More than 5 years,"Fun working environment, fun people to work with, tips can be good",often high turn over of staff means long standing employees pick up the slack,
"""Great to start""",4.0,2.0,4.0,3.0,1.0,3.0," Oct 10, 2016",Current,Line Chef,"Glasgow, Scotland (UK)",Yes,Yes,Yes,Full-time,More than 3 years,Worked here for 3 years. Overall it's a good company. Were recently bought over my a larger company which came with a lot of changes. It is a very up beat company that has a lot of energy and passion for their jobs. They reward a good job and hard worker with praise and rewards and they also have regular staff party's.,There is not a lot of chance for movement within the company. The management changes every couple of years. Which can cause problems and management sometimes don't communicate properly. They can sometimes put too much pressure on their staff if they don't put enough staff on but they know their problems.,Hire more staff and don't put as much pressure on your staff. Don't expect 1 person to do the job of 4.
"""Fab""",5.0,5.0,5.0,5.0,4.0,5.0," Sep 11, 2016",Past,Host,"Gateshead, England (UK)",No,Yes,Neutral,Part-time,Less than a year,Flexible<br>Management are kind and helpful and really intergrate themselves<br>Great atmosphere,Only con is didnt like the uniform,
"""great company""",5.0,1.0,3.0,4.0,1.0,4.0," Sep 4, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,,progression is good if you want to be in management,you'll be overworked and underpaid,better pay
"""Waiter""",4.0,,,,,," Aug 30, 2016",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than 3 years,The main appeal of working for TGI Fridays was the teamwork and camaraderie that developed amongst the floor staff and the social life.,Occasionaly when dealing with difficult customers the management would not be fully supportive and also sending staff home prematurely could cause problems during busy shifts.,Be more supportive of staff during any disputes between customers and staff and also be aware of the potential to be understaffed when deciding whether to allow team members to leave early.
"""Laid-back place to work""",5.0,4.0,4.0,2.0,1.0,5.0," Aug 10, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Laid back people<br>Very fun and energetic place to work,Not too much going on,
"""TGI fridays""",3.0,,,,,," Jul 28, 2016",Past,Anonymous Employee,,No,No,Neutral,Full-time,,"positive environment, food, good pay,","long hours, far travel, early starts",
"""HORRIBLE JOB""",3.0,1.0,3.0,5.0,5.0,1.0," Jul 11, 2016",Past,Serving Assistant,"Gateshead, England (UK)",Yes,Neutral,Neutral,Part-time,Less than a year,Half Price Food.<br>Good Shift Patterns.,Put you on shifts that you could not do.<br>Horrible Staff.,
"""working at TGI Friday's""",4.0,5.0,4.0,2.0,3.0,5.0," Jun 24, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,"Enjoyable, relaxed work atmosphere. Great team and friends at work.",Shifts can be long and schedules not consistent each week.,
"""Phenomenal""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 11, 2016",Current,Bartender,"Manchester, England (UK)",No,Neutral,Neutral,,Less than a year,Very nice staff always happy and energetic will do anything for the customers makes people feel special,I have non . . . . . . . . . . . . . . . . . . . . . .,Keep up the good work :)
"""Alright part time job, wouldn't want to work there full time""",3.0,3.0,2.0,2.0,3.0,1.0," Jun 1, 2016",Current,Server Assistant,"Leeds, England (UK)",Yes,Yes,Yes,Full-time,More than a year,50% off food<br>Marc Cards (scratch cards given to win bar tabs and desserts etc)<br>Small staff turnover means that everyone knows each other,No discount on drinks<br>Frequent menu changes<br>Terrible managers<br>Guests speak to you like you're not a real human with real feelings<br>The company doesn't care about you as a person,
"""Good place to work""",5.0,4.0,4.0,4.0,4.0,4.0," Mar 21, 2016",Current,Manager,"Bewdley, England (UK)",Yes,Yes,Yes,,More than 10 years,Fun atmosphere with a great family team environment. Free food too. Very good at what they do and are expanding rapidly,Hard work and the fact that you rarely get a weekend off means that's you are always working when everyone else is having fun. Finishing late is annoying too,
"""Fun but motionless""",4.0,4.0,5.0,2.0,5.0,4.0," Mar 17, 2016",Current,Door Host,"Birstall, Yorkshire and the Humber, England (UK)",Yes,Neutral,Neutral,Part-time,More than a year,Always had fun with the fridays lot and it was a lovely experience working with them. Managers always flexible and people were friendly.,No progression. Managers seemed a bit too bothered about company standards than trying to motivate half of the staff to move upwards and work harder.,Keep up with giving badges as it motivates the team. Maybe listen to your team and see if they have any suggestions for the smooth running of the company
"""Manager""",5.0,4.0,4.0,5.0,5.0,4.0," Mar 12, 2016",Past,Manager,,Yes,Yes,Neutral,Full-time,More than a year,Great training and leadership programs,none really<br>was a great experience,
