Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great Place to work in College""",3.0,2.0,2.0,1.0,1.0,1.0," Dec 30, 2013",Past,Waitress,"Hunt Valley, MD",Yes,Neutral,Neutral,Full-time,More than a year,"Clientele was wealthy, good tips","Very corporate, no room for growth",Each store as unique needs
"""GJ Hart has no heart and along with his Texas Roadhouse team he's ruined a great company!""",1.0,1.0,1.0,1.0,1.0,1.0," Jan 10, 2014",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 10 years,"Gj throws million dollar conferences, he knows how to party.","GJ doesn't do what he says he's going to do. He told us trust is earned as he recruited from Texas Roadhouse to replace many of us that helped build the the company. Some needed to go but many were fired with no documentation. The Regional Partner from 2012 was awarded that title in March 2013 and fired in October 2013. He granted options to Regional Partners claiming he was sharing in the upside. As people were let go they were told by Brad Gramlich that the options they owned belonged to them. That when there was a qualifying event they would be evaluated and paid out. Well...the options were evaluated and paid out at $0. CPK made $70,000,000 in EBITDAR and GJ makes over $2,000,000 a year and my options are worth $0 a share....so much for the past 20 years. We have an operators conference at the Ritz Carlton that costs over $1,000,000. We have rolled back wages for FOH and soon BOH employees. We have squeezed labor and reduced manager bonuses. The company has lost its diversity and now is turning into a good old boys club.","Be honest, do what you say you're going to do. Remember trust is earned. It's very disappointing this company use to care about the people and now it's all about GJ's pockets and sharing the upside with your Texas Roadhouse boys. Brad Gramlich should not be running ""the people department"". Kim Boerema is the worst COO."
"""Great start, slow steady decline.""",3.0,5.0,3.0,4.0,3.0,2.0," Dec 21, 2013",Past,Bartender,"Novi, MI",No,Neutral,Neutral,Full-time,More than 5 years,"Corporate stability, ideally placed, great food, healthcare benefits","Corporate stodginess, greedy company, very wasteful,",Stop worrying about your bonuses and start empathizing with your employees.
"""Friendly atmosphere that promotes excellence.""",4.0,4.0,4.0,3.0,4.0,5.0," Dec 4, 2013",Past,Temporary Intern,"Playa Vista, CA",Yes,Yes,Yes,Part-time,More than a year,"Casual, friendly environment, excellent management, firm events, beautiful new office location.",IT department and company software is a little behind,
"""Working at this company I have been able to learn how to operate a business inside and outside it's four walls.""",4.0,3.0,4.0,4.0,3.0,4.0," Dec 5, 2013",Current,General Manager,,Yes,Yes,Yes,Full-time,More than 10 years,The company has a great support team that allows you to be successful.,Benefits package is not the best.,A better health insurance plan would be more eye catching.
"""Use to be a great company""",2.0,2.0,1.0,2.0,4.0,1.0," Dec 14, 2013",Past,Manager,,No,No,Neutral,Full-time,,The employees are non replaceable.,"Since company was bought it is all about the bottom line. They are getting rid of great long time, loyal management with many years at the company. Employees are no longer cared about nor does new senior management even try to build a relationship or get to know anybody. Very sad","Flip the company, move on so the few remaining loyal employees don't loose their jobs too."
"""Love working at CPK""",5.0,5.0,5.0,5.0,5.0,5.0," Nov 27, 2013",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,"Strong leadership, opportunities to grow, a culture where you can be who you are and where you're allowed to being ideas to the table and have them heard. In addition to this, we are encouraged and allowed to have fun at work whether it be through social office gatherings or in our departments. Community service is also strongly encouraged and supported which is really important to me.","No cons. I honestly enjoy working at the Restaurant Support Center. It's a fun, diverse and welcoming environment.",
"""Income potential for waitstaff. Must have high customer turnover to hit $20 per hr. $15-17 per hour is easy for waiter.""""",4.0,4.0,4.0,4.0,4.0,1.0," Nov 22, 2013",Past,Bartender,"Houston, TX",Yes,Neutral,Neutral,Full-time,More than 3 years,"Flexible Schedule, ability to average $20 an hour if you worked/took customers when they came in.",Corporate job with too many regional managers,quit.
"""Server""",3.0,3.0,3.0,2.0,3.0,4.0," Nov 25, 2013",Current,Server,"Seattle, WA",Yes,Yes,Neutral,Part-time,More than a year,"Fun, good environment, great people, work hard = good money","Long hours, not valued, not customer focused",Hire better staff
"""Fun, dependent on season""",4.0,4.0,4.0,3.0,1.0,4.0," Nov 3, 2013",Past,Busser,"Salt Lake City, UT",Yes,Yes,Yes,Part-time,More than 3 years,"Gun coworkers and managers, most guest cool to talk to good place for experience",Money tottaly dependent on how busy the restaurant is. On slow months i would work 5 days and make 150 a week in tips.,Keep out to make sure all employees are working evenly
"""Great Company to Work For""",4.0,3.0,3.0,4.0,4.0,3.0," Oct 31, 2013",Current,Bartender/DSL,"Atlanta, GA",No,No,Yes,Full-time,More than 3 years,Great training program with room to grow.,the restaurant schedule can be rough,"Focus on hospitality, the community, and growth"
"""Disappointing""",2.0,2.0,1.0,2.0,3.0,2.0," Nov 8, 2013",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 5 years,"Good food - fresh and delicious<br>Good pay - not great, slightly below industry average<br>Competitive benefits - nothing exceptional","It's ""do as I say, not as I do.""<br>They're constantly changing everything with little regard as to what your workload is and little emphasis on communicating the changes.<br>Can you please have the cooks wash their hands? Are any of these people certified food handlers?",Practice what you preach.
"""Longtime Employee""",4.0,4.0,4.0,4.0,4.0,4.0," Oct 18, 2013",Current,Anonymous Employee,,Yes,No,Neutral,Full-time,More than a year,"I'm a long time employee of CPK and have always felt appreciated by the company. Of course there are things I dislike, but for the most part they are flexible and fair. There are opportunities for advancement as well. They also offer benefits if you work 30+ a week!","Typical restaurant politics, can be stressful, a lot of employees are young and immature",
"""Great place to work, fast money, but really tiring""",4.0,4.0,3.0,3.0,4.0,2.0," Oct 7, 2013",Past,Server,"Gaithersburg, MD",Yes,Neutral,Neutral,Full-time,Less than a year,"Price of the menu items are relatively high, making tips larger<br>Friendly atmosphere to work","Could be long hours<br>Depend on who your manager is, if you get a bad experience<br>Food industry just is not that great","Do not go and hire inadequate managers out of community colleges, it makes employees working there feel bad, and they feel more frustrated than ever"
"""I had a lot of good times, but it all depends on which manager is in.""",3.0,4.0,4.0,4.0,4.0,3.0," Oct 22, 2013",Past,Hostess,"Coral Gables, FL",Yes,Yes,Yes,Part-time,Less than a year,"Everybody is very nice and friendly, good attitude most of the time. It's really a great team.",The hiring manager is very judgmental and mean for no reason at all whatsoever.,"If you treat your employees in a professional manner, then they will work in a professional manner."
"""LOVE!""",5.0,5.0,4.0,4.0,4.0,4.0," Sep 24, 2013",Current,Host,"Long Beach, CA",Yes,Neutral,Yes,Part-time,Less than a year,"Awesome coworkers, great management, love all of our regulars that come in, room for growth, etc.","New ugly shirts. We used to wear black, and now we wear stupid earth tones. Everyone is all stained and dirty all the time!",
"""A pretty solid company to work for.""",4.0,5.0,5.0,3.0,4.0,5.0," Sep 13, 2013",Current,Shift Leader,"Orlando, FL",Yes,No,Yes,Full-time,More than 3 years,Structured.<br>Easy Side Work.<br>Great pay.<br>Good benefits.,Politics... like every other restaurant.,Get a Happy Hour.
"""A great company to work for prior to the transfer to new ownership. Now, nuetral. Potential still there""",3.0,4.0,3.0,5.0,4.0,1.0," Sep 25, 2013",Past,Server,,No,No,Neutral,Part-time,More than 3 years,great company in terms of promoting from within. Good company to grow with. Opportunities are available if you work towards them.,"the company has changed ownership and the new team seems to be more concerned with the companies success than their employees success and happiness. They seem to have reduced us all to unimportant, expendable numbers. The original company belief that happy employees make better employees seems to have left with the original owners.","treat your team members as important and valuable, respect their feelings and opinions. Listen"
"""Overall decent experience.""",4.0,,,,,," Sep 2, 2013",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 5 years,The work wasn't bad and the people were nice and fun.,Not really where I want to be working for the rest of my life.,
"""Typical serving job""",4.0,4.0,3.0,3.0,4.0,2.0," Aug 29, 2013",Past,Server,"Santa Clara, CA",Yes,Yes,Yes,Part-time,More than a year,"Discounted meals when you work. I think they take a few dollars out of your paycheck for every meal you order. If you come in when you're not working, you get 20% off of your entire check at any location. Discounted gym membership to 24 hour fitness. Easy sidework during the day shift.",You are required to pay for your work shirts issued by the company. Requesting time off can be hard.,"Show more appreciation for employees who do well, rather than just highlighting mistakes. Don't be so pushy with your ""soft selling"" techniques."
"""Work Experience at CPK""",3.0,4.0,4.0,3.0,3.0,4.0," Sep 12, 2013",Current,Server,"Los Angeles, CA",Yes,Yes,Yes,Full-time,More than 10 years,"Flexible hours, fun co-workers, relatively busy restaurant with good foot traffic.","Managers are often unorganized, not much room for growth.",
"""Overall the company made sure that the people were developed and in the right spot.""",5.0,5.0,5.0,4.0,4.0,5.0," Aug 20, 2013",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,Great feeling of contribution and teamwork.,"Big company, so there are lots of policies.",
"""Amazing family to work with""",4.0,3.0,5.0,4.0,4.0,3.0," Aug 12, 2013",Current,Anonymous Employee,"Playa Vista, CA",Yes,Yes,Yes,Full-time,More than 5 years,Working at the RSC does not feel like work. Things are changing but they are changing for the better.,I wish I didn't have a long commute but working with the people I work with I don't mind.,Take care of your people and they will take care of you.
"""A great place to work--challenging, rewarding, autonomy, family-oriented!""",5.0,5.0,5.0,4.0,4.0,4.0," Aug 13, 2013",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 10 years,"This company believes in it's people. Thrives on two-way communication and the ""people in charge"" are seen as ""partners"" not ""bosses"".<br><br>Fun is encouraged at work. Not just to goof off but in a fun, productive and meaningful way that promotes a sense of team work and family.<br><br>Direct communication with CEO. He isn't someone who hides in an ""ivory tower"". He believes in really knowing everyone in every position. He walks the talk.",The speed in which we change. It's not really a con but I wish we were better equipped at communicating change at all levels. I think that occurs no matter where you are :).,
"""Amazing Place to Work!!""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 13, 2013",Current,Anonymous Employee,"Los Angeles, CA",Yes,Neutral,Neutral,Part-time,More than a year,"I have worked in both the restaurants and at the Restaurant Support Center, and I can't say enough good things about CPK. It was like a family in the restaurants; the hours were great for being in school, and the training was intense to set you up for success. At the RSC, the culture is no less awesome. The CEO (GJ Hart) has made some amazing changes to the company in the last 2 years. Before he joined our team, it was still a great place to work, but things had become comfortable and we weren't pushing the envelope as a forward thinking company like we used to. That has totally turned around; we are changing our look in the restaurants and even hand tossing all of our pizza dough now! We are still a corporation and sales are our main focus right now (as with any business), but CPK appreciates its employees in good times and in bad. GJ is a great leader and we're definitely going places!","I really don't have anything bad to say about CPK. We are going through changes to make us better, and with any change there are some struggles. However, I believe in the company and have embraced the changes because they are for the good of the company. I was promoted from within and given the opportunity to prove and make a career for myself because upper management believed in me. I would call myself a success story!",
"""A great place to work, especially when working around school.""",4.0,3.0,4.0,3.0,2.0,4.0," Jul 17, 2013",Current,Server,"Raleigh, NC",Yes,Yes,Yes,Part-time,More than a year,"- For the most part, the managers here are the greatest I have worked with in the restaurant industry.<br>- Their ability to work around your schedule is great.<br>- Constant incentives for high quality work.","- The hourly pay rate in Raleigh is way too low. The only money a server actually makes is from the TIP.<br>- Not having a consistent schedule can become a hassle.<br>- The best shifts are on the weekend, so working every weekend gets tiring.",The quality of this company depends upon your leadership.
"""Massachusetts Experience: If I could give the company 0 stars, I would.""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 20, 2013",Past,Anonymous Employee,"Boston, MA",No,No,Neutral,Part-time,More than a year,"1.) Better than working retail (but that is almost any job in my opinion).<br>2.) Your co-workers (that is, only the people on the exact same level as you) generally are friendly and help you when you ask.<br>3.) The company somewhat tries to establish a culture about working there.<br>4.) When I worked there, the dress code was pretty easy and fair. I heard it's gotten much more picky at the expense of the employees since I left though.","Disclaimer: What I am about to share are a number of reasons why I personally feel this company is a bad employer. Not everyone will have the same experiences as me, but you should be aware of what I experienced. This is not meant as a rant.<br><br>1.) Your pay is awful, even though they claim it's ""competitive."" In fact, I had my pay slashed by dollars per hour while working there. They felt that, as a tipped employee, I no longer needed my fixed hourly wage (the state minimum wage), and that my tips plus a menial wage of $4-6/hour would cover the difference. You could get paid WAY better somewhere else, don’t let them stop you from looking as I did MANY times.<br><br>2.) You will sign both an at-will employment agreement and an arbitration agreement - multiple times. I had to sign many legal papers twice while employed there, and there were at least 10-15 pages of legalese between all of the forms I signed (there were others in addition to the aforementioned two). Essentially, this company feels that it's acceptable to fire you whenever they want, and for whatever reason (or no reason) they want. Also, forget about a trial by jury when your life goes bottoms up because you've lost your job for no reason, because you either waive that right or don't keep your job at CPK. Do YOU want that kind of job security?<br><br>3.) No sick days, no vacation days. Unless you're in management, don't think about getting a paid sick or vacation day. Ever. I never was offered one, nor was anyone I know that wasn't a manager of some sort unless you count company contests that they conducted. The people who won those were probably the only non-management that got vacation days, and to my recollection none of them worked with me.<br><br>4.) Favoritism. You'll hear this complaint a lot with many businesses, but my managers played favorites over the most immature stuff. Yes, the managers do try to form relationships with underlings outside of work (see below), which is EXTREMELY unprofessional and explains why the favoritism exists. I have seen multiple times managers keep servers in the WORST sections of the restaurant over and over, while other managers put some servers in the BEST sections of the restaurant every single time. There was at least one server who quit because they would always get the same awful section every day (maybe they got lucky if the manager who made the floor plan thought they were hot), and I can tell you that it was one of the hardest sections to sit. Also, expect to get disciplined while others don’t despite doing the same thing. That happened CONSTANTLY.<br><br>5.) Unprofessional staff rampant. Managers sleep with servers, servers sleep with servers, people seek blatantly unprofessional relationships and make sure to bring it up in front of guests. This has been just SOME of my experience, but I feel that it was a pretty big problem that the general manager (GM) and assistant general manager (AGM) either weren't competent enough to pick up on the relationships (they also both had outside relationships with certain individuals in question) or just blatantly disregarded their existence, not sure what happened there.<br><br>6.) Advancement doesn't exist. They say they promote from within. Don't believe it if you hear it, unless you define promotion as going from being a host to being a server. If you wan't professional advancement, look for a job with the corporate office or their call center, but I wouldn’t expect much if any professional advancement without a degree, pure dumb luck, or both.<br><br>7.) Scheduling is awful. I wish I could take a picture of my HotSchedules (scheduling app) app on my iPhone as proof. They literally block you from taking anything that MIGHT be a busy day months in advance. No joke. They blocked Black Friday in 2013 almost a year before (I still had access then). Then they blocked Valentine’s Day, Mother’s Day, Patriot’s Day, and any major or minor holiday from being asked for off MONTHS in advance. That also includes any vacation days the local schools might be having because little kids might come in with their families (it's a family restaurant). My scheduling manager made asking for days off extremely stressful. If you are a student, I HIGHLY advise you not work for this company.","Stop caring about the bottom line and start caring about the hosts, take-out servers, counter servers and general servers that are the reason you actually make money. If they all walked out tomorrow and there were no replacements, you'd be getting ready for chapter 11 pretty soon after."
"""Hostess Possission""",5.0,,,,,," Jun 19, 2013",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than a year,They hired me on the spot and i desperately needed one. I am also a felon and they did not mind.,Salary is not high enough. Not too many costumers go in .,Think of a way to advrtise more
"""My experience at CPK has been fine enough for a first-time serving job while I'm in college.""",4.0,4.0,5.0,3.0,3.0,4.0," Jun 18, 2013",Current,Server,"McLean, VA",No,No,Yes,Full-time,More than 3 years,They allow you to be an individual. The people I work with are super fun and friendly. The food is great.,They can't decide whether they want to be fun and casual or more upscale. I wish we didn't have to adhere to an employee menu.,Stop caring so much about servers going overtime. Stop changing the uniform every couple of months.
"""Great hours, good pay, Lousy enviroment""",1.0,2.0,1.0,1.0,2.0,2.0," Jul 12, 2013",Past,Manager,,Yes,Yes,Yes,Full-time,More than 5 years,CPK is on top of all the current tech out there to make the admin load on managers as easy as possible. Great food that is easy to keep consistent.,"however being owned by essentially a hedge fund means that the ONLY thing that is important is the bottom line. So if you care about employee moral, customer service, or trying to grow top line sales this is not the place for you. (look at what they did to Macaroni Grill, bought for 88mil, sold for 55mil due to that philosophy)",stop focusing on cutting every cost no matter the result.
"""CPK is the absolutel BEST place to work!""",5.0,4.0,5.0,4.0,4.0,5.0," May 31, 2013",Current,Anonymous Employee,"Playa Vista, CA",Yes,Neutral,Neutral,Part-time,More than a year,Employees matter and are appreciated.,Restaurant business is tough but having the right team makes all the difference in the world.,Keep doing what your doing creating an exciting and inviting environment for all employees.
"""Great managers and great employees, excellent food as well.""",5.0,,,,,," May 25, 2013",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,Less than a year,"Fun environment, low stress. The managers care about the employees, and there is no drama while serving at this company.","None, great restaurant to work at. The only con may be that you are working at a restaurant instead of your dream job, but as far as restaurants go, it is great.",
"""Great company with great opportunities""",4.0,5.0,3.0,4.0,3.0,5.0," Mar 31, 2013",Current,Server,"Austin, TX",Yes,Yes,Neutral,Full-time,More than a year,"Benefits are good, hours are reasonable, and management has always been well trained and helpful.","Company was bought out about a year ago, and they have been cutting corners ever since.",More people have been disappointed rather than satisfied with the little changes taking place across the board. The effort to save a dime has definitely been noticed by our customers.
"""Enjoyable environment, but poor mangement""",2.0,2.0,4.0,3.0,2.0,3.0," Apr 8, 2013",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,great atmosphere<br>simple uniform<br>staff like a large family,employees and managers pocketed money<br>constantly scheduled on approved days off,
"""Amazing""",5.0,5.0,4.0,4.0,4.0,3.0," Feb 13, 2013",Past,Server Trainer,"New York, NY",Yes,No,Neutral,Full-time,More than 5 years,The old owners were great they took care of their employees and maintained standards,The new owners have no clue of what there doing and should not be allowed to run a restaurant.,Get New Owners!
"""Corporate betrayed its employees""",2.0,3.0,1.0,3.0,3.0,2.0," Feb 26, 2013",Current,Server,,No,No,Neutral,Part-time,More than 3 years,I have good managers and great coworkers.,The company has made it impossible for employees at slower stores to financially survive due to blanket rules on how many tables a person can take. They treat slow stores and busy stores with the same rules. A small town CPK can't function like a Vegas CPK.,
"""Decent first job.""",3.0,3.0,2.0,2.0,2.0,," Feb 19, 2013",Past,Server,"Corte Madera, CA",No,Neutral,Neutral,Full-time,Less than a year,Will give you some good initial experience.,Didn't get very much relevant direction.,
"""CPK is a good place for a part-time gig""",4.0,5.0,3.0,3.0,2.0,2.0," Jan 28, 2013",Current,Server,"Murray, UT",Yes,Yes,Yes,Part-time,More than 3 years,"My particular store's management team is amazing and will work hard for their subordinates (i.e. help bus, run food, help with scheduling, help with anything they can really)<br><br>Work well with student schedule<br><br>Amazing people to work with for the most part<br><br>50% food discount once a day (75% would be better...)","Late nights<br><br>4 table sections<br><br>WAY, WAY, WAYYYY too much paper/plastic/glass waste! (Reduce &amp; Recycle!!!)<br><br>Company is becoming increasingly difficult to deal with (upper management expects store managers to micromanage &amp; managers have WAY too much to deal with)<br><br>In Utah, you only make $2.13 per hour + tips and tip out about 4% when everything is said and done<br><br>Nit picky about uniform/hair standards (however, the company is loosening restrictions)<br><br>Breaks are often chaotic/rushed<br><br>Bank-owned :(<br><br>You have to charge people $1 for just about every little thing, which people get annoyed about and lessen your tip due to the charge/their annoyance","I find it incredible that a manager could get in trouble (fired!) for allowing a server to have more than a 4 table section. However, I have heard good things about GJ &amp; that the company's new direction should make the company blow up/be amazing."
"""New owners are a private equity firm and the greed shows""",2.0,4.0,1.0,2.0,1.0,1.0," Jan 25, 2013",Current,Host,"Louisville, KY",No,No,Neutral,Full-time,More than 8 years,"A mid-cost dining experience that was affordable and family friendly, yet still busy and priced well enough that servers could still do well.","New owners are the private equity firm Golden Gate Capital, started by former employees from Bain Capital (Mitt Romney's company) and it shows. In the past few months, emphasis on service has degenerated to an emphasis on hard sales. New server reviews are formulated by PPA's or per person average. This isn't calculated by the amount of sales divided by the amount of guests. It is calculated as a point system that punishes the server if your items have low points. For example, if you have a family with two kids meals, those kids meals are worth less than one adult plain cheese pizza. Server sections are designated based on their PPA's as well as scheduling.<br><br>We used to be allowed shift meals if we were scheduled to work a double shift (am and pm shift combined) but now we are not. On top of that, we aren't allowed to order food while on the clock nor allowed to take our leftovers home if we do order a meal. If we want to take anything home, we have to pay full cost. This is problematic from an affordability stand point but also that if you are working 11am to 10pm, you can't order food until you're off the clock. However, you also can't order food too late before closing time either. So you have to hope you're tables are finished, your side work is done, and you're off the clock at least an hour before closing time. If you are lucky enough to order food, you can't box the leftovers, but are required to throw the food away. We also have an increasingly limited selection of what we are allowed to order off the menu.<br><br>Labor hours are calculated based on a complicated formula that is inconsistent with the realities of a day. For example, say there is constant growth in sales from 12pm until 2pm because of the lunch rush. However, sales and labor hours are monitored and the upper management will reprimand managers because there are still staff on the clock after 2:30. It doesn't take into account that we're not herding guests out the door, to allow the server to get off the clock. There should be more time allotted, more flexibility.<br><br>Lastly, this week we found out that hourly employees, not sure if that includes back of the house, but bussers, hosts, and bartenders are having their wages reduced to minimum wage. This is regardless of their tenure or pay. For example, staff members who received $10 an hour or have been with the company for 15 years are as of immediately, receiving reduced wages to $7.25 an hour. It was an extreme shock.<br><br>On top of all this, staff are being berated if they have too many work hours. I don't mean overtime, I mean that if they work 20 hours a week, and other employees release their shifts to be picked up, and another employee picks up those shifts, increasing their work hours to 30 or more, they get hassled. This is because if they maintain 25 hours or more a week, they qualify for insurance and an annual ""bonus"" of about $150 (depending on tenure). If they average less than 25 (for lower bonus or insurance qualifications) or 30 hours, they are disqualified or lose their eligibility.<br><br>Changes to the menu, serving portions, cups, cutlery, plates, napkins, etc, have all been replaced with cheaper, smaller items, to allow for less portioning out and reduced costs and most importantly: increased profit. I have had many guest complaints because as they said, things ""now feel cheapened"".<br><br>The company is being squeezed dry for profit at every turn and what was once a great company to work for, with great guests, is now feeling morally depleted and a lack of morale shows.","To store managers, I feel sorry for you because i know how much you are being pressured literally hourly, with requests for updates, reports, action plans, and overall corrective measures to increase profit.<br><br>To the upper management: you are killing the company. We have many guests who come in multiple times a week, not for special occassions but because they felt it was a welcoming, special place. Now they feel herded and unappreciated. We, the staff feel the same way."
"""Moving towards big corporate chain""",3.0,4.0,3.0,2.0,2.0,2.0," Jan 26, 2013",Current,Server,"Denver, CO",Yes,Neutral,Neutral,Full-time,More than 5 years,schedule flexibility and good when busy,becoming like other chain restaurants,
"""Good place to work, but not great.""",3.0,3.0,4.0,3.0,3.0,4.0," Jan 17, 2013",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than 5 years,Fun environment in which to work<br>Good people (mostly) on staff,Some racial issues within staff<br>Quick to cut hours,"Make employees feel more valued- preaching it is one thing, implementing it on a daily basis is another. The new contests and recently implemented tools for valuing the employees are much better, but there needs to be follow through in every aspect. The hours that are given need to be fair and not so preferential. It becomes problematic."
"""Grea!t , fun place to work""",4.0,2.0,4.0,2.0,3.0,2.0," Nov 8, 2012",Past,Dining Shift Leader,"Kansas City, MO",Yes,Neutral,Yes,Full-time,More than 3 years,"Flexible hours, possibility of great tips.","Closing one night, then having to open next morning",
"""It has been a great opportunity to be part of the team.""",4.0,4.0,,,,," Nov 7, 2012",Current,Server,"Chula Vista, CA",Neutral,Neutral,Yes,Part-time,More than 3 years,"Respect, opportunity, communication, kindness. It's what it's all about.",At times u can have some guest that really can make ur shift go down hill.,Great support team
"""An O.K. place to work, but the concern for employees is in a downward spiral.""",3.0,4.0,5.0,3.0,2.0,3.0," Nov 4, 2012",Current,Server,"Denver, CO",Yes,Neutral,Neutral,Part-time,More than 5 years,"My coworkers are wonderful people. The financial return is good for the number of hours worked, but the work is definitely hard.",California Pizza Kitchen was bought about by Golden Gate Capital. Since that transition they have been cutting hours to spend less on labor as well as slashing the benefits offered to hourly employees such as paid vacation hours and free meals.,"Slashing hours and benefits reduced employee moral. As an employee of nearly six years, the only benefit I receive is $3 meals. The work is grueling and at my 5 year anniversary all I received was a card. I have begun to resent the company for bleeding us dry."
"""Unrealistic expectations""",2.0,1.0,3.0,1.0,1.0,1.0," Oct 18, 2012",Current,Assistant General Manager,"Phoenix, AZ",No,Yes,Yes,Full-time,More than 3 years,"Great brand, awesome name recognition. Fantastic product albeit a liitle over-priced for the ambiance. They like to compare themselves to other chain restaurants like Cheesecake Factory and PF Changs but their facitlities lack the correct ambiance for its price point.",Unrealistic financial expectations that are applied uniformly to all locations and regions in the US. Average work week is 55-60 hours per week which is fine but you always expected to work form home or on your days off. External marketing is expected to happen largely at the store level without more labor dollars offered to cover your absence in the store.,Get back in touch with what it means to run a restaurant from an operations point of view for the last 5 years with the huge economic downturn our country has been facing and then ask for my help to turn it around. Its not the same as when you were operators.
"""Very, very satisfied""",4.0,5.0,5.0,4.0,3.0,5.0," Oct 8, 2012",Current,Server,"Coral Gables, FL",Yes,Neutral,Neutral,Part-time,,One of the best companies i've worked for.,I have nothing too serious or problematic to say about it.,
"""Great co-workers, fun, relaxed environment. Good Management""",3.0,5.0,3.0,3.0,4.0,3.0," Oct 14, 2012",Current,Server,"Newport Beach, CA",Yes,Neutral,Yes,Part-time,More than 3 years,"California Pizza kitchen is a great place for young people just starting out in the work force. It has a relaxed environment, the majority of my co-workers are fun, good people, and the restaurant's name is well established.",Sometimes company decisions regarding the addition or removal of certain food items just don't make any sense. Good items have been removed to be replaced by bad ones too often.,Take more time to observe the work of your employees and their relationships with the guest clientele. I have seen way too many of my excellent co-workers get fired because of a small stupid mistake. I have also seen far too many awful co-workers able hang onto their job for way too long.
"""Easy place to make money, the food sells itself.""",4.0,4.0,3.0,3.0,3.0,3.0," Sep 19, 2012",Past,Server,"Tempe, AZ",Yes,Neutral,Neutral,Part-time,More than 3 years,The people you work with is what makes CPK a great place to work. The shifts are flexible and if you are willing to work the right shifts you can make a lot of money.,Beware of secret shoppers. You must follow the perfect sequence of service perfectly with every table in order to do well on a secret shopper report.,
"""Enlightening""",5.0,4.0,5.0,5.0,4.0,," Aug 20, 2012",Past,Server,"Evanston, IL",Yes,Neutral,Neutral,Part-time,More than a year,"Flexible schedule, supportive management, great food, fun atmosphere",Alot of mandatory tests that you have to past in order to serve.,
"""Has gone downhill the past couple of years""",3.0,5.0,5.0,4.0,4.0,3.0," Aug 26, 2012",Current,Server,"Laguna Hills, CA",Yes,No,Neutral,Part-time,More than 8 years,Flexibility<br>Great people to work with<br>Quick and easy job for fast cash,New CEO who cares more about making money than anything else. It used to be a better company 5 years ago to work for. You have to deal with annoying customers who complain about every little thing. You'll get managers that don't know what they're doing.,Don't blame employees for everything
"""Improving under new leadership.""",3.0,2.0,3.0,4.0,2.0,3.0," Aug 21, 2012",Current,Hostess,"Irvine, CA",Yes,Yes,Yes,Part-time,More than 5 years,The company is undergoing a whole slew of changes at the moment--all for the better. Section sizes are decreasing (a good thing! I'm used to 8-12 table sections) and new uniforms are being released.,"Once the dust settles, we'll see which cons still remain. The managers are overworked and underpaid--the usual restaurant crap.",Calm down. I've seen managers do some really nasty and illegal things over the years and corporate never does anything.
"""Serious Pizza""",3.0,5.0,3.0,2.0,3.0,4.0," Jul 26, 2012",Past,Server,"Nashville, TN",No,Neutral,Neutral,Part-time,More than a year,Great staff. Great food. Great times.,"Awful clientele. Area of town is nice, but the oeople are not.",Treat everyone the same and have same expectations for everyone.
"""Great training, but loss of hours""",4.0,4.0,4.0,3.0,4.0,," Jul 7, 2012",Past,Hostess,"Indianapolis, IN",Yes,Neutral,Yes,Part-time,Less than a year,"Awesome formal training before it opened, tipped out, decent hours at beginning.","After a few months of working, they decided to hire new people, so many employees (and myself) had hours cut back.","My managers definitely played favorites, unfortunately. That shouldn't be happening."
"""Decent money, bad management""",2.0,4.0,2.0,3.0,3.0,1.0," Jul 18, 2012",Past,Server,"Newark, DE",No,No,Neutral,Part-time,Less than a year,Better than making minimum wage,"Management plays favorites, super unprofessional, will change someone's schedule so they miss a shift and then fire them, writes people up for small things like not filling a salt shaker. No appreciation for work done. We had the worst numbers in our region, I believe due to management issues.","Grow up... this isn't high school. There was one good manager that listened to employee's issues, and the kitchen manager was professional. But most of the management was outwardly rude to employees that they didn't like and would find small reasons to let people go."
