Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great company to work for""",4.0,3.0,3.0,3.0,3.0,3.0," Oct 25, 2013",Current,Food Server,"Minneapolis, MN",No,Neutral,Yes,Full-time,Less than a year,"supportive work environment, flexible schedule","long hours, need to be on your feet all day","hire higher quality employees, promote faster"
"""great pay management can be more informative towards it's employess though.""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 26, 2013",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,not really any that i saw,short hours heavy stress especially at volume little pay,more transparency toward workers on policy
"""great pay management can be more informative towards it's employess though.""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 26, 2013",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than 3 years,not really any that i saw,short hours heavy stress especially at volume little pay,more transparency toward workers on policy
"""Do not recommend""",1.0,1.0,1.0,2.0,1.0,2.0," Nov 23, 2013",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,I was able to meet many people and made friends with my co-workers. also able to converse with many different types of people that came in to eat.,management was very unprofessional. gossip was overwhelming and not managed by the supervisors. employees werent treated with respect. most customers were extremely rude.,
"""Great Place to Work--Especially for a Large Chain""",4.0,3.0,5.0,3.0,4.0,5.0," Oct 17, 2013",Past,Server/Bartender,"New Ulm, MN",Yes,Yes,Yes,Part-time,More than 3 years,"Great work environment, great teamwork, great pay",High School-type environment between employees,None
"""Good Company""",4.0,3.0,3.0,3.0,2.0,3.0," Oct 16, 2013",Current,Server,"New Philadelphia, OH",Yes,Yes,Yes,Part-time,More than a year,"For college age students, there is no better place to work. As many or little hours as you want. You can easily make 100 dollars on a weekend. If you close you can make 500 a week .","Closing hours are 4-1am. But that is where the money is. Employees cycle through consistently, so its hard to get to know co workers.",Get managers who have been servers. They will understand how to run the floor much better than kitchen managers.
"""great company with flexible scheduling""",4.0,4.0,4.0,3.0,3.0,4.0," Oct 17, 2013",Current,Server/Bartender,"Escondido, CA",Yes,Yes,Yes,Part-time,Less than a year,"good people, flexible scheduling, enjoyable environment.","no 401k, benefits are expensive, no full time unless management.",offer full time. it would be nice to get sick pay and vacation.
"""Server""",5.0,3.0,5.0,5.0,5.0,5.0," Oct 15, 2013",Past,Server,,No,Neutral,Neutral,Part-time,,"Flexible hours, fast money, great people",lots of expectations and rules,
"""I didn't wear a seatbelt on the way to work because I wanted to die""",1.0,5.0,1.0,1.0,5.0,3.0," Nov 15, 2013",Past,Fry Cook,,Yes,Yes,Yes,Part-time,Less than a year,$9.25 an hour was swaggin<br>Learned some neat food service tricks,Disgusting work environment.<br>Never knew when I was going to go home,don't people let serve food that was on the floor. That's seriously disgusting.
"""Good standards, bad customers""",3.0,1.0,3.0,2.0,2.0,3.0," Oct 17, 2013",Current,Server,"Tallahassee, FL",No,No,Neutral,Part-time,More than a year,"Easy to get time off, great co-workers, felt like a family",Customers did not tip well at all.,"Need to be on your employee's sides sometimes, not just the guests"
"""Fine for what it was""",3.0,5.0,3.0,3.0,1.0,1.0," Oct 18, 2013",Past,Bartender,"Broad Ripple, IN",No,Neutral,Neutral,Part-time,More than a year,Fun work environment for a part time gig,BAD management at the restaurant I worked for,Don't fix what is not broken. My store had a great manager that should have been promoted to GM but he wasn't and was transferred everything started to go down hill after he left.
"""Lackluster""",2.0,1.0,1.0,2.0,1.0,1.0," Oct 18, 2013",Current,Food Server,"Commack, NY",No,No,Neutral,Full-time,More than a year,"Working for a corporate restaurant, you are required to follow specific guidelines for job duties. With a clear outline of what's expected, it's easier to know what you need to do, when to do it and how.","Applebee's has very low quality food and extremely unhealthy recipes. I literally feel like I'm serving people their deaths. Also, it seems that Applebee's employs less than professional people. My managers and coworkers have little to no regard for their jobs and careers and they careless about their job performance, the teams performance, and professionalism in the workplace.","Lead by example; do not expect more from your team than you represent and don't expect much from your employees when you hire people without experience and when you hire people that can't pass drug tests. Also, you should drug test people before you hire them!"
"""Server""",4.0,2.0,4.0,3.0,3.0,3.0," Oct 3, 2013",Past,Server,,Yes,Neutral,Neutral,Part-time,Less than a year,Worked as a server in college and had a great expierence. My manager was awesome and did a great job of making work fun yet serious.,"Mostly rude customers, but not specific to Applebees just comes with being a server. Also some late nights.",
"""One of my favorite jobs!""",4.0,5.0,5.0,5.0,5.0,5.0," Oct 1, 2013",Past,Server,"Jacksonville, NC",Yes,Yes,Yes,Full-time,More than a year,"Great pay, great managers, fun way to meet new people",Having to depend on people tipping well to make a living,
"""It was an okay job.""",3.0,1.0,3.0,4.0,2.0,3.0," Oct 12, 2013",Past,Server/Bartender,,No,Neutral,Neutral,Part-time,More than a year,"Lots of opportunity for growth, Fun atmosphere, easy to make coworker friends,","Very low pay, quality standards not followed, many times there is favoritism.",Upper Management should train and pay location area managers more accordingly.
"""Greasy & sweaty""",3.0,5.0,3.0,4.0,2.0,3.0," Oct 9, 2013",Past,Food Server,"Nashville, TN",Yes,Neutral,Neutral,Full-time,More than 3 years,"Met interesting people, flexible schedule, you determine what you make","No steady paycheck, working on weekends and holidays.",*
"""work hard to move up the ladder""",3.0,,,,,," Oct 9, 2013",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,always a plus to be crossed trained,"hard at first, but gets easier",
"""An okay company to work for""",3.0,4.0,3.0,4.0,2.0,4.0," Oct 7, 2013",Current,Server/Management,"Albuquerque, NM",Yes,Neutral,Neutral,Full-time,More than 5 years,"Flexible scheduling, plenty of hours to pick up, opportunity for great money","No benefits offered to tipped personnel, current marketing panders to poor clientele base",
"""Cooking to pay the bills...... sometimes.""",2.0,2.0,3.0,3.0,2.0,2.0," Oct 9, 2013",Current,Broil Cook,"Akron, OH",No,Neutral,Neutral,Part-time,More than 3 years,Good management team at my store for the most part. Some of the best management I have ever worked with in any company. Flexible schedule for the most part.,"Hiding behind the guise of Obamacare is destroying us. Very limited hours a week. I started as a full time employee several years ago working 35-45 hours a week :), now I am lucky to get 23 hours. Can be stressful due to labor cuts, kitchen typically on 2 or 3 less workers than in the past. I can not be mad at management about this because the higher ups have tired their hands.",Stop hiding behind Obamacare to protect and raise your profit margin. Your workers simply are not being treated as assets to the company. Remember your own GOLD CARD standards and treat your workers by the guidelines you have set in the GOLD CARD. If the people who work for you can afford to enjoy their days off productivity will increase and your profit margins will grow.
"""It was nice working here""",4.0,4.0,5.0,3.0,3.0,5.0," Sep 20, 2013",Past,Server,"Montgomeryville, PA",Yes,Neutral,Yes,Full-time,More than a year,"people were nice, training was always offered and it was a fun atmosphere","if your not good at waiting tables, it will be hard. they fill up there restaurant pretty fast and all the time",
"""waiter""",3.0,3.0,3.0,3.0,3.0,3.0," Oct 4, 2013",Past,Waiter,"Tampa, FL",Yes,Neutral,Neutral,Part-time,Less than a year,good to start . nothing i want to stay in for long,depends on manger and location,keep it up
"""Slavery. If you consider yourself a workhorse do it because the money is there, if not stay away.""",1.0,2.0,1.0,3.0,1.0,2.0," Oct 24, 2013",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,,You could move up fast if you have no dirt and that's your goal from the very beginning,"Sexual harassment, they modify your time hours so they can make labor, so you're short on hours. They will try to not pay you to train. They won't clock you in for staff meetings or menu roll outs. The managers are vindictive.",Keep it in your pants. Stop stealing hours.
"""I have never worked in a food service position but was surprised by how well I like working at Applebee's.""",4.0,4.0,4.0,2.0,2.0,4.0," Sep 18, 2013",Current,Server,"Carmel, IN",Yes,Yes,Neutral,Part-time,Less than a year,Great co-workers. Very flexible schedule.,I'm not sure how pay is at other restaurants but the $2.13 an hour is not great. Luckily I make good tips.,Dont micromanage so much. If there is a problem with certain employees address them directly and not all employees generally.
"""Hectic and unorganized""",1.0,4.0,1.0,1.0,3.0,1.0," Oct 22, 2013",Past,Food Server,"Hodgkins, IL",No,Neutral,Neutral,Part-time,More than 3 years,"Flexible schedules, no prior experience needed, good starting point in the industry","Company cares more about sales than customer service by putting all emphasis on drink contests rather than trying to build a base of returning guests hurting their overall sales in process, most nights very understocked and management very inexperienced leading to shifts being unorganized, very little promotion from within",Treating employees with respect and help them continue to progress and develop their food and drink knowledge there has been a big disconnect between management and team members on a professional level
"""I work there, it's great.""",3.0,3.0,2.0,4.0,1.0,4.0," Sep 29, 2013",Current,Server,"Fort Wayne, IN",Yes,Yes,Neutral,Part-time,Less than a year,"Busy, good money at my store.",Late night people are cheap.,
"""RMH Applebee's""",4.0,2.0,4.0,3.0,1.0,4.0," Sep 12, 2013",Current,Server/Bartender,"Kearney, NE",Yes,Neutral,Neutral,Full-time,More than 3 years,"Fast paced job, great potential to earn lots of money",Almost no benefits to speak of. What's provided through the company's insurance is not cost effective for what you pay for.,This company can soar if senior management could stop worrying about the cents saved and start worrying about making hourlys love there job.
"""50/50""",3.0,3.0,3.0,3.0,2.0,4.0," Sep 24, 2013",Past,Key,"Hattiesburg, MS",Yes,Neutral,Neutral,Full-time,More than a year,OK people to work with.,Area where store is located lacked a little as far as clientele is concerned.,Nothing you could do.
"""50/50""",3.0,3.0,3.0,3.0,2.0,4.0," Sep 24, 2013",Past,Key,"Hattiesburg, MS",Yes,Neutral,Neutral,Full-time,More than a year,OK people to work with.,Area where store is located lacked a little as far as clientele is concerned.,Nothing you could do.
"""Great Company!""",5.0,,,,,," Sep 8, 2013",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than a year,The company has a strong company culture and treats employees well.,They need to expand to more cities and add more variety to the menu.,Create some new brands that reflect customer's changing tastes. Run surveys in all restaurants to get customer feedback.
"""A fun, exciting and unpredictable experience that nourishes a fundamental need for fulfillment.""",4.0,3.0,4.0,4.0,2.0,3.0," Sep 3, 2013",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,Less than a year,"An industry leader, fast paced, unpredictable, ever-changing environment that keeps you fresh and motivated,",Difficulty with creating and implementing a vision for environment when bound by the subjective nature of your franchise group.,"When a manager is given the opportunity to run his store, that manager should be given the necessary resources to be successful. Any less, is a formula for failure."
"""Small pay and very corporate""",2.0,,,,,," Sep 11, 2013",Past,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than 3 years,"As a server or bartender, it is possible to make good money, and depending on the location, management may be enthusiastic and friendly. Maybe.","Like any restaurant, the actual wage is small. Because it is a corporate restaurant, everything is expected to be very precise and exact, down to exactly what needs to be said when someone walks through the door. A little ridiculous",Chill out just a bit
"""I was a foh manager""",3.0,2.0,3.0,3.0,2.0,2.0," Sep 11, 2013",Past,Assistant Manager,"Denver, CO",No,Neutral,Neutral,Part-time,More than 3 years,"good atmosphere, free food was a plus",too much time in the kitchen,"I have none, sometimes the manager has to jump on the line and cook, it just happened too often"
"""Fun first restaurant job""",4.0,4.0,5.0,1.0,3.0,2.0," Aug 23, 2013",Past,Server,"Shirley, NY",Yes,Neutral,Neutral,Full-time,More than 3 years,"Very fun and exciting environment. If your not a social person, this place will force you to be social. Very nice people and a college atmosphere. Most employees are young and just a great place to work. Also can make up to 200 dollars a night if your an experienced server.","Rude guest and customers. Co workers will steal your table or ""section"" so they can make more tip money. Dish washing was the worst. Rolling hundreds of silverware. Barely any room for advancement. Bartenders is most likely the highest you'll get.","Management chooses favoritism. They give seniority and better shift to the employees they like, rather then give shift to outstanding employees who perform with great statistics."
"""Great Place to Work""",3.0,4.0,2.0,3.0,3.0,2.0," Aug 27, 2013",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than 5 years,Good place to work good quality of life,Lack of good culture overall,
"""Fun & Fast paced""",4.0,4.0,4.0,3.0,2.0,3.0," Aug 9, 2013",Past,Server,"Kalamazoo, MI",Yes,Neutral,Neutral,Part-time,More than a year,"fun, fast paced, a lot of fun coworkers.","counting on tips, a lot of side work at end if shift",
"""Wonderful""",4.0,5.0,5.0,3.0,4.0,4.0," Aug 9, 2013",Current,Hostess/Carside to Go,"Pueblo, CO",Yes,No,Neutral,Part-time,More than a year,awesome to work for. Make good money,always there no moving up,
"""Loved the type of wrk hated upper managment""",3.0,3.0,1.0,3.0,2.0,1.0," Aug 21, 2013",Past,Anonymous Employee,"Front Royal, VA",No,Neutral,Yes,Full-time,More than 3 years,They type of work is fun and can be very lucrative if you know what your doing,"Upper management turned their heads to theft, drug use/distribution and inapropriate relations btwn store manager and waitstaff","get it together, unless you want crack head thieves as employees"
"""I felt my room for advancement was halted because of my female gender.""",3.0,3.0,2.0,1.0,1.0,1.0," Aug 16, 2013",Past,Line Cook,"Queensbury, NY",Yes,Yes,Yes,Part-time,More than 5 years,Training is thorough and precise. I felt confident I new my job at the end of the truing process.,Not enough women in management. My years of management experience was ignored each time an opening for advancement opened up.,Advance more women
"""Fun environment""",4.0,4.0,4.0,4.0,1.0,3.0," Aug 2, 2013",Current,Server/Bartender,"Omaha, NE",No,No,Neutral,Full-time,Less than a year,Easy going without many restrictions,less money and not as many high end guests,Keep up the good work
"""Poorly trained and always micro managed""",2.0,3.0,2.0,2.0,1.0,2.0," Aug 15, 2013",Current,Manager,,No,No,Yes,Full-time,More than a year,"Pay is decent, not great.....skills can be mediocre at other places but you will excel at Applebe's","Micro managed, level of quality employees, policies are too leniant, bonus not attainable",
"""Okay company, lots of work""",2.0,2.0,2.0,2.0,2.0,4.0," Aug 16, 2013",Past,Applebees Bartender/Neighborhood Expert Server,"Clayton, NC",No,No,Neutral,Full-time,More than a year,"okay company, they treat their long term employees well.","expect you to clean everything walls, floors etc. Kitchen times are always slow causing your tables to get upset with you.","Hire better kitchen staff, Stop Microwaving things!"
"""Applebees""",3.0,,,,,," Aug 11, 2013",Current,Server,"Sterling, VA",Yes,Yes,Yes,Part-time,More than 3 years,Great people to work with friendly management laid back blue collared working enviroment.,"Shitty pay, low tip average, kind of dirty",pay us more lol
"""Decent Part time job for students""",3.0,,,,,," Aug 10, 2013",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,More than 5 years,"Fast cash for college students, also learn to talk to strangers easily and create a better personality. Everyone should serve for at least a year in college.","Late night hours and spending all time on your feet. No specified break time, only when you are not busy can you go eat or take a break.",
"""Got me through college""",3.0,4.0,3.0,2.0,3.0,2.0," Aug 9, 2013",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than 3 years,"Flexible hours, decent money, relaxed atmosphere","Deal with customers, late hours, inconsistent pay",
"""Individual Stores Can Be Great, But Too Much Bureauocracy""",4.0,3.0,5.0,3.0,4.0,5.0," Jul 25, 2013",Past,Assistant General Manager,"Minneapolis, MN",No,Neutral,Neutral,Part-time,Less than a year,"I developed a lot of great relationships during my tenure as a manager there, both professionally and personally. I worked at several locations and had experiences ranging from okay to truly fantastic, depending on the staffs, but overall I thought the teams were made up of some truly good people. Upper management in the Minnesota region was fantastic while I was there, although it may have changed since.","The organization is too big for its own good. A simple marketing or training question becomes days worth of emails and voicemails, trying to track down the person at the corporate office who can answer your question and fill you in on the protocol. It can be easy to get so wrapped up in the 'busy work' (audits and inspections, a ridiculously long review process for hourly associates, a burdensome self-evaluation, etc.) that you forget the job should truly be about food and guest service.","Get back to the basics. Remember what's important, get the right people in the right places, and sales should follow."
"""I worked here part-time for 3 summers while in college and thought it was an OK place to work""",3.0,1.0,3.0,2.0,3.0,3.0," Aug 5, 2013",Current,Host,,Neutral,Neutral,Neutral,Part-time,Less than a year,My co-workers were very nice and I got paid more than other summer jobs were offering,"The work hours are difficult to deal with. You have to wait a good portion of the day to go to work, then you do not finish until late at night. I was able to deal with this by only working here around 2 days a week","The training videos for hosts are really ineffective. There were several alcohol related questions on these videos. The only time I would ever deal with alcohol is when I took it off the table. The questions are not difficult, but I felt it was wasting my time."
"""pretty average place to be a server""",3.0,3.0,3.0,3.0,3.0,3.0," Aug 5, 2013",Past,Server,"New York, NY",No,Neutral,Neutral,Part-time,Less than a year,"they have a base pay, but taxes",the pay here is pretty unpredictable and hard to get hours you want,
"""Been working here for 5 months""",1.0,4.0,3.0,1.0,1.0,2.0," Aug 18, 2013",Current,Food Server,"Macon, GA",No,Neutral,Yes,Full-time,More than 3 years,very flexible<br>easy to transfer if moving stores,Alot of lazy people to work with...,
"""Managers shouldn't throw fits""",3.0,,,,,," Jul 28, 2013",Past,Bartender,"New Orleans, LA",Yes,Yes,Yes,Part-time,More than a year,"Decent tips, great training, awesome bar, great coworkers, training meals were a plus and pretty decent employee discounts.",Unfair method of selecting who will work holidays. Based on seniority. Worked pretty much every holiday from thanksgiving to New Year's Eve and was fired because a holiday fell on a day not listed in availability upon hire.,Don't fire your top bartender to show them who's boss
"""Dismal Dishtank""",1.0,1.0,1.0,1.0,2.0,1.0," Aug 13, 2013",Past,General Utility,"Chesterfield, MI",No,Neutral,Neutral,Full-time,Less than a year,"Decent pay, ok food, lots of hours, very fast paced,","long hours of bending and lifting steaming hot plates, no room to think, the dishes pile up quick if you have to use the bathroom. Lied to a lot. Sometimes denied a break because the cooks where backed up","Get a clue, cooks spent more time smoking than working, even with a dish machine one person has a hard time keeping up with expectations, do not tell some one they will be getting a raise and different job (GU to COOK) then forget about them"
"""Started great, once they franchised terrible""",2.0,1.0,1.0,2.0,1.0,1.0," Jul 22, 2013",Current,General Manager,"McMinnville, TN",No,No,Neutral,Full-time,More than 10 years,Pay was good to start. Once they sold franchises it went down hill. When economy fell so did bonuses and benefits.,ERG is a terrible company. They do not care about any of their employees.,Sell to someone who cares a little bit.
"""Server""",2.0,2.0,5.0,4.0,1.0,5.0," Jul 21, 2013",Past,Food Server,"Wauwatosa, WI",No,Neutral,Neutral,Part-time,More than a year,"Good team to work with, management is understanding and works with your needs, half off meals while working","customers dont always tip well, pay is very low, lots of running around and hard work, can be stuck until 2 in the morning working and cleaning, essentially no real break to eat or relax","allow for set times when workers can take a real break, not having to eat bites in between helping guests with needs"
"""Pretty good food I guess. Could serve bigger portions...""",2.0,1.0,1.0,1.0,1.0,1.0," Jul 16, 2013",Current,Server,"Birmingham, AL",No,Neutral,Neutral,Full-time,More than 5 years,Discounts were O.K. I guess,Overpriced food was overpriced. Could have been less expensive,More free food please. And pay more or something..
"""Dishwashing sucks""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 2, 2013",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 3 years,The only pro I can think of is free food. Nothing else to it really.,Everything. I would never work at another Applebees again,
"""Over worked""",2.0,2.0,4.0,2.0,2.0,3.0," Jul 10, 2013",Past,Assistant Manager,"Valdosta, GA",Yes,Neutral,Neutral,Full-time,More than a year,The people that I worked with were good,They worked management staff too many hours for the amount of pay,Hire more managers so that everyone could have a life outside of work
"""What a horrible company to work for.""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 30, 2013",Current,Server,"Bloomington, MN",No,No,Neutral,Part-time,Less than a year,You can make decent money if you work very hard and can constantly stay on the managers good side.,"The corporate office creates a negative cut throat environment were you are threatened with warnings, write ups and even termination if you do not up sell enough and get people to go online and fill out surveys on the service. we are required to get a minimum of 3 surveys every month each or we get written up. The first month, you are required to come in early on your day off to take a training class on how to push up sells and guilt customers into taking the survey. After the 3rd month, that means automatic termination. They do not care about thier employees.",quit your job and find a company that doesn't steal your soul.
"""Good money for part time college kid!""",4.0,4.0,4.0,5.0,4.0,4.0," Jun 23, 2013",Current,Hostess,"Lynnwood, WA",Yes,Neutral,Neutral,Full-time,Less than a year,"Good money because you get checks every 2 weeks and about a $100 in cash a week for tips. If you like working on your feet and meeting new people this job will be great for you! Also you don't need experience to work here, just adequate hours and a good score on a personality test. Start as an inexperienced host and leave as an experienced server! Great way to get into the restaurant business! I only work weekends (fri-sun) during school and still get 20-25 hours. Its also easy to increase hours as well.",Its hard to get weekends off since that's when its most busy. Also the servers get grumpy if you sit them too many tables. Double shifts are exhausting since they make you work two 5-6 hour shifts in one day with a break between...,
"""It was ok, typical corporate waitressing job.""",2.0,2.0,2.0,4.0,2.0,2.0," Jun 28, 2013",Past,Waitress,"Brooklyn, NY",Yes,Neutral,Neutral,Part-time,Less than a year,"Social work environment, friendly staff","Bosses were not always nice, Long hours, low pay",The management should staff members fairly
"""Overall Satisfied, but could be better""",3.0,4.0,4.0,3.0,3.0,2.0," Jun 21, 2013",Current,Food Server,"San Dimas, CA",Yes,Yes,Neutral,Part-time,More than 3 years,Great place to make quick cash and work with good friendly people,inability for management to effectively review and rate employees. Dis-unification of command.,
"""Applebee's like any restaurant is a fun and great way to make money""",5.0,5.0,3.0,3.0,4.0,5.0," May 30, 2013",Past,Waitress,"Modesto, CA",Yes,Neutral,Yes,Part-time,More than 3 years,"Since it is a restaurant, your Applebuddies (co-workers) are usually all very charismatic and outgoing, which makes for a great environment. You get to meet new people each day and best of all you will be come nicer from having this job! When you are payed to be nice to people, it becomes a habit.","Getting a job at Applebee's can be difficult, if you have connections use them. Also, it is not the best restaurant for getting a discount on the food, unless you are a cook you pay close to full price for each item.",Keep doing what you are doing.
"""Depends on Management""",3.0,3.0,1.0,1.0,1.0,1.0," Jun 5, 2013",Past,Server,"Elizabeth City, NC",No,Neutral,Neutral,Part-time,More than 3 years,"Very flexible schedules, servers can make quick money, it is very easy to pick up shifts if you need money.","Management can be condescending and rude, customers can be rude, there is little room for advancement. It is also hard to get raises.",Respect your employees
"""Good opportunity for hardworking people.""",4.0,4.0,5.0,5.0,3.0,3.0," May 21, 2013",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,"I've been working for Applebee's for a year and a half now. I like how my managers and co-workers work as a team. I've learn a lot from the restaurant industry and I had the opportunity to work in the kitchen, as a server and even hosting. It's a restaurants that believes in your hard work and dedication.","Like any other restaurant, you have good days, and bad days. But as long as you're a hard worker and always taking good care of you're guest, you always make good money.",Always give opportunities to you're dedicated employees to move forward.
"""Good coworkers, useless management""",2.0,2.0,1.0,1.0,4.0,1.0," Jun 4, 2013",Past,Line Cook,,No,Neutral,Neutral,Full-time,Less than a year,Not bad money for working at a restaurant. Time went by fast because of how fast paced the job was.. a 12 hour shift would feel like a 6 hour shift. Had the coolest most easygoing coworkers. Usually had 40 hours a week and hours were stable resulting in a decent paycheck.,"Terrible management that liked to micromanage everything. Management treated most employees like disposable trash. Management liked who they liked and disliked who they disliked, it didn't matter how hard you worked, if management didn't like you, you would be treated with disrespect and scheduled the worst hours. In many occasions, the employees that were slower and did not care got the better hours and more respect than the ones that worked their butt off. New rollout added many new sandwiches to menu which made things more complicated during lunch. Corporate had strict rules about labor and food costs that had to be followed.. our store had very high turnover, so the food costs were fairly bad, which reflected on everyone. The raises were frozen for 6 months and still haven't been given up to the day I left. Some people were there for a year and a half and still didn't get a single raise. Most of management didn't care about their employees, just the bottom line, which was actually counterproductive because many didn't work very hard because management would find fault whether they worked hard or not. The words ""good job"" barely existed except between coworkers","You can make much more money if you respect your employees based on things such as work ethic, skills at the job, keeping cool during rushes, always being on time and never calling off, etc.. NOT based on if you like them or not. Focusing on the bottom line is fine but you should at least respect your employees and say good job once in awhile. Try to have meetings and talk to your employees about how they are doing, not yelling at them during rushes because you cut most of the coworkers to get that labor bonus."
"""Okay for the first three weeks, then drama.""",2.0,1.0,1.0,2.0,1.0,1.0," May 31, 2013",Current,Server/Bartender,"Kissimmee, FL",No,No,Neutral,Part-time,Less than a year,"Met fun people, decent new store opening.","Long hours, managers stealing and sleeping with employees, area directors convicted of felonies, crooked company in general. Only a discount when working on shift (2-3 dollars max).",Clean up your company's management.
"""It is fun, but provo is terrible money.""",2.0,,,,,," May 30, 2013",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than 3 years,"fun, flexible and the hours are great for students.","tips can be bad, over staffed.",
"""Over worked/under paid""",2.0,2.0,1.0,2.0,1.0,3.0," May 18, 2013",Current,Server/Neighborhood Expert,,No,Neutral,Neutral,Part-time,More than a year,"Great corporate training, fun atmosphere, it's almost like a family","Work employees to death, side work is long and troublesome compared to other industries. Hours are long and no breaks are given. Was required to attend shift meetings without being compensated.","Treat your employees as a family. No need to undermine them. It's a team, so help us out instead of spending the rush in the office."
"""Great opportunities""",5.0,1.0,1.0,5.0,5.0,1.0," Apr 29, 2013",Current,Back of House Manager,"Gallup, NM",Yes,No,Yes,Full-time,More than a year,Salary was fantastic for the amount of work and type of work I was doing,Management support was not there.,Be able to back up your promises
"""Managers are Slaves""",1.0,1.0,2.0,1.0,2.0,1.0," Jun 4, 2013",Past,Restaurant General Manager,"Evans, GA",No,No,Neutral,Full-time,More than 5 years,You don't have to have a life outside of work. You will get to train new managers all the time. Check to want ads they is almost always a job posted.,"Unwilling to keep up facilities, pressure to profit over freshness. The structure of management at store level puts the very best managers with the very worst in hopes of help improve weak manager. What you get are managers who steal and feed friend for free while hard working managers suffer with poor performing P&amp;Ls..Unwilling to fire minorities for even the gravest offences.",Go back to school and get your degree.
"""Good job for college student!""",4.0,4.0,5.0,2.0,3.0,4.0," Apr 26, 2013",Past,Hostess,"Kennesaw, GA",Yes,Yes,Neutral,Part-time,Less than a year,"Flexible hours, then you have set schedule<br>Nice people<br>Pretty good tips<br>Very clean working environment",This just wasn't the position for me. I'm not necessarily a people person so it was the wrong choice.,Not so much favoritism
"""Busy work for nothing pay""",2.0,1.0,3.0,1.0,4.0,2.0," May 9, 2013",Current,Manager,"Bolingbrook, IL",No,No,Neutral,Full-time,Less than a year,"busy, people, other wise mostly negitave",after the hours i was being paid about $10 an hour on my salary,
"""Server at applebees""",2.0,3.0,3.0,3.0,3.0,3.0," May 6, 2013",Current,Server,"Miami, FL",No,Neutral,Neutral,Part-time,Less than a year,- Flexible schedule<br>- Fun enviornment,- Slow during the day<br>- New managers all the time<br>- Too many servers working at once<br>- Cheap customers<br><br>You can work a whole shift and get only 1 table if it's slow,
"""Horrific""",3.0,4.0,1.0,1.0,2.0,1.0," May 6, 2013",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,Very Flexible Schedule. Good way to make some extra cash.,"Get stuck with horrible hours, little to no room for advancement, managers like to play favorites when writing schedules. was trainer for a year and a half and I got screwed on hours and scheduling every single week because the scheduling manager had some weird grudge against me because I wasn't going to bow to their every whim and treat them like some deity. Customers are rude and often don't tip meaning that you just lost money since you now have to tip out on what you didn't make",Burn it down. Start over.
"""Okay for people who are flexible and like surprises.""",3.0,1.0,1.0,3.0,2.0,1.0," Apr 30, 2013",Current,Hostess,,Yes,Neutral,Neutral,Part-time,Less than a year,"*It's like a family, everyone is so kind &amp; gets along.<br>*Pay can range from $7-$10..so when it's high, it's a good feeling (only happens when you're the only host)<br>*It's pretty easy, almost too easy actually.","*You don't have a set schedule. Some days you can work 2 hours or some days you could work 7. Sometimes you can work 3 days, and some 6.<br>*Management pretends to care, but I actually don't see them on the floor a lot.<br>*Tipouts depend on how busy the place is, which it's pretty bad when it's a slow season.<br>*Servers treat you like slaves, expecting you to buss their table, when you only need to get the plates.",
"""Typical restaurant, great $, terrible hours, awful management""",1.0,,,,,," May 21, 2013",Past,Server/Bartender,,Yes,Neutral,Neutral,,More than 5 years,"$, flexible schedule with college classes, anyone can work there.","Hours, ""seedy crowd"", drunks, no tips, management, drugs.",Quit
"""Server, Host, GU""",2.0,4.0,2.0,2.0,2.0,1.0," Apr 28, 2013",Past,Food Server,"Wilkes-Barre, PA",No,Neutral,Neutral,Part-time,More than a year,Applebee's has a laid back atmosphere and there are usually plenty of hours to work,"Unorganized service strategy compared to other restaurants, like Red Lobster. Also, their management was catty and unprofessional.",Advice to high level management: Spend more time hiring more skilled and professional foh and boh managers. No divas should be permitted.
"""Decent""",3.0,3.0,3.0,4.0,4.0,3.0," Apr 26, 2013",Past,Trainer,"Austin, TX",Yes,Neutral,Neutral,Full-time,More than 3 years,Not terrible for a service industry job,went franchise so then it sort of went down,
