Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Good and bad, like most places""",3.0,1.0,4.0,4.0,4.0,1.0," May 8, 2013",Past,Anonymous Employee,,No,No,Yes,Part-time,Less than a year,"great training, decent pay, great health insurance",still a few bad apples that get away with poor behavior,"check into your HR complaints- some keep disappearing. Its amazing to to me that managers can get away with the things they do, yes you have a ton of lawsuits against you, most are not valid. However, there are some that should be looked into- there are people within your company that will cost you a lot of money someday!"
"""Crazy! Managers just worry about making money""",1.0,1.0,2.0,1.0,1.0,2.0," May 25, 2013",Past,Waiter,"Burlington, MA",No,Neutral,Neutral,Full-time,More than 5 years,can earn good money at times,managers not flexitble. Just worry about making money,Listen to employees. Be more flexible.
"""Fun people, decent work environment""",3.0,,,,,," Apr 27, 2013",Past,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than 5 years,Very professional in the business aspect of things. Everything was very structured and corporate.,"Hours were pretty long, employees could only get a discount on food if they worked and not if they came in on their day off.",Be more fun.
"""unappreciative""",3.0,1.0,1.0,2.0,3.0,1.0," Apr 23, 2013",Current,Senior Kitchen Manager,"New York, NY",Yes,Neutral,Yes,Full-time,More than 5 years,"good pay, fun and exciting work enviroment","everything else, no work/life blanace",
"""It's a great place to be while you're going to school or balancing multiple jobs""",4.0,5.0,3.0,4.0,4.0,5.0," Mar 30, 2013",Current,Food Server,"Miami, FL",No,Neutral,Neutral,Part-time,Less than a year,benefits if you work a little over than 25 hours a week. Very flexible scheduling. opportunity to have cash in your pocket when you need it.,"No breaks during the shift, lots of memorization, company expectations can be a little MUCH at times. Hourly wage for servers (waiters) is $4.75",Increase hourly wage to minimum wage for food runners.
"""Good""",4.0,,,,,," Mar 13, 2013",Current,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,Promoting from within also good teamwork,Never have a weekend or holiday off,
"""let down""",2.0,2.0,3.0,2.0,3.0,1.0," Mar 26, 2013",Past,Baker,"Newton, MA",Yes,Yes,Neutral,Full-time,More than a year,"extensive employee break menu, fun coworkers","rarely able to take scheduled break, managers do not help scheduling especially with commuting workers, a lot of favoritism",take into account those who would be willing to travel to work but depend on public transportation. You can't schedule us to close every sunday night when the last bus is at 9:15. There should be random stop ins by upper management to evaluate current messy and rude managers at a slow business location.
"""Good money, good coworkers""",3.0,3.0,4.0,3.0,2.0,3.0," Mar 23, 2013",Current,Server,"Virginia Beach, VA",Neutral,Yes,Yes,Full-time,More than a year,"easy money, made a lot of new friends, location. I make more in one weekend then I do at my other (almost full time) job.","clients in this area, can't request certain holidays off, over staffed at times, no set hours","listen to your employees, hire people who aren't lazy"
"""Sweet Job... for now""",4.0,3.0,4.0,4.0,3.0,4.0," Mar 8, 2013",Current,Server,"San Antonio, TX",Yes,Neutral,Neutral,Full-time,More than a year,"Fun, Energetic enviroment. Awesome staff","wage, high tipout, late nights, achy feet!",
"""Big money, big brother""",3.0,1.0,3.0,2.0,4.0,3.0," Mar 11, 2013",Past,Bartender,,Yes,Neutral,Neutral,Full-time,Less than a year,Money was good. Good food variety,"ridiculous menu, overworked, hard to get time off",get a job that doesnt use you
"""Salary""",4.0,,,,,," Feb 16, 2013",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,CCF waiters make above average in tips due to the high prices of the food and large sections.,The all-white uniforms are very tough to keep clean.,
"""Its a nice job to have""",3.0,2.0,3.0,3.0,3.0,," Feb 23, 2013",Past,Hostess,"Short Hills, NJ",Neutral,Neutral,Neutral,Full-time,More than a year,the work environment is beautiful and the energy is postive,co-workers and managers were mean<br>horrible hours,Have an open mind and listen more to your workers.
"""Stressful Place""",3.0,3.0,4.0,3.0,2.0,2.0," Feb 17, 2013",Past,Grill/Fry Line Cook,"Chicago, IL",Yes,Yes,Neutral,Full-time,More than 3 years,"During Summer you get a lot of hours but it all depends how willing you are to work. You can get up to 12 hours a day but you cant complain if you can not get off a schedule like that. Usually if you start off that shift in the morning you will end up leaving at around 3 o'clock rush hour or til 5, if you come in around afternoon you get to leave around 7 or even up to midnight. if you come in at around 5 pm you get to leave around 1 am or even 3am all depending your job. During slow season you may be sent home after about 4 or 5 hours of work. There are some people who understand the stress and can cooperate by being a part of the solution, then there are those who become a part of the problem.","If you didn't get sent home early during the slow season you are being left alone to do the job of two people which can be stressful and happens quite often, so you are more or less lucky if you didn't get stuck by yourself. They start you off with a decent pay but you will rarely see any increase unless you can really impress somebody. During peak periods you will have managers who expect for you to go ""above and beyond your work of line"" but can also backfire if you fall behind on your main task and then you give everyone a reason to blame you. A lot of times the company would have new items on the menu and requires the company to order new ingredients everyday but if the item is not available, you cant sell the item and becomes an issue with everybody until it gets resolved which can last of up to an hour at times. A lot of the Expo are unreasonable at times and like to yell instead of being of some help.",Really practice what you are teaching and not just tell the employees to follow rules because the rule book says so. I was happy to hear the company does things by the book and upset to realize that is a lie. You cant expect the employees to go by the book if they see some one with experience do something the book is against.
"""Very fun working environment and people from all sorts of backgrounds!""",5.0,4.0,4.0,4.0,5.0,4.0," Jan 21, 2013",Past,Baker,,Yes,Neutral,Yes,Part-time,More than a year,Great pay and flexible hours!,"Very busy, you need to be able to work well under stress!",Great management!
"""Hard work, but great rewards""",5.0,2.0,5.0,5.0,5.0,5.0," Jan 17, 2013",Past,Manager,"San Jose, CA",Yes,Yes,Yes,Full-time,More than 5 years,I had started as a server and moved quickly to a management role. The managers saw the potential in me and became great mentors and invested their time in my development. The training is fantastic at every level. The company is VERY focused on the details. Being great isn't good enough- they strive for perfection.,"I don't think you could be successful if you weren't 100% dedicated to the company and the mission. It takes hard work and dedication, and if you don't have the buy-in it would probably be intolerable.",Don't compromise on what you do or strive to do.
"""Just another micromanaged pawn.""",1.0,1.0,3.0,2.0,1.0,1.0," Feb 20, 2013",Past,Anonymous Employee,"Durham, NC",No,Neutral,Neutral,Part-time,,I occasionally got free food when working a double.,They micromanage everything. Be prepared to adjust your personality so it fits what they want.,"Be respectful of your employees. Also, don't talk about the personal business of your staff with their coworkers."
"""Hard work good tips""",4.0,,,,,," Jan 13, 2013",Past,Busser,"Bellevue, WA",Yes,Neutral,Neutral,Part-time,Less than a year,Great tips at the Bellevue WA location,"I was a busser, and the work was tiring, the waiters didn't treat us the best",raise starting salary
"""It all evens out as a server.""",4.0,3.0,4.0,4.0,1.0,5.0," Jan 10, 2013",Past,Server,"Wayne, NJ",Yes,Yes,Yes,Part-time,More than a year,"When this establishment is busy, you can do extremely well; but when it is not, obviously it shifts in the other direction. The guests go both ways as well, but more often than not, you have great people dining here.","You don't get free food. You aren't provided breaks. And, depending on management, you can be stuck in a shift and unable to go home when it's not busy.",
""". . . so Cheesecake!""",5.0,5.0,5.0,5.0,5.0,5.0," Jan 9, 2013",Current,Vice President OE,"Calabasas, CA",Yes,Neutral,Yes,Full-time,More than 3 years,"Great food, great people, great atmosphere. People care about the guest, the staff, the food and the beautiful restaurant. Fun place to work and be proud of! We like to say our staff and managers are "". . . so Cheesecake"" as a way to say they are so wonderful.",It's a busy place with a huge menu. So time goes by fast but there is much to do. Having lots of hands and help from others to learn so much is what makes it viable.,Continue doing what you do to support the amazing staff.
"""all you can eat cheesecakes""",3.0,1.0,2.0,3.0,2.0,3.0," Jan 15, 2013",Past,QA Lab Technician,"Calabasas, CA",No,Neutral,Neutral,Full-time,Less than a year,-cool to say you worked at the headquarters and not the restaurant<br>-get to see the line production of cheesecakes and test them all<br>-co-workers are friendly<br>-start as a temp and can move to full-time<br>-you get to take cheesecake home<br>-clean work environment<br>-management is friendly,-you HAVE to speak spanish<br>-long hours because they wouldnt hire more people to cover shifts,
"""nice place to make extra money""",3.0,3.0,3.0,3.0,3.0,3.0," Jan 3, 2013",Current,Server,"Houston, TX",Yes,Yes,Yes,Part-time,More than a year,worked in a very busy location and always made money,none really as I was trying to earn extra money,typical restaurant management. . some great some not so much.
"""Best corporate company culture!!""",5.0,4.0,5.0,4.0,2.0,5.0," Dec 7, 2012",Current,Director,"Calabasas, CA",Yes,Yes,Yes,Full-time,More than a year,"GREAT people, singular focus on quality &amp; delivering a GREAT guest experience!",Food services margins = food services pay/benefits.,Keep up the great work!
"""Good management team and environment but not that focused on employee needs""",3.0,2.0,3.0,3.0,3.0,2.0," Dec 17, 2012",Current,Hostess,"Pittsburgh, PA",No,Neutral,Neutral,Part-time,More than a year,Provided with very good training and the hours were plenty. Fast paced environment. Good system to swap shifts with other coworkers.,"As a hostess, we were sometimes forced to work 12+ hour shifts on weekends...with no breaks. This was very tiring when you haven't eaten all day, are running around constantly, and ask for a break and get denied. The managers all have different techniques for seating guests and got upset if you didn't use their ways. When certain employees don't do their jobs, nothing is done.",Care more about your employees and maybe they won't leave.
"""Rewardingly stressful""",4.0,3.0,4.0,5.0,2.0,2.0," Nov 21, 2012",Current,Baker,"Las Vegas, NV",Yes,Neutral,Neutral,Part-time,Less than a year,"Co-workers are AMAZING, the food is really good, sampling the new food before it hits the menu is always a plus, they work around your schedule.","the management isnt always the best, the hours can be tough[getting out on time is RARE], dealing with corporate can be just as stressful",get it together guys...get it together. all of the employees are like a little family but management can be...less then desirable thats for sure. when you walk into work asking when the GM goes home thats a bad sign
"""Real Hard Place to Work, Never Again""",2.0,1.0,1.0,3.0,3.0,1.0," Dec 2, 2012",Current,Restaurant Manager,"Las Vegas, NV",No,Yes,Yes,Full-time,More than a year,They pay a decent wage,"Taught to rule by do it or else, and are ruled by the same standards",Learn People skills
"""Senior manager, three year employee.""",2.0,1.0,1.0,1.0,,," Nov 29, 2012",Current,Senior Manager,"San Francisco, CA",Yes,Neutral,Yes,Part-time,More than 3 years,"Great training and experience...become a senior manager, toss it on your resume, and move on.","Low salary, low bonus program, zero commitment to their management teams.",
"""Decent job for college student, but difficult to have normal life within the constraints of the hours.""",4.0,3.0,3.0,3.0,4.0,4.0," Nov 15, 2012",Current,Server,"Dayton, OH",No,Neutral,Neutral,Part-time,More than 5 years,"Great reputation, good insurance benefits, potential for transferring and movement within company locations.","The typical grind of food service, values are great but inconsistently put together and enforced.","Valuing your employees seems to be a priority of the company, but it is not clearly filtered down through lower level management."
"""Grill / Fry Line Cook""",3.0,3.0,2.0,2.0,2.0,2.0," Nov 20, 2012",Current,Line Cook,"Fairfax, VA",No,No,Neutral,Full-time,Less than a year,Free Food<br>Experienced of Back House of Restaurant<br>Learned Line Cooking Technique,Company expect more from you - they call it (TEAMWORK !!!),"See potential talents for advancement<br>Give Others to learned stationed instead waiting for ""potential"" employee to move on"
"""Overworked, unappreciated, and incompetent management""",2.0,1.0,3.0,1.0,2.0,1.0," Oct 29, 2012",Past,Server,"Palo Alto, CA",No,Neutral,Neutral,Full-time,More than a year,"Tips were above average on Friday's and Saturdays; however, you had to be on the manager's good side to be scheduled for those days. The other servers were genuine, nice, and helpful people. If you needed a day off for whatever reason, it was easy to find a coworker willing to take the shift for you. The chef's are excellent and execute delicious food.","Being a male, the manager's (all men) were more drawn to women servers for obvious reasons and flirted with them non-stop. Because of their infatuation with the younger women servers, all the best sections and times to serve were scheduled for the women--leaving the men to the worst sections. Favoritism was also unprofessional with respect to how the manager's treated pretty women employee's in comparison to how they treated the others.","Respect your servers, don't talk down to them, keep your tempers under control. Also keep in mind that some of us are going to school and when we tell you a month in advance that we have a final exam on a certain date, don't tell us 2 days before we must come to work or were fired."
"""Server""",3.0,3.0,2.0,2.0,3.0,2.0," Oct 26, 2012",Past,Server,"Miami, FL",Yes,Yes,Yes,Full-time,More than 5 years,Flexibility is always what a person is looking for when working as a server. The cheesecake factory affords it's servers the time and flexibility to work while going to school.,"As is the case with many corporate restaurants, management is almost always a pain. Give someone a taste of authority and, more often than not, they will abuse it.",
"""Great company to work for and dine at. Pay is higher than most in industry, great benefits great people.""",5.0,5.0,5.0,5.0,5.0,5.0," Sep 9, 2012",Current,Anonymous Employee,"Chicago, IL",Yes,Yes,Yes,Full-time,More than 10 years,"Pay, benefits, work environment great people.",Long hours but very satisfying.,"Do not really have any advice, well run business, people friendly."
"""Cheesecake""",3.0,2.0,4.0,3.0,4.0,1.0," Sep 14, 2012",Current,Baker,"Columbus, OH",No,No,Neutral,Part-time,Less than a year,decent starting pay and pretty nice co-workers,"The management is insane and forgetful, schedual comes out weird and many times screwed over when it comes to hours and the GM over micro manages. been waiting over a month to switch to a different section of the restauraunt but still no word and still have not had my 6 month review even though i have been there over 7 months. many things end up taking long when it is through management.",need to start listening to the employees more
"""Server""",4.0,2.0,2.0,1.0,4.0,1.0," Aug 31, 2012",Current,Server,"San Diego, CA",Yes,Neutral,Neutral,Full-time,More than 3 years,"Consistant money, great training,and fun work environment.","Little advancement opportunity, management can be difficult.",
"""not what i expected""",1.0,,,,,," Oct 3, 2012",Past,Waitress,"Tukwila, WA",Yes,Neutral,Yes,Full-time,More than a year,"i liked most of the people i worked with. the restaurant was beautiful inside. i liked a lot of the food. i learned a lot about people, the good and the bad.","most of the customers that dine there are beyond cheap. they want fine dining 5 star service and want to tip on a denny's bill. i have worked in restaurants for over 15 years and have never disliked a job so much. customers would be completely rude and out of line and the management doesnt care, well not about their employees. the managers never back up their employees at all.",your employees work hard to get a job there. a customer treating your staff horribly should not be accepted. back up your employees more
"""Good for a restaurant job""",3.0,2.0,3.0,3.0,4.0,3.0," Sep 10, 2012",Current,Hostess/Front Desk,"Columbia, MD",No,Yes,Neutral,Part-time,More than 3 years,Fast paced so this is a great place to work if you get bored easily and like stimulation. Fun environment most of the time. Great pay in comparison to most other restaurants.,"Can be stressful, customers can be needy or really difficult, but that is all with most restaurants. Your experience will also greatly vary based on the managers you are working closely with.",
"""A love/hate relationship""",2.0,4.0,1.0,2.0,3.0,3.0," Sep 5, 2012",Current,Food Server,"San Jose, CA",Yes,Neutral,Neutral,Part-time,More than a year,"As with all serving jobs, flexible scheduling is always a plus. Also, there are food runners and, in some locations, people who take care of the cleaning and marrying of ketchups, for example--all of which reduce your responsibilities as a server, diminishing your side work etc. The shifts are relatively smooth, even on busy nights, which is nice. I've worked at other restaurants where you run out of everything when its busy and your life sucks. But Cheesecake runs pretty well. You have what you need for the most part.<br>Also, its pretty easy to move between stores which is really convenient and helped me get through college.","Obviously the uniforms are horrible. Whoever thought of all white in a restaurant environment needs help. I understand them wanting to present as clean of an appearance to guests as possible, but come on! You learn to dodge stains and stay clean in a weird way, but some things just can't be avoided--like the dirtying of the bottom hem of your pants. However, the uniforms and ankle-length aprons are extremely uncomfortable...they retain the heat and sweat and it's gross.<br><br>There is also little to NO employee appreciation with the exception of a holiday cheesecake. However, this cheesecake is sold by Costco so is not the same caliber the restaurant offers guests. Cheesecake Factory would NEVER even think about selling the cheesecake it gives to its employees in the store. Also, there are never any contests or challenges that make work fun. You can get the ""power tie"" which gives you free meals based upon customer satisfaction ratings, however, the menu from which you get to chose your meals is severely limited--mainly to appetizers and the less enjoyable/cheaper food items.","Employee appreciation and elevating morale should be your highest concerns. And trying to ""hype"" up the staff using just words during your alignment meetings isn't enough...."
"""The Cheesecake Factory- Server""",4.0,3.0,4.0,4.0,4.0,3.0," Aug 23, 2012",Current,Server,"Oklahoma City, OK",Yes,Neutral,Yes,Part-time,More than 3 years,This is one of the best jobs you can have waiting tables. On average I make $20 per hour. For me they have been flexible with my schedule and it has been a great job to have while I am putting myself through college.,When your store has changed general managers 3 times in the last 3 years you know that something is up. In my opinion all of the managers have had excellent qualities. I believe that this is just the nature of the corporate world.,Listen to what your employees are saying and if you treat them with respect and show them consideration they will do the same for you.
"""The environment is a good work environment as long as you are good with people""",4.0,4.0,4.0,3.0,4.0,4.0," Aug 20, 2012",Past,Baker,"Palisades, NY",Yes,Yes,Yes,Part-time,Less than a year,"Great ambiance, great boss, and great co-workers",Very Busy from time to time and slow at others,
"""Best large restaurant company to work as a server.""",5.0,5.0,5.0,3.0,3.0,4.0," Aug 14, 2012",Current,Food Server,"Schaumburg, IL",Yes,Yes,Neutral,Part-time,More than a year,"Strong training program that really spends the time to help new servers learn the menu and the standards of service. Expectations for standards are well-defined, including language to use and steps of service. The company also creates a strong sense of community with company-wide communications, volunteer programs and opportunities to transfer or change position. The company is well-organized, has quality products, maintains strong marketing, and continues to grow.","I wish the benefits package for hourly staff was better, but those are losing ground in many companies, and that's all in a state of change, anyway.",
"""Very busy,pays the bills but that's all really""",3.0,3.0,2.0,3.0,3.0,," Aug 23, 2012",Current,Server,"Boston, MA",Yes,Yes,Neutral,Full-time,More than a year,"The training is very thorough and emphasis is on quality and guest relations. In my particular store, the kitchen is very smooth and fast. Friendships can be developed with fellow staff that can become long lasting. The GM at my location is amazing and his good morale does flow downward when he's there.","Management favoritism is a big problem with my location as well as the others from what I've read. It seems that no matter how hard you work toward the ""Cheesecake Mission"" or how little you contribute, it doesn't make a difference. If you are on a mgr's good list and kiss a lot butt, you can pretty much get anything you want, and by all means don't make any waves - you'll end up a second rate number. The worst thing they did to us was take away our smoking privileges! The CCF became a multi-billion dollar company after 30 years with servers who smoked and when you walk by a fine dining restaurant and see that their employees can go out for a smoke and we can't it kinda makes you mad. After a busy 4 hours waiting on rude foreigners, a smoke would certainly be nice for the ones who have the habbit- instead you get a progressively more irritated server! Speaking of foreiners,, there is NO policy against auto-grats and we should be allowed to do it at locations that suffer the low or no tips from Europeans, Canadians and others who just don't wanna tip.....The company as a whole is aware of the problem yet refuses to do anything about it , to me that demonstrates they only care about their bank accounts and as long as the check total is paid.......One more thing......why for such a HUGE company am I having to pay $100 or more a month for health insurance ?","Stop the favoritism!! We are not in 4th grade folks!! If we were I'd be sure to bring an apple to work with me sometimes. Give back our smoking priviledges!!! If you are a smoker, it relieves stress when u have one in stressful situations. If you are not allowed, the stress only builds. If you're not a smoker then stop trying to regulate my rights as a smoker in not in California for Pete sake! I'm a big girl I can figure out a good time to slip one in without hurting anybody- we've done it for years that way. Don't forget us career servers when you're rolling out sections, just because I'm not one of your pets or not as cute and pretty as someone else, I've put in a LOT of my life to this company and would LOVE some real appreciation for it---- otherwise , what's the point? Right?"
"""Still just a restaurant""",3.0,4.0,4.0,3.0,4.0,2.0," Aug 18, 2012",Past,Cashier,"Mesa, AZ",No,Neutral,Neutral,Full-time,More than a year,"Great food, lots of employees, free soup/bread on shifts; easy shift trades",They don't advance you when they say they will; management plays favorites; minimal on-shift breaks,Do what you promise your employees. Don't play favorites.
"""Good company, location skeptical""",2.0,1.0,1.0,2.0,1.0,1.0," Aug 17, 2012",Past,Baker,"Hackensack, NJ",Yes,Yes,Yes,Part-time,Less than a year,Working in the restaurant business is always a good way to gain working experience.,"However, it is not for everyone.",N/A
"""The Company in a whole is worth the daily grind.""",4.0,1.0,,,,," Jul 30, 2012",Current,Food Server,"White Plains, NY",Yes,Yes,Yes,Part-time,More than 3 years,"Teamwork enviroment. Beautiful Restaurant, quality food being served.","When things go wrong it can create a downward spiral effect from the kitchen, bakery, bar and restaurant.","The sign of a great manager is to motivate staff to want to do their job, and do it well. Staff alignment before each shift I believe should be inspiring and motivating not 30 lectures on how to make the manager's job easier."
"""Dream Job""",5.0,4.0,5.0,4.0,4.0,4.0," Jul 29, 2012",Current,Food Server,"Phoenix, AZ",Yes,Yes,Yes,Full-time,More than 3 years,"Flexible work schedule, amazing menu, rigorous training and development program, excellent opportunities for advancement and career growth.",Getting fat. Sometimes the guests are scamming for free meals/ drinks.,"The best part of coming to work is knowing I'm supported by a fantastic team of managers and staff. There should be a way for you to see just which managers are contributing and which ones are actually getting in the way of the mission. Over time, those managers weed themselves out, but waiting for that to happen is causing guest relations to go down in flames."
"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0," Aug 2, 2012",Past,Kitchen Manager,"San Jose, CA",No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future."
"""I love my coworkers! Management is great""",4.0,3.0,4.0,2.0,3.0,4.0," Jul 19, 2012",Current,Server,"Boston, MA",Yes,Neutral,Neutral,Full-time,More than a year,"Management is awesome, coworkers are friendly and there is a great bond, money is fairly decent from what I have made. You can maintain a flexible schedule and work far less then 40 hours and still make great money.","Customers....There are a lot of foreign people who do not know how to tip. There really is no career advancement here so you get stuck in a dead end job. Also, you do have to work weekends to make money.",Keep doing what your doing. I would only ask that you look into different uniforms since the ones we currently wear are not practical.
"""Bakery""",4.0,3.0,4.0,4.0,3.0,4.0," Jul 5, 2012",Current,Baker,"San Jose, CA",Yes,Neutral,Yes,Full-time,Less than a year,Good people to work with and better chances of moving up,Work too hard for little pay,none at the moment
"""Loads of fuss and no money""",1.0,4.0,1.0,2.0,1.0,1.0," Aug 4, 2012",Past,Server,"Chicago, IL",No,Yes,Neutral,Part-time,Less than a year,- Relatively good food;<br>- Good name keeps restaurant busy;<br>- Excellent location;<br>- Excellent scheduling system,"- Customers who get attracted by Cheesecake Brand don't tip well and you have to pay off a lot of your tips to runners/bussers, when your sales volume is high and tip % low it really feels you spent your time sweating for nothing.<br>- Most customers are rude and overly fussy, loads of drama queens who only want to get an item off their check.<br>- Managers do not care about doing even simple tasks that can lead to more customer satisfaction, they only care to look good in front of someone who is making a mistake by correcting it inappropriately.",- Send the whole team of managers in Chicago location to the proper management school one by one and make sure they do not return unless they pass 90% including practicals.
"""Unfair & Hurtful""",3.0,4.0,3.0,3.0,3.0,1.0," Jul 10, 2012",Current,Server,"San Antonio, TX",No,No,Neutral,Full-time,Less than a year,"Flexible scheduling (except for Sunday brunch, I'm forced to work these :( )<br><br>I love the fact that I have been able to travel to other cities &amp; enjoy my non CCF work &amp; I enjoy being around my co-workers. I enjoy the fact that I can work 5-6 hr days &amp; walk away w/ more than I would making an hourly wage. I enjoy the fact that I get 50% off food when scheduled &amp; 25% when not.",Management does not listen to me &amp; apparently does not communicate well amongst themselves.,"I hate the feeling that I'm just there or not respected by the majority of mgt &amp; treated unfairly when it comes to scheduling, advancement w/i the company &amp; favoritism. I don't have to be a favorite, but I do expect to have the same opportunities to make money as the next person &amp; if I'm not excelling, please elaborate as to how, give examples, etc...To this day, I'm simply not sure of what exactly I'm doing wrong to the point that I don't get assigned for particular sections, I can only pickup &amp; can't even do that all of the time, why I'm not trusted to be a DT (designated trainer), &amp; why I'm treated as an alien or someone who does not know what they are doing. I do the best I can &amp; would to be treated as such. I'm not perfect, but I do work very hard &amp; want the same opportunities to prosper as the next person."
"""A great fast paced company to be a part of with high standards""",4.0,1.0,5.0,4.0,4.0,4.0," Jun 20, 2012",Current,Food Server,"Pleasanton, CA",Yes,Yes,Yes,Part-time,More than 5 years,"Very team oriented. The managers are very helpful and driven. There are a lot of shifts to work. The money is great. If full-time there are really good health benefits offered. Flexible scheduling, and short shifts make it a great job for a full-time student. Always busy.",Because of the fast pace management doesn't have time to take care of staff at times. Hosts regularly seat all tables at the same time. If full-time servers are very overworked and burned out. Weekends must be worked as well as holidays. Shifts can go really late at night.,"Change the rules as far as seating a server all tables at once. This rule can really hurt the server and cause them to be overworked, as well as risk hurting the guest experience. Breaker and food-running shifts should pay better. There should be more food-runners scheduled each shift. Work life balance is a huge problem. Management doesn't care at all about work life balance."
"""Server, Designated Trainer at the Cheese""",3.0,3.0,4.0,2.0,2.0,3.0," Jul 2, 2012",Current,Server,"Fairfax, VA",Yes,Neutral,Neutral,Full-time,More than a year,The people employed by the company are friendly and all work as a team,"The company is not interested in taking care of its employees, low pay and long hours",The company needs to listen when their employees fill out their surveys and respond accordingly
"""Great environment, not very great hours...""",4.0,5.0,5.0,4.0,4.0,5.0," Jun 3, 2012",Current,Hostess,"Houston, TX",Yes,Yes,Yes,Part-time,More than a year,"Awesome environment, a lot of teamwork, managers work with your schedule, hotschedules!, decent hourly pay, pretty laid back management.","Asked for more hours, but unfortunately, never got them. Sometimes I would get only 3 hour shifts, which i thought was a little ridiculous.",
"""Great""",5.0,5.0,2.5,4.0,5.0,," May 11, 2012",Current,Server,"Jacksonville, FL",Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances."
"""Long Hours & Not Enough Pay""",1.0,1.0,3.5,2.5,1.0,," Nov 21, 2008",Past,Sauce Cook,"Jacksonville, FL",No,Neutral,Neutral,Part-time,,"Lots of room for growth, and the company is continuing to grow.<br>Once you become a trainer you have the opportunity to do new restaurant openings. You get paid pretty well and it's an awesome experience.<br>The food is very good.",Forget ever getting a weekend off again.<br>Long Hours.<br>The turnover rate is extremely high so you are constantly working with new people so it's hard for the team to form.<br>There is usually a lot of inconsistencies between middle management. One manager may tell you one thing while another tells you something completely different.<br>Pay should be better.,Get better managers.
"""Cheesecake Factory - great mission, vision and values with some work to do on executing them""",3.0,2.0,4.0,2.5,3.0,," Jun 19, 2008",Current,Manager,"Calabasas, CA",Yes,Neutral,Yes,Full-time,More than a year,"Great brand recognition, great culture, large organization with systems and processes in place. They are an industry leader, tasty food, methodical about every step, standards and quality are unparalleled at their volume and numbers.","Impossible work-life balance, internal politics, growing pains, movement towards mre bureaucratic structure, vulnerable to economic factors, stress, high standards",They need to be more in touch with the corporate people who do the work and their needs in and outside of work vs. how the expectations of operators at the restaurant level.
