Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Line Cook Employee""",1.0,1.0,1.0,1.0,1.0,1.0," Apr 24, 2014",Current,Line Cook,"Norman, OK",No,Neutral,Neutral,Full-time,More than a year,"Work close to home if consistent management is on board willing to work with staff,growth potential is available just not excerised","BJ's puts up employee moral by making promises which never are followed through,so it does not appear that they look for loyal long-term employees,high turnover in kitchen which impairs staff to attend their own stations,and screamed at when not able to handle more than three stations,","Too much change in Management,and more skills on how to handle employee moral"
"""Research the specific location before applying.""",3.0,,,,,," Mar 28, 2014",Past,Anonymous Employee,,Neutral,No,Neutral,Part-time,More than 5 years,I worked as a regional trainer at 3 different BJ's locations and it ALL has to do with which branch you're at. Great fast pace work environment with interesting co workers everytime. If you're a server it's short shifts with good money.,"Not so organized. Keep in mind, this only applies to one of the three locations I worked at. before you apply, go in and ask the employees their honest opinion. If not you could be getting yourself into a work environment that you weren't expecting.",Keep everything organized. The moment it falls apart your team loses efficiency and overall revenue goes down.
"""Cares about making money, doesn't care if you make money.""",2.0,4.0,2.0,1.0,1.0,2.0," Mar 27, 2014",Current,Bartender,,No,No,Neutral,Full-time,More than a year,The company has kept a strong customer base through the recession. Many of your fellow team members will be nice to work with.,"There is constant micro managing, corporation ""one for all and all for none"" some policies or procedures do not make logical sense in every restaurant but they are mandatory blanket changes for all restaurants. The company has no program for progressing current employees, they want to string you along forever. There is no way to increase your base pay. The company values profits over everything!","Your employees also bring in business, I would recommend remembering that they are people too and need money to live off of just like you do. Happy employees make a more productive and pleasant work environment, this means your guest with want to come back."
"""fun, job made good money""",3.0,4.0,5.0,3.0,3.0,3.0," Mar 16, 2014",Current,"Bartender, Server","College Station, TX",Yes,Yes,Yes,Part-time,More than a year,"easy to make money, but you have to be able to put up with some corporate rules.",corporate changing things left and right,stop changing the already 20+ page menu every 3 months
"""Great first hospo job, too corporate""",3.0,4.0,2.0,3.0,2.0,2.0," Feb 27, 2014",Past,"Bartender, Server","San Jose, CA",No,Neutral,Neutral,Part-time,More than a year,Great serving experience<br>Meet lots of great people<br>Some great regulars<br>Great first bar tending job,SUPER corporate restaurant<br>Some crappy regulars<br>A LOT of work for a bartender for the money<br>Can put incompetent people at the helm at times,"Stick up more for the good people in restaurant when it comes to your regional managers. Your people get you success, not the guy who is on top of you. Listen to your people's feedback more."
"""Great""",3.0,3.0,4.0,3.0,3.0,4.0," Mar 1, 2014",Current,Hostess,"New Braunfels, TX",Yes,Neutral,Neutral,Part-time,Less than a year,"Free food, interesting people, easy job",Stay late<br>Have to buy new clothes,Listen to employees
"""Solid place to work.""",4.0,3.0,4.0,4.0,4.0,4.0," Feb 6, 2014",Current,Senior Manager,"Houston, TX",Yes,Yes,Yes,Full-time,More than 3 years,Pays well compared to other companies in the market.,Growing company so expect a lot of changes. Still trying to get the kinks out.,
"""Hectic and confusing.""",2.0,2.0,1.0,1.0,1.0,1.0," Feb 17, 2014",Current,Line Cook,"Gainesville, VA",No,Neutral,Neutral,Full-time,Less than a year,Opportunities for advancement if you are willing to work for it.,"You do not get paid enough for the work you are expected to do. Once the trainers left, I figured out to my horror that I had to do twice the amount of work for my station than I was expecting to do (which was already a lot, more than one person can handle in a three hour time period before service).","Treat your employees fairly, and let them know from the get-go exactly how much work they'll be doing daily."
"""Love the atmosphere, but the money isn't great.""",4.0,3.0,4.0,4.0,2.0,3.0," Jan 30, 2014",Current,Host/Takeout,"Corpus Christi, TX",Yes,No,Neutral,Full-time,Less than a year,"Great food and atmosphere, love the steps of service and the uniformity of the company","Taken advantage of by management, expected to do more than getting paid for.",Offer raises to those crosstrained in more than one position.
"""Very flexible place to work""",4.0,4.0,4.0,3.0,3.0,3.0," Jan 27, 2014",Current,Food Server,"West Covina, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Quick money, fun upbeat environment.","High stress levels, expect to yell liudly",
"""Financially rewarding, but the work environment is frustrating due to management ineptitude""",3.0,2.0,4.0,4.0,3.0,1.0," Feb 3, 2014",Current,"Bartender, Server","Gainesville, FL",Neutral,Neutral,Neutral,Part-time,More than 3 years,"-Financially rewarding<br>-Opportunity to advance in the company if your performance is above average<br>-The aim is for consistency, though it isn't always achieved","-Management staff is rarely on the same page for anything<br>-Poor training of new employees<br>-Poor performance is never reprimanded, so there is a general culture of mediocrity within the service staff","My advice to upper management, is to do a better job of screening potential store managers. I've been through 10+ managers at the Gainesville location in a timespan of 3 years. There has been one consistent manager in this timeframe."
"""Great company. Advancement opportunities.""",5.0,5.0,5.0,5.0,4.0,5.0," Jan 16, 2014",Past,Server,"Dublin, OH",Yes,Yes,Yes,Part-time,More than a year,-They were very up-to-date with their technology. They used HotSchedules for scheduling and it was virtually impossible not to work exactly what you wanted to with it.<br>-Base pay was very good. Hostess started out $2 about minimum wage. Servers $1 above the server minimum wage.<br>-The opportunity for advancement was excellent. Every manager I had started out as a Server for the company.<br>-Hard work pays off.<br>-Yearly raise.,-No reimbursement for uniform expenses. The non-slip shoes you have to wear run through very quickly.<br>-Servers have a very high tip-out. 5-6% depending on your section.,
"""More work then it's worth.""",3.0,5.0,4.0,3.0,1.0,3.0," Jan 28, 2014",Current,Sever,"Carlsbad, CA",No,Neutral,Neutral,Part-time,More than a year,"Flexibility. Online shift changes. Short shifts. Constantly busy. Social environment. When the food is made right, people like it. Known for brewing their own beers and pizzookies.","Kitchen gets crazy. To many menu items. Lazy co-workers. Always running out of things. When it gets busy, things get out of control.",Keep it simple.
"""A chain where managers know less than other members of the team which results in hostile environments.""",1.0,3.0,1.0,1.0,3.0,1.0," Feb 5, 2014",Current,Hostess,"Stockton, CA",No,Neutral,Neutral,Part-time,Less than a year,Good pay for the lowest position (host),"Workplace drama, incompetent managers, biased hiring process.",Work on training managers and have them all meet a set of minimum standards before they are able to manage.
"""Overall average/above average serving job""",5.0,5.0,3.0,3.0,3.0,3.0," Dec 22, 2013",Current,Server,"Las Vegas, NV",Yes,Yes,Yes,Part-time,Less than a year,They work around your schedule with school or 2nd job. Good money. With hourly (7.00-8.00) plus tips I would average a little over 20.00 per hour.,Could only work 5 shifts per week and no more than 7 hours a day. They are very strict about labor and rush you to get sidework done.,Allow employees to spend more time doing a thorough job with sidework.
"""Teamwork emphasized""",4.0,,,,,," Dec 21, 2013",Current,Food Server,"San Antonio, TX",Yes,Neutral,Neutral,Part-time,Less than a year,"Friendly workplace, everyone works together to achieve company success",Money isn't consistent with the amount of hours worked,Make more flexibility with scheduling
"""Great people, great work ethics!""",4.0,3.0,4.0,3.0,3.0,5.0," Dec 3, 2013",Past,Host/Takeout,"San Bruno, CA",Yes,Yes,Neutral,Part-time,More than a year,"Flexible with work schedule, acknowledge a job well done, constructive criticism to better work ethic","Late nights, some colleagues are non-responsive to training and advice",Take more time for hiring process - some people who were hired were highly disappointing to work with
"""Good Money, Super Corporate""",3.0,4.0,4.0,3.0,4.0,3.0," Dec 9, 2013",Current,"Bartender, Server","Allen, TX",Yes,Yes,Yes,Full-time,More than 3 years,"Good Money, Good Management, Flexible Hours","Under the corporate hammer, secret shops.",Do away with secret shops.
"""Solid Company. Fair Salary. Very Corporate""",4.0,2.0,3.0,3.0,4.0,2.0," Nov 19, 2013",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,Less than a year,"Pay is good and bonus is generally attainable. You are given all of the tools you need to succeed, how far you go is mostly up to you.","If you don't like a corporate structure, this is not the company for you. Upper management likes to micro-manage at the restaurant level.",
"""Friendly management and staff""",4.0,3.0,4.0,3.0,3.0,3.0," Nov 18, 2013",Past,Service Assistant,"Boulder, CO",No,No,Neutral,Full-time,Less than a year,"The management was friendly and understanding when I had scheduling conflicts. While I only have experience at one of their restaurants, I imagine most locations have similar processes for schedule adjustment, contacting employees, etc.",Can be stressful during busy nights alone,
"""disappointed""",1.0,1.0,1.0,2.0,1.0,1.0," Dec 12, 2013",Past,Lead Line Cook,"Newark, CA",Yes,Neutral,Neutral,Part-time,More than a year,there's no shortage of hours for cheap employees,"i thought this was an upgrade from my previous employer, but i was very disappointed. they tried to cheat me on my pay by promising one rate and delivering another, waited till id been there 2 weeks before i was put in the system/on the books. management is completely incompetent and overpaid, they all just hide in the office till the rush hits. i was expected to do everything by the book even though they werent, such as a promotion given to a dishwasher that has never worked boh but the kitchen manager had clearly began fraternizing so she got the job after 2 days. ive worked at some shady places but this is the absolute worst job ive ever had. management is a joke, horrible communication, spineless snakes.",quit.
"""Superior workplace""",4.0,4.0,4.0,3.0,4.0,4.0," Nov 5, 2013",Past,Waiter,,No,Neutral,Neutral,Full-time,Less than a year,"The staff is superior, a complete group of friends that always have each others backs. Employment is highly recommended, though upward momentum is slow due to high competition",The management sometimes lets their personal feeling interfere with promotions and teaching. Though generally they do well.,
"""Overall, still a great company.""",4.0,4.0,5.0,4.0,4.0,5.0," Oct 30, 2013",Past,Bartender,"Arlington, TX",Yes,Yes,Yes,Full-time,More than 3 years,Lots of money to be made. All the managers I came into contact with were very helpful and caring.,Constantly evolving company due to its rapid expansion may not excite those wanting an easy serving position. Unless you are in a developing market it can be hard to move into management.,
"""If you're working for this company, know that they will fire you in a heartbeat.""",1.0,,,,,," Dec 1, 2013",Past,Bartender,"Century City, CA",No,No,Neutral,Full-time,More than a year,Very flexible with scheduling and great with transfers. I started as a server in a San Diego based restaurant. Then transferred to a Los Angeles based restaurant. Both environments were very accommodating with scheduling and seemed to offer room for advancement. Quickly got promoted to bartender once I proved myself in Los Angeles. Our initial GM was fired for numerous fraudulent activities and was replace by a guy who we all thought (and some still do) is a stand-up guy.,"Every single manager is two faced. I have worked in many restaurants and this one wins by a land-slide. On numerous occasions I would have managers telling me that they ""have my back"" and when push comes to shove, don't at all. Servers are treated like crap on a daily basis. Asking a manager for something is basically asking for a write-up. Their mind is set 100% on their bonuses which are directly controlled by the shopper score we receive every month. Even though I was there for almost two years straight, one minor slip up (I was fired for not replacing a guests tab fast enough) and they turn on you.","Try having a little bit of loyalty to your employees. Actually care about how they perform on a day to day basis. Reward the people who work hard, instead of giving ""Reliability"" stars out to people who come in to work when they are sick."
"""My experience in the San Antonio Area.""",1.0,1.0,3.0,2.0,2.0,2.0," Nov 25, 2013",Current,Take Out Server,"San Antonio, TX",No,Neutral,Neutral,Part-time,More than a year,"Most of the co-workers feel like family. Easy training program. Some days, the tips can be amazing and worth working with some knowledgeable managers.",Management leave MUCH to be desired. They seem to enjoy taking out their frustrations out on their employees. Do no expect an apology either.,"Please train your management to actually CARE about their employees. Yes, this maybe be just a paycheck to them, but for us employees, this is our job."
"""Truly gold standard""",4.0,3.0,4.0,3.0,2.0,," Oct 13, 2013",Current,Server,"Dublin, OH",Yes,Yes,Neutral,Part-time,More than 3 years,We have a brand and an image that drives consistent business and allows you to earn a viable income. Excellent operational standards mean that I work in a clean environment and I am proud to serve every item on the menu (and suggest a ten mile run afterwards Holy Calories!),Serving is equally as miserable as it is fun. You have shitty customers sometimes and shitty immature managers sometimes but that's life.,
"""I would love to be given another opportunity at this restaurant.""",5.0,3.0,5.0,5.0,5.0,5.0," Oct 7, 2013",Past,Host,"Arlington, TX",No,Neutral,Neutral,Part-time,Less than a year,great team. great leadership by the managers. great atmosphere for customers and employees.,you end up loving work so much you forget you have a life. work-life balance kinda gets affected.,
"""terrible""",1.0,1.0,1.0,3.0,1.0,1.0," Nov 8, 2013",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,busy restaurant at time s,horrible management<br>no benefits or bonuses<br>treat you like crap,
"""Food is outstanding and the décor is perfect""",4.0,4.0,3.0,4.0,4.0,3.0," Oct 4, 2013",Current,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,Easy to reproduce great Idea good decorum,To many individual items but other the time,managers need to be more in sync with one another and not secretly feuding with one another.
"""Not For The Faint Of Heart""",1.0,4.0,1.0,1.0,3.0,1.0," Nov 1, 2013",Past,Hostess,"Hurst, TX",Yes,Neutral,Yes,Full-time,More than a year,"The Good Side:<br>1. Depending on your particular job there (host, quality control, etc.), you get free food at the end of your shift. (the pizzas are really good!)<br>2. You can pick up and release shifts on demand which means if you are in school or have something come up, you can ask around after releasing your shift on Hotschedules and have someone pick it up (provided its approved).<br>3. If you keep your head down and put up with countless racial topics, defamatory remarks from management about other employees and guests, an unrealistic approach to doing your job (ex. If you are a server, you must greet 3 tables that have been sat at the same time within 2 minutes... etc.), favoritism (if you are good at all of this so far, you probably can become a favorite and fast), you will be able to enjoy all of the perks that BJ's provides, such as:<br>i. Moving up the ranks<br>ii. Indulging in lewd conversation with management<br>iii. Having management behind you when you're wrong<br>iv. Getting more shifts<br>4. Guests. There will always be those mean people that come in, but there is always going to be that one person, at least, that is really nice and makes your day.<br>There are many more pros or many less depending on personal experience.","The Bad Side:<br>1. Favoritism<br>2. Managers scheduling employees according to who they like; they try to cover it up with ""Aces in their Places"" but they make it very obvious that that isn't the case.<br>3. Begin to become extremely wary of you when you let them know of certain racial, sexist, mean comments and conversations being thrown around by the employees.<br>4. Once employees find out that you tried to get management to stop them from having these conversations, they will not like you.<br>5. You realize, if you think outside of the box, that there is no room for positive change because it would cost too much money to replace all the bad apples.<br>6. Management makes fun of the employees that call in sick; Management gives 'Reliable' pins to employees that come to work in the restaurant sick.<br>There are many more but these are the basics.","1. Instead of being extremely concerned with the well-being of your wallets in the form of bonuses and getting angry at servers for having to have food comp'd because it came out wrong, you probably should try to be respectful and understanding while getting to the bottom of why things aren't running smoothly.<br>2. Quit talking bad about guests and employees. It doesn't matter if they're fat or rude or sick, try to practice what you preach about being professional...<br>3. Lastly, you cannot breed professionalism without being professional."
"""It's been open for two months and I've worked there since the beginning.""",2.0,3.0,2.0,2.0,2.0,2.0," Sep 29, 2013",Current,Server,"Orange, CA",No,Neutral,Yes,Part-time,Less than a year,The staff's friendly and the managers are nice. They also have really good food.,"The tips average 10% no matter what you do, sometimes worse than that to nothing at all. The cutting and breaking is terrible and chaotic, the managers get stressed too easily, the kitchen is really slow, and it just doesn't seem like anyone knows what they're doing and we, the servers, get blamed and tipped badly for it, and we're already getting bad tips because half the customers don't understand a good tip from a bad one. I feel like a robot and the guests probably think so too with our introduction and ""steps of service""",
"""Overall an okay company""",3.0,4.0,3.0,3.0,1.0,2.0," Sep 26, 2013",Current,Server,"San Diego, CA",Neutral,Neutral,Neutral,Part-time,More than 3 years,Pros are closing shifts as a server leave you walking with good money,"BJ's has secret shops but in order to score a 100% score the entire experience is scripted and very unnatural. Because you never know who is a secret shopper you must say this entire script for every single table and this often results in awkward communication, irritated customers, etc. The idea to monitor the employees at their jobs is good but it should be executed another way. Also there are multiple things the hosts and servers need to sell on so the customer feels like people are being redundant and pushy.","Chill with all the points the employees need to hit on secret shops. Selling rewards cards, seasonal beer/other beverage, appetizer, and asking for their selections in initial greet is a lot. Let the server feel out if the guests need all these at once instead of having them give a no, no, no, no, then feel irritated and annoyed."
"""Not bad..""",3.0,3.0,3.0,4.0,2.0,3.0," Sep 22, 2013",Past,Server Assistant,"Austin, TX",No,Neutral,Neutral,Part-time,Less than a year,Fun to work and keep busy,Feel annoying by the manager,
"""Fast Paced, get what you put in to it.""",4.0,3.0,4.0,3.0,3.0,5.0," Aug 27, 2013",Current,Server,"Century City, CA",Yes,Yes,Neutral,Part-time,Less than a year,"Multiple management team members, so generally one is friendly, fun, and open to new ideas. Such a large team, and everyone knows they better get moving or trouble will come their way.","Multiple management team members, so generally one is irritable, a poor communicator, and close-minded. The wide range of team members and their independence can lead to some poor treatment among co-workers - Sarcasm gone wrong type of stuff.","Keep an open mind, and learn about team members relationships with each other. It would help to promote synergy among the team members."
"""Good company to work for""",3.0,1.0,3.0,3.0,3.0,1.0," Sep 7, 2013",Past,Anonymous Employee,,Neutral,Yes,Neutral,Full-time,More than 8 years,Company has great potential to be #1 in casual dining.,Growing too fast to keep up. On an operational level this can be seen and felt. Unfortunately this affects the guest perception and brand loyalty.,Listen to your people. Learn how to see through the fast talking good interviewees nonsense and take more stock in the honest with actual talent and vision.
"""Dissatisfying""",2.0,1.0,3.0,2.0,3.0,2.0," Sep 8, 2013",Current,Line Cook/Supervisor,"Hillsboro, OR",No,No,Neutral,Full-time,More than a year,They pay better then min. wage. Offers benefits to full time employees.,Schedule is all over the place. Full time is closer to 31 hours then the 36 promised. Upward movement is almost nonexistent.,
"""It can be fun...but managment is yerrible""",3.0,4.0,2.0,3.0,4.0,1.0," Aug 26, 2013",Past,Server,"Temecula, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Flex schedule, good money as a server, fast paced, never boring","Management, customers, ridiculous goals, cooperate out , of touch woth reality",Be more relatable
"""good not great.""",4.0,4.0,5.0,3.0,3.0,3.0," Aug 11, 2013",Current,Host,"Redmond, WA",Yes,Neutral,Neutral,Part-time,Less than a year,"friendly people, but its impossible to move up within. the only realistic way to become a server is to get a different job.",very corporate.... forced to follow a script when talking to guests. the list of policies can become overwhelming,none
"""Overall Good Company to Work For""",3.0,5.0,4.0,3.0,1.0,4.0," Aug 19, 2013",Current,Hostess,"Pembroke Pines, FL",Yes,No,Neutral,Part-time,Less than a year,Management is super nice<br>Manager's have an open door policy<br>Time off is easy to get<br>Easy hiring,"Some of the other people that work there aren't nice.<br>Pay is bad. Minimum wage.<br>If there is a person you are having issues with, management already loves them and won't do anything about it if they are being rude for no reason.<br>People don't always do their job. Lazy",Talk to your workers more. Have a meeting with them to see how they are doing. Complaints and such.
"""Enjoyable!!""",4.0,5.0,5.0,5.0,4.0,4.0," Aug 3, 2013",Past,Server,"Tucson, AZ",Yes,Yes,Yes,Part-time,Less than a year,"Good tips, fun co workers and flexible schedules.",For being a serving job not really that much to say thats negative.,
"""Overall, good experience.""",4.0,4.0,3.0,3.0,2.0,3.0," Jul 31, 2013",Past,Hostess,"Houston, TX",Yes,Yes,Neutral,Part-time,Less than a year,Good good. Friendly customers. Mostly nice managers.,"Some rude managers, can be hectic.",Be friendlier to everyone.
"""If you want to have no life outside of work""",3.0,1.0,2.0,4.0,4.0,2.0," Aug 13, 2013",Current,Executive Kitchen Manager,"Dallas, TX",No,Yes,Neutral,Full-time,More than 3 years,A growing company with opportunity for advancement.,Absolutely no consideration for your quality of life. Every meeting starts with talking about being sales growers first and foremost but ends with how are you going to cut labor.,"Need to focus with what the company says is most important, taking care of the guests and team members. Less focus on how to suck every penny out of the P&amp;L."
"""A Great place to work""",4.0,3.0,4.0,3.0,2.0,3.0," Jul 22, 2013",Past,Server,"Elk Grove, CA",Yes,Neutral,Neutral,Part-time,More than a year,"It was a great atmosphere, the food is wonderful, and the Managment was usually on the employees side. I have worked for several restaurants that the management was combative all the time.","Its a serving job, so the hours are bad, the pay is unpredictable, and Management can be quick to blame the employees.",
"""Great employees and tremendous managers with a lot of opportunity to advance.""",4.0,5.0,4.0,4.0,4.0,4.0," Jul 19, 2013",Current,Waiter,"Pembroke Pines, FL",Yes,Yes,Neutral,Full-time,More than 3 years,"Flexible scheduling, great food, great atmosphere, and great employees.","Extremely fast-paced. Naturally, you will have problems with the kitchen and your guests which is out of your control.",Boosting employee morale goes a long way with overall productivity.
"""bj's is a great place to work and have fine dining""",4.0,2.0,3.0,2.0,2.0,3.0," Jul 20, 2013",Current,Beverage Tender,"Doral, FL",Yes,Neutral,Neutral,Part-time,Less than a year,the staff is nice and they have good food,not enough working hours or enough money,they could make a way so that people are able to earn a living for the hard work they do.
"""Awesome place to work""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 17, 2013",Past,Server,"Tyler, TX",Yes,Yes,Yes,Part-time,Less than a year,"good management and team, clean work environment and good food. beer is awesome too. I would go work there again","pretty strict, there is nothing else I can really think off, BJs was an awesome place to work and to make good cash",ease up a little
"""Average Waitressing Job""",3.0,3.0,2.0,3.0,3.0,1.0," Jul 31, 2013",Past,Waitress,"Burbank, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Management was NOT strict at any of the locations (4) I worked at. Compared to other waitressing jobs I have had that were high end and required professional development, food course classes, standards tests, certification tests, BJ's was very lax. No fear of being fired!",Money was average. Day shifts are terrible. Lots of people you work with will be uneducated and not hard working.,
"""good company, fun people""",4.0,3.0,5.0,4.0,4.0,4.0," Jul 15, 2013",Past,Server,"Pembroke Pines, FL",Yes,Yes,Yes,Full-time,Less than a year,"very proactive, fun to work for","huge menu, always changing protocol",care about your employees more
"""NON PAYMENT OF MONEY OWED FOR HOURS DURING TRAINING!!!""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 14, 2013",Past,App/Salads,"Florence, KY",No,Neutral,Neutral,Part-time,Less than a year,"friendly customers, very nice area, close to highway, shopping,airport, major roadways","Way to much favoritism, telling some employees they cant wear certain things and allowing others to do so.",I am owed 16 hours for training and was due for the money to go on the pay card that was issued to me so tell me what s up with that?? Is that how all your employees are treated if you would like I can post an ad in the local paper about the non payment....
"""Alliance Town Center, TX - 7 steps of service is annoying to customers""",2.0,3.0,2.0,2.0,3.0,3.0," Jul 18, 2013",Current,Server,"Fort Worth, TX",No,Neutral,Neutral,Part-time,Less than a year,You get some people who tip decently.,There seems to be NO worker appreciation at this restaurant; too many servers and not enough shifts,Stop hiring new people when current employees can't get decent shifts!
"""Heavily corporate, passive aggressive punishment, and backstabbing coworkers""",2.0,4.0,2.0,2.0,3.0,2.0," Jul 10, 2013",Past,Driver,"Mesa, AZ",No,Neutral,Neutral,Part-time,More than a year,Some of the managers were really nice.,Most of the managers won't let you live down the smallest mistakes and constantly penalize you for them.,Don't use passive aggressive negative reinforcement to get employees to work the way you want.
"""Fast-paced Restaurant with excellent Growth potential.""",3.0,3.0,3.0,5.0,4.0,2.0," Jul 6, 2013",Current,Manager,"Miami, FL",Yes,Yes,Yes,Full-time,More than a year,"- Excellent growth opportunities.<br>- 50-55 hr work week<br>- OTIS Board - 55"" monitor with Sales, Labor, Comps, etc<br>- High Volume<br>- Consistent Scheduling","- Quality of food - Uncle Bens, everything premade/frozen<br>- Labor restraints - Minimal Staff at all times<br>- Guest relations<br>- Service expectations vs reality",
"""growing company with many positive attributes""",4.0,3.0,5.0,5.0,5.0,4.0," Jun 20, 2013",Current,Manager,"Los Angeles, CA",Yes,Yes,Yes,Full-time,More than 3 years,"growing, well known, great menu, great locations, great prospects, rewards hard work",growing so fast and has so much going on that the job is taking over the balance that was there in life,
"""Make great money at BJ's Brewhouse!""",4.0,3.0,4.0,4.0,4.0,4.0," Jun 4, 2013",Current,Server,"Austin, TX",Yes,Yes,Neutral,Full-time,More than a year,the money is pretty awesome!,some of the steps of service are a little tedious. GSS are annoying!,just be consistent among all managers!
"""Your training can get you fired by mystery shopper""",4.0,3.0,5.0,3.0,1.0,2.0," May 13, 2013",Past,Server,"San Antonio, TX",No,Neutral,Neutral,Full-time,Less than a year,Management was laid back and fun. Team work was the best I've worked with in any restaurant.,"I was trained to inform the guest of calorie changes when a substitution is made on the ""enlightened"" dishes. I did this and accidently insulted this guest who turned out to be a mystery shopper. In turn, she lied on her review (I believe to get back at me thinking I would just get written up or something) and I got fired. Granted, I did not ask, ""Have you made your selections,"" but I did not do that because she already told me she wanted a few minutes to look at the menu. I was also trained to offer the hand crafted rootbeer if we weren't going to offer an alcoholic beverage (this was our judgment based on time of day, etc.) I did this and got points taken off. She said I didn't offer an appetizer or dessert and the plates were still on her table when she was ready to leave. She took two bites of her dish and asked for a box. The plates were taken off when she was done boxing up her food, but I still got points taken off. She kept me at her table for extended periods of time interfering with the quality of service for my other tables. They aren't supposed to interfere with the service. Because this mystery shopper was having a bad day and what I was trained to do was actually wrong, I am now a single mom without a job to support my daughter and have no idea what I am going to do to pay for daycare and rent in a couple of weeks.","Take a closer look at why a mystery shopper may have given a server a low score and don't fire them after one bad shop. In the previous weeks, I had 3 or 4 tables ask to speak to a manager to tell them how great my service was and they would be coming back to ask for me. I wish the managers could have taken this into account. If a table informs me that they would like a few minutes, I am not going to ask, ""Have you made your selections"" because it makes me seem like I'm ignoring them and trying to rush them. The quality of service should not be based on whether or not we ask, ""Have you made your selections"" but rather the experience the guest has while there and how they feel when they leave."
"""Pretty good, cool magagement and good money""",4.0,3.0,3.0,3.0,2.0,2.0," May 16, 2013",Past,Server,"East Mesa, AZ",Yes,Neutral,Yes,Part-time,More than a year,good money. Flexible hours for being a student. Menu is priced right so servers can still make pretty good money. Opportunity to move up in the company,corporate rules make serving the guests difficult at times. Always afraid you will be shopped or something. not very good benefits,lighten up
"""It is ok""",3.0,1.0,3.0,2.0,1.0,3.0," May 26, 2013",Current,Bartender/Cocktail Waitress,"Seattle, WA",No,Neutral,Neutral,Full-time,More than 3 years,I have met some awesome people that I work with and it's also pretty easy to transfer locations.,They will work you long hours and not really take your requests into much consideration.,Let the hard workers have better schedules.
"""walk away""",2.0,5.0,3.0,2.0,2.0,2.0," May 12, 2013",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,Less than a year,they are very flexible with working people's schedule out and making sure you can get time off if you need it,corporate does not know what it is doing and does not appropriate enough funds for locations to operate,give employees more flexibility to do their job
"""Management is very unprofessional.""",3.0,3.0,2.0,2.0,3.0,2.0," May 9, 2013",Current,Busser,"San Mateo, CA",No,No,Neutral,Full-time,More than 3 years,The only reason I would work at bj's is for the tips. The tips at this specific restaurant were very good at times. Easy cause as a busser you don't have to deal with customers as much.,"The cons were many the management is horrible, they are unapproachable when they are stressed out. They know they're going to have to deal with customers that are angry so why did they become a manager if they can't handle the pressure. I left because we were always short staffed and they kept giving me more duties as if I got paid more or was a supervisor and blamed me for mistakes of my fellow co-workers they were not in a higher or lower position than me.","Advice to the CEO is to change management before everyone quits. I was on the verge of starting a strike with fellow co-workers we as restaurant employees don't get paid enough to be putting up with angry customers, managers that are cussing you out, managers that make you do things not in job description such as being an electrician and plumber."
"""Up and Coming""",3.0,2.0,2.0,4.0,3.0,2.0," May 3, 2013",Past,Server,"Huntington Beach, CA",No,Neutral,Neutral,,More than 3 years,Great idea. Good Food System seems to work and the restaurant is expanding,Since BJs has changed hands the corporate office seems to care less for their employees or on development.,
"""server""",3.0,,,,,," May 5, 2013",Current,Anonymous Employee,,No,Neutral,Yes,Part-time,More than a year,good job to learn to become a quick server,organization is awful on weekends,plan better for the busy nights
"""BJs La Mesa dont do it.""",2.0,4.0,3.0,2.0,1.0,3.0," Apr 16, 2013",Current,Server,"La Mesa, CA",Yes,Neutral,Yes,Part-time,Less than a year,There is a steady flow of customers and they provide a flexible schedule since they use hotschedules it is easy to trade shifts with employees.,Management does not care about their employees. Didn't even have a break area. The customers are increasingly ghetto and bad tippers,
"""Horrible Management.""",1.0,3.0,1.0,1.0,1.0,1.0," May 5, 2013",Current,Server,"Hillsboro, OR",No,Neutral,Neutral,Part-time,Less than a year,The tips can be good when the kitchen doesn't take forever to get the food out.,"Where do I start? The managers talk down to the staff, they are unapproachable and are impossible to find when you need them. Instead of taking responsibility for the problems in the restaurant, and fixing them..they blame the FOH employees.","I have no problem with the company itself, but this location's management is the problem! Run some food, bus a table, just be there to help out. quit talking down to your staff. THEY are the ones that sell your brand, and make it so you get your bonus checks!"
"""Overall great place to work.""",4.0,,,,,," Mar 22, 2013",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than 3 years,-Flexible with scheduling<br>-easy to get time off,-constant change in management<br>-secret shoppers,
"""I am a current host, and i love the way the company works.""",5.0,5.0,4.0,3.0,3.0,4.0," Mar 14, 2013",Current,Host,"Kissimmee, FL",Yes,Yes,Neutral,Part-time,,"The managers are very understanding, the job is very flexible and great if you are a student.","Like any other restaurant, Bj's is very fast and overwhelming at times.",Notice and let us know when we do a good job.
